#CpuCgDiag243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,11.136
2.20E-03,45.692
3.41E-03,52.562
4.48E-03,59.429
5.45E-03,66.301
6.35E-03,73.264
7.19E-03,80.132
7.98E-03,86.984
8.73E-03,93.799
9.45E-03,100.753
1.01E-02,107.573
1.08E-02,114.398
1.14E-02,121.311
1.21E-02,128.22
1.27E-02,135.052
1.33E-02,141.884
1.38E-02,148.795
1.44E-02,155.648
1.50E-02,162.527
1.55E-02,169.443
1.60E-02,176.452
1.65E-02,183.34
1.71E-02,190.228
1.76E-02,197.124
1.81E-02,204.02
1.85E-02,210.91
1.90E-02,217.805
1.95E-02,224.781
2.00E-02,231.673
2.04E-02,238.561
2.09E-02,245.539
2.13E-02,252.435
2.17E-02,259.341
2.22E-02,266.243
2.26E-02,273.143
2.30E-02,279.506
2.34E-02,285.955
2.39E-02,292.86
2.43E-02,299.806
2.47E-02,310.058
2.51E-02,316.653
2.54E-02,323.212
2.58E-02,330.123
2.62E-02,337.034
2.66E-02,343.954
2.69E-02,350.902
2.73E-02,357.817
2.77E-02,364.373
2.80E-02,370.525
2.84E-02,377.003
2.87E-02,383.497
2.91E-02,390.417
2.94E-02,397.402
2.98E-02,404.059
3.01E-02,410.667
3.05E-02,417.092
3.08E-02,423.621
3.12E-02,430.137
3.15E-02,436.958
3.18E-02,443.873
3.22E-02,450.681
3.25E-02,456.809
3.28E-02,463.098
3.31E-02,469.863
3.34E-02,476.778
3.37E-02,483.518
3.40E-02,489.648
3.44E-02,496.111
3.47E-02,502.631
3.50E-02,509.428
3.53E-02,516.272
3.56E-02,523.29
3.59E-02,530.157
3.62E-02,537.077
3.65E-02,544.002
3.68E-02,551.015
3.71E-02,557.696
3.74E-02,564.617
3.77E-02,571.619
3.80E-02,578.502
3.83E-02,585.432
3.85E-02,592.135
3.88E-02,599.238
3.91E-02,606.191
3.94E-02,613.068
3.97E-02,620.033
4.00E-02,626.884
4.02E-02,633.816
4.05E-02,640.749
4.08E-02,647.719
4.11E-02,658.186
4.13E-02,664.947
4.16E-02,671.982
4.19E-02,678.926
4.21E-02,685.864
4.24E-02,692.803
4.27E-02,699.94
4.29E-02,706.878
4.32E-02,713.812
4.35E-02,720.753
4.37E-02,727.492
4.40E-02,733.641
4.42E-02,740.571
4.45E-02,747.398
4.48E-02,754.328
4.50E-02,761.257
4.53E-02,768.143
4.55E-02,773.928
4.58E-02,779.977
4.60E-02,786.087
4.63E-02,793.007
4.65E-02,800.104
4.68E-02,807.028
