#GpuGmresDiag243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,11.584
2.20E-03,45.338
3.41E-03,51.353
4.48E-03,57.362
5.45E-03,63.205
6.35E-03,69.034
7.19E-03,74.655
7.98E-03,80.197
8.73E-03,85.684
9.45E-03,91.139
1.01E-02,96.639
1.08E-02,102.113
1.14E-02,107.603
1.21E-02,113.094
1.27E-02,118.578
1.33E-02,124.154
1.38E-02,129.64
1.44E-02,135.232
1.50E-02,141.204
1.55E-02,147.085
1.60E-02,152.566
1.65E-02,158.039
1.71E-02,163.511
1.76E-02,168.936
1.81E-02,174.387
1.85E-02,179.893
1.90E-02,185.415
1.95E-02,190.807
2.00E-02,196.233
2.04E-02,201.745
2.09E-02,207.143
2.13E-02,212.568
2.17E-02,218.069
2.22E-02,224.101
2.26E-02,229.856
2.30E-02,235.359
2.34E-02,240.708
2.39E-02,246.41
2.43E-02,252.475
2.47E-02,258.322
2.51E-02,264.287
2.54E-02,270.147
2.58E-02,276.167
2.62E-02,282.015
2.66E-02,288.056
2.69E-02,293.925
2.73E-02,300.685
2.77E-02,306.148
2.80E-02,311.509
2.84E-02,316.929
2.87E-02,322.525
2.91E-02,328.558
2.94E-02,334.069
2.98E-02,339.981
3.01E-02,345.407
3.05E-02,350.861
3.08E-02,356.33
3.12E-02,361.787
3.15E-02,367.865
3.18E-02,373.937
3.22E-02,379.454
3.25E-02,384.969
3.28E-02,390.357
3.31E-02,396.426
3.34E-02,402.495
3.37E-02,408.394
3.40E-02,414.12
3.44E-02,419.525
3.47E-02,425.132
3.50E-02,431.198
3.53E-02,436.71
3.56E-02,442.856
3.59E-02,448.8
3.62E-02,454.845
3.65E-02,460.746
3.68E-02,467.147
3.71E-02,473.361
3.74E-02,479.537
3.77E-02,485.839
3.80E-02,491.889
3.83E-02,498.063
3.85E-02,503.933
3.88E-02,510.066
3.91E-02,516.3
3.94E-02,522.472
3.97E-02,528.614
4.00E-02,534.607
4.02E-02,540.961
4.05E-02,547.121
4.08E-02,553.71
4.11E-02,559.98
4.13E-02,565.952
4.16E-02,571.869
4.19E-02,578.281
4.21E-02,584.341
4.24E-02,590.624
4.27E-02,596.813
4.29E-02,602.883
4.32E-02,608.694
4.35E-02,614.599
4.37E-02,620.445
4.40E-02,625.853
4.42E-02,632.031
4.45E-02,638.003
4.48E-02,644.207
4.50E-02,650.359
4.53E-02,656.27
4.55E-02,661.694
4.58E-02,667.459
4.60E-02,673.135
4.63E-02,679.486
4.65E-02,685.715
4.68E-02,691.948
4.70E-02,697.997
4.73E-02,703.789
4.75E-02,709.485
4.78E-02,715.05
4.80E-02,720.516
4.83E-02,726.657
4.85E-02,732.799
4.87E-02,738.935
4.90E-02,745.063
4.92E-02,750.59
4.95E-02,756.405
4.97E-02,761.96
4.99E-02,767.438
5.02E-02,772.97
5.04E-02,779.138
5.07E-02,785.281
5.09E-02,791.501
5.11E-02,797.661
5.14E-02,803.456
5.16E-02,809.097
5.18E-02,814.652
5.21E-02,820.502
5.23E-02,826.679
5.25E-02,832.902
5.28E-02,839.05
5.30E-02,845.071
5.32E-02,851.299
5.34E-02,857.36
5.37E-02,863.598
5.39E-02,869.727
5.41E-02,876.061
5.43E-02,882.115
5.46E-02,888.429
5.48E-02,895.01
5.50E-02,901.426
5.52E-02,907.61
5.55E-02,913.851
5.57E-02,919.691
5.59E-02,925.658
5.61E-02,931.905
5.63E-02,938.59
5.65E-02,944.789
5.68E-02,950.478
5.70E-02,956.487
5.72E-02,962.76
5.74E-02,969.049
5.76E-02,975.292
5.79E-02,981.102
5.81E-02,986.998
5.83E-02,992.884
5.85E-02,998.692
5.87E-02,1004.356
5.89E-02,1010.17
5.91E-02,1015.573
5.94E-02,1021.046
5.96E-02,1027.327
5.98E-02,1033.394
6.00E-02,1039.388
6.02E-02,1045.545
6.04E-02,1051.372
6.06E-02,1057.757
6.08E-02,1063.801
6.10E-02,1069.786
6.12E-02,1075.854
6.15E-02,1081.754
6.17E-02,1087.574
6.19E-02,1093.174
6.21E-02,1098.75
6.23E-02,1105.294
6.25E-02,1111.569
6.27E-02,1117.912
6.29E-02,1124.211
6.31E-02,1130.218
6.33E-02,1136.033
6.35E-02,1141.941
6.37E-02,1147.846
6.39E-02,1153.432
6.41E-02,1159.408
6.43E-02,1165.746
6.45E-02,1172.071
6.47E-02,1178.155
6.49E-02,1183.726
6.51E-02,1190.07
6.53E-02,1196.506
6.55E-02,1203.603
6.57E-02,1209.959
6.59E-02,1216.479
6.61E-02,1223.183
6.63E-02,1229.186
6.65E-02,1236.156
6.67E-02,1242.172
6.69E-02,1248.266
6.71E-02,1254.708
6.73E-02,1261.181
6.75E-02,1267.449
6.77E-02,1273.807
6.79E-02,1280.301
6.81E-02,1286.921
6.82E-02,1293.209
6.84E-02,1299.578
6.86E-02,1305.62
6.88E-02,1311.541
6.90E-02,1317.509
6.92E-02,1323.521
6.94E-02,1329.131
6.96E-02,1334.924
6.98E-02,1340.672
7.00E-02,1346.277
7.02E-02,1351.998
7.04E-02,1357.48
7.05E-02,1363.154
7.07E-02,1368.659
7.09E-02,1374.397
7.11E-02,1379.889
7.13E-02,1386.43
7.15E-02,1392.0
7.17E-02,1398.461
7.19E-02,1404.651
7.20E-02,1410.919
7.22E-02,1417.014
7.24E-02,1423.102
7.26E-02,1429.106
7.28E-02,1434.751
7.30E-02,1440.329
7.32E-02,1446.107
7.34E-02,1451.932
7.35E-02,1457.768
7.37E-02,1463.709
7.39E-02,1469.904
7.41E-02,1475.706
7.43E-02,1481.566
7.45E-02,1487.515
7.47E-02,1493.565
7.48E-02,1499.923
7.50E-02,1506.009
7.52E-02,1512.356
7.54E-02,1518.8
7.56E-02,1525.29
7.58E-02,1531.646
7.59E-02,1538.343
7.61E-02,1544.986
7.63E-02,1550.979
7.65E-02,1557.316
7.67E-02,1564.093
7.68E-02,1570.088
7.70E-02,1576.254
7.72E-02,1583.467
7.74E-02,1589.63
7.76E-02,1595.877
7.78E-02,1602.304
7.79E-02,1607.946
7.81E-02,1613.921
7.83E-02,1620.164
7.85E-02,1626.151
7.86E-02,1631.867
7.88E-02,1638.115
7.90E-02,1644.379
7.92E-02,1650.619
7.94E-02,1656.903
7.95E-02,1663.197
7.97E-02,1669.133
7.99E-02,1674.976
8.01E-02,1680.442
8.03E-02,1686.089
8.04E-02,1692.069
8.06E-02,1697.773
8.08E-02,1703.529
8.10E-02,1709.161
8.11E-02,1714.731
8.13E-02,1720.67
8.15E-02,1726.331
8.17E-02,1731.651
8.18E-02,1737.89
8.20E-02,1743.612
8.22E-02,1749.672
8.24E-02,1755.562
8.25E-02,1761.308
8.27E-02,1767.152
8.29E-02,1772.98
8.31E-02,1778.79
8.32E-02,1784.733
8.34E-02,1791.002
8.36E-02,1797.433
8.38E-02,1803.334
8.39E-02,1809.408
8.41E-02,1815.558
8.43E-02,1821.671
8.44E-02,1827.873
8.46E-02,1833.941
8.48E-02,1840.451
8.50E-02,1847.399
8.51E-02,1853.904
8.53E-02,1860.306
8.55E-02,1866.302
8.56E-02,1872.989
8.58E-02,1878.793
8.60E-02,1885.214
8.62E-02,1891.478
8.63E-02,1898.106
8.65E-02,1904.618
8.67E-02,1911.166
8.68E-02,1917.515
8.70E-02,1923.759
8.72E-02,1930.526
8.73E-02,1936.78
8.75E-02,1942.846
8.77E-02,1948.607
8.78E-02,1953.848
8.80E-02,1959.45
8.82E-02,1965.647
8.84E-02,1971.504
8.85E-02,1977.069
8.87E-02,1982.538
8.89E-02,1988.105
8.90E-02,1994.694
8.92E-02,2001.036
8.94E-02,2007.036
8.95E-02,2012.942
8.97E-02,2018.964
8.99E-02,2025.115
9.00E-02,2031.007
9.02E-02,2036.813
9.04E-02,2042.738
9.05E-02,2048.964
9.07E-02,2054.51
9.09E-02,2060.167
9.10E-02,2065.971
9.12E-02,2071.698
9.14E-02,2077.637
9.15E-02,2083.485
9.17E-02,2089.139
9.18E-02,2094.929
9.20E-02,2100.778
9.22E-02,2106.711
9.23E-02,2112.563
9.25E-02,2118.028
9.27E-02,2123.871
9.28E-02,2129.798
9.30E-02,2136.182
9.32E-02,2142.611
9.33E-02,2149.598
9.35E-02,2156.109
9.37E-02,2162.352
9.38E-02,2168.526
9.40E-02,2175.025
9.41E-02,2182.448
9.43E-02,2189.579
9.45E-02,2196.004
9.46E-02,2201.936
9.48E-02,2207.757
9.50E-02,2213.779
9.51E-02,2219.689
9.53E-02,2225.798
9.54E-02,2232.169
9.56E-02,2238.066
9.58E-02,2244.588
9.59E-02,2251.19
9.61E-02,2257.613
9.62E-02,2264.758
9.64E-02,2271.271
9.66E-02,2276.857
9.67E-02,2283.436
9.69E-02,2289.599
9.71E-02,2295.154
9.72E-02,2301.151
9.74E-02,2306.962
9.75E-02,2312.338
9.77E-02,2317.856
9.79E-02,2323.674
9.80E-02,2329.828
9.82E-02,2336.22
9.83E-02,2342.047
9.85E-02,2347.734
9.87E-02,2353.936
9.88E-02,2359.795
9.90E-02,2365.348
9.91E-02,2371.001
9.93E-02,2376.642
9.94E-02,2382.457
9.96E-02,2388.373
9.98E-02,2393.933
9.99E-02,2399.87
1.00E-01,2406.275
1.00E-01,2412.272
1.00E-01,2418.623
1.01E-01,2425.348
1.01E-01,2431.247
1.01E-01,2437.503
1.01E-01,2443.245
1.01E-01,2448.985
1.01E-01,2454.562
1.02E-01,2460.421
1.02E-01,2466.628
1.02E-01,2473.237
1.02E-01,2479.587
1.02E-01,2486.453
1.02E-01,2492.875
1.02E-01,2499.211
1.03E-01,2504.93
1.03E-01,2511.092
1.03E-01,2517.083
1.03E-01,2523.045
1.03E-01,2528.853
1.03E-01,2534.534
1.04E-01,2540.373
1.04E-01,2546.101
1.04E-01,2552.189
1.04E-01,2558.276
1.04E-01,2564.092
1.04E-01,2570.444
1.04E-01,2576.517
1.05E-01,2582.597
1.05E-01,2588.86
1.05E-01,2595.201
1.05E-01,2601.811
1.05E-01,2608.604
1.05E-01,2615.569
1.06E-01,2621.296
1.06E-01,2626.964
1.06E-01,2632.937
1.06E-01,2638.808
1.06E-01,2644.565
1.06E-01,2650.48
1.06E-01,2656.306
1.07E-01,2662.048
1.07E-01,2668.049
1.07E-01,2673.964
1.07E-01,2680.068
1.07E-01,2686.506
1.07E-01,2693.122
1.08E-01,2698.766
1.08E-01,2704.809
1.08E-01,2710.396
1.08E-01,2716.364
1.08E-01,2722.16
1.08E-01,2727.981
1.08E-01,2734.022
1.09E-01,2739.768
1.09E-01,2745.629
1.09E-01,2751.728
1.09E-01,2757.314
1.09E-01,2763.705
1.09E-01,2770.098
1.10E-01,2775.693
1.10E-01,2781.259
1.10E-01,2786.833
1.10E-01,2792.797
1.10E-01,2799.024
1.10E-01,2805.026
1.10E-01,2810.844
1.11E-01,2816.633
1.11E-01,2822.882
1.11E-01,2828.741
1.11E-01,2834.423
1.11E-01,2840.207
1.11E-01,2845.786
1.11E-01,2851.657
1.12E-01,2857.504
1.12E-01,2863.326
1.12E-01,2869.064
1.12E-01,2874.925
1.12E-01,2881.32
1.12E-01,2887.316
1.13E-01,2893.141
1.13E-01,2899.039
1.13E-01,2905.043
1.13E-01,2910.956
1.13E-01,2916.978
1.13E-01,2923.599
1.13E-01,2929.608
1.14E-01,2935.947
1.14E-01,2942.557
1.14E-01,2948.842
1.14E-01,2954.794
1.14E-01,2960.136
