#CpuAmgFreeNone1101351
Simulated_Time(sec),CPU_Time(sec)
5.67E-04,55.097
1.11E-03,203.028
1.63E-03,226.68
2.13E-03,249.28
2.61E-03,271.899
3.07E-03,295.418
3.52E-03,318.904
3.96E-03,342.448
4.38E-03,365.979
4.79E-03,389.517
5.20E-03,413.06
5.59E-03,436.615
5.98E-03,460.176
6.35E-03,483.748
6.72E-03,507.343
7.09E-03,530.946
7.44E-03,554.566
7.79E-03,578.193
8.14E-03,601.824
8.48E-03,625.471
8.81E-03,649.122
9.14E-03,672.791
9.47E-03,697.452
9.79E-03,721.136
1.01E-02,745.817
1.04E-02,769.521
1.07E-02,792.26
1.10E-02,816.987
1.13E-02,841.708
1.16E-02,866.435
1.19E-02,891.171
1.22E-02,914.93
1.24E-02,939.69
1.27E-02,963.461
1.30E-02,988.227
1.33E-02,1011.997
1.35E-02,1036.768
1.38E-02,1060.546
1.40E-02,1085.315
1.43E-02,1109.094
1.46E-02,1134.844
1.48E-02,1159.624
1.51E-02,1185.385
1.53E-02,1210.156
1.56E-02,1235.913
1.58E-02,1260.672
1.61E-02,1286.437
1.63E-02,1311.194
1.66E-02,1336.95
1.68E-02,1362.73
1.70E-02,1388.503
1.73E-02,1413.294
1.75E-02,1439.068
1.78E-02,1463.851
1.80E-02,1489.634
1.82E-02,1514.421
1.85E-02,1540.207
1.87E-02,1564.992
1.89E-02,1590.773
1.91E-02,1615.559
1.94E-02,1641.334
1.96E-02,1666.129
1.98E-02,1691.9
2.00E-02,1717.677
2.02E-02,1742.457
2.05E-02,1770.207
2.07E-02,1796.966
2.09E-02,1822.725
2.11E-02,1846.505
2.13E-02,1872.26
2.15E-02,1899.009
2.17E-02,1926.742
2.19E-02,1952.491
2.21E-02,1979.226
2.23E-02,2003.995
2.26E-02,2030.738
2.28E-02,2056.483
2.30E-02,2083.231
2.32E-02,2109.968
2.34E-02,2135.737
2.36E-02,2162.499
2.37E-02,2189.278
2.39E-02,2215.07
2.41E-02,2243.862
2.43E-02,2269.688
2.45E-02,2296.523
2.47E-02,2321.402
2.49E-02,2348.287
2.51E-02,2374.205
2.53E-02,2402.135
2.55E-02,2431.089
2.57E-02,2459.078
2.59E-02,2484.125
2.61E-02,2511.174
2.62E-02,2538.251
2.64E-02,2564.365
2.66E-02,2591.493
2.68E-02,2663.318
2.70E-02,2710.888
2.72E-02,2735.916
2.73E-02,2761.926
2.75E-02,2787.944
2.77E-02,2814.933
2.79E-02,2841.948
2.81E-02,2870.898
2.82E-02,2899.841
2.84E-02,2927.811
2.86E-02,2968.341
2.88E-02,3006.95
2.89E-02,3032.043
2.91E-02,3057.139
2.93E-02,3082.228
2.95E-02,3106.353
2.96E-02,3131.432
2.98E-02,3155.56
3.00E-02,3180.643
3.01E-02,3205.726
3.03E-02,3230.789
3.05E-02,3255.856
3.07E-02,3280.924
3.08E-02,3305.985
3.10E-02,3331.044
3.12E-02,3356.1
3.13E-02,3381.157
3.15E-02,3406.216
3.17E-02,3431.271
3.18E-02,3457.27
3.20E-02,3483.281
3.22E-02,3508.332
3.23E-02,3533.384
3.25E-02,3560.348
3.27E-02,3585.384
3.28E-02,3610.444
3.30E-02,3636.458
3.31E-02,3662.48
3.33E-02,3688.488
3.35E-02,3713.54
3.36E-02,3738.589
3.38E-02,3764.59
3.39E-02,3791.564
3.41E-02,3818.546
3.43E-02,3843.594
3.44E-02,3867.69
3.46E-02,3892.739
3.47E-02,3918.748
3.49E-02,3944.747
3.50E-02,3971.712
3.52E-02,3998.659
3.53E-02,4025.622
3.55E-02,4050.667
3.56E-02,4074.757
3.58E-02,4100.76
3.60E-02,4127.706
3.61E-02,4154.661
3.63E-02,4183.535
3.64E-02,4210.492
3.66E-02,4235.532
3.67E-02,4261.535
3.69E-02,4287.532
3.70E-02,4314.481
3.72E-02,4342.39
3.73E-02,4369.34
3.75E-02,4396.294
3.76E-02,4424.213
3.78E-02,4452.115
3.79E-02,4479.058
3.81E-02,4506.958
3.82E-02,4535.817
3.84E-02,4561.807
3.85E-02,4586.838
3.87E-02,4612.817
3.88E-02,4639.762
3.89E-02,4666.701
3.91E-02,4695.563
3.92E-02,4723.468
3.94E-02,4752.326
3.95E-02,4779.27
3.97E-02,4806.205
3.98E-02,4852.149
4.00E-02,4876.301
4.01E-02,4900.456
4.03E-02,4925.587
4.04E-02,4950.722
4.05E-02,4975.855
4.07E-02,5012.568
4.08E-02,5050.259
4.10E-02,5087.944
4.11E-02,5138.181
4.12E-02,5178.82
4.14E-02,5220.429
4.15E-02,5264.99
4.17E-02,5312.499
4.18E-02,5370.602
4.19E-02,5445.188
4.21E-02,5537.306
4.22E-02,5620.955
4.24E-02,5650.062
4.25E-02,5677.197
4.26E-02,5705.314
4.28E-02,5732.44
4.29E-02,5759.56
4.30E-02,5797.26
4.32E-02,5823.389
4.33E-02,5849.522
4.35E-02,5878.621
4.36E-02,5906.727
4.37E-02,5934.836
4.39E-02,5960.962
4.40E-02,5987.084
4.41E-02,6012.232
4.43E-02,6037.364
4.44E-02,6062.502
4.45E-02,6086.657
4.47E-02,6116.734
4.48E-02,6145.814
4.50E-02,6172.919
4.51E-02,6198.054
4.52E-02,6225.16
4.54E-02,6251.283
4.55E-02,6280.347
4.56E-02,6307.453
4.58E-02,6335.544
4.59E-02,6363.635
4.60E-02,6391.717
4.61E-02,6418.82
4.63E-02,6444.932
4.64E-02,6470.061
4.65E-02,6495.188
4.67E-02,6523.267
4.68E-02,6549.377
4.69E-02,6577.455
4.71E-02,6605.548
4.72E-02,6633.635
4.73E-02,6661.751
4.75E-02,6686.898
4.76E-02,6713.026
4.77E-02,6737.168
4.78E-02,6762.288
4.80E-02,6787.417
4.81E-02,6815.53
4.82E-02,6845.611
4.84E-02,6874.707
4.85E-02,6902.81
4.86E-02,6928.936
4.87E-02,6954.066
4.89E-02,6980.178
4.90E-02,7007.278
4.91E-02,7035.372
4.92E-02,7074.022
4.94E-02,7126.315
4.95E-02,7160.527
4.96E-02,7415.273
4.98E-02,7725.433
4.99E-02,8051.17
5.00E-02,8364.162
5.01E-02,8401.045
5.03E-02,8425.86
5.04E-02,8450.669
5.05E-02,8474.546
5.06E-02,8502.161
5.08E-02,8529.777
5.09E-02,8555.529
5.10E-02,8591.837
5.11E-02,8629.082
5.13E-02,8666.326
5.14E-02,8715.984
5.15E-02,8767.516
5.16E-02,8819.972
5.18E-02,8875.222
5.19E-02,8953.435
5.20E-02,9024.845
5.21E-02,9123.909
5.22E-02,9172.844
5.24E-02,9196.917
5.25E-02,9221.007
5.26E-02,9246.061
5.27E-02,9270.139
5.29E-02,9293.227
5.30E-02,9316.306
5.31E-02,9340.37
5.32E-02,9364.432
5.33E-02,9390.466
5.35E-02,9415.517
5.36E-02,9440.571
5.37E-02,9464.641
5.38E-02,9489.681
5.39E-02,9513.744
5.41E-02,9538.785
5.42E-02,9563.824
5.43E-02,9588.866
5.44E-02,9613.896
5.46E-02,9638.931
5.47E-02,9664.951
5.48E-02,9689.018
5.49E-02,9714.063
5.50E-02,9738.125
5.52E-02,9763.165
5.53E-02,9788.197
5.54E-02,9814.223
5.55E-02,9839.254
5.56E-02,9863.307
5.58E-02,9888.343
5.59E-02,9913.37
5.60E-02,9939.385
5.61E-02,9965.393
5.62E-02,9990.426
5.63E-02,10015.458
5.65E-02,10040.493
5.66E-02,10065.527
5.67E-02,10091.537
5.68E-02,10117.547
5.69E-02,10143.552
5.70E-02,10170.541
5.72E-02,10197.526
5.73E-02,10223.525
5.74E-02,10250.502
5.75E-02,10277.48
5.76E-02,10325.035
5.77E-02,10352.085
5.79E-02,10377.154
5.80E-02,10402.222
5.81E-02,10427.297
5.82E-02,10452.351
5.83E-02,10487.95
5.84E-02,10513.003
5.86E-02,10537.064
5.87E-02,10586.151
5.88E-02,10624.707
5.89E-02,10674.778
5.90E-02,10740.364
5.91E-02,10804.976
5.93E-02,10870.567
5.94E-02,10967.139
5.95E-02,11051.199
5.96E-02,11162.25
5.97E-02,11210.119
5.98E-02,11237.846
5.99E-02,11267.483
6.01E-02,11297.118
6.02E-02,11325.794
6.03E-02,11354.477
6.04E-02,11382.201
6.05E-02,11414.705
6.06E-02,11445.298
6.07E-02,11495.054
6.09E-02,11559.154
6.10E-02,11639.506
6.11E-02,11715.047
6.12E-02,11762.903
6.13E-02,11786.86
6.14E-02,11809.845
6.15E-02,11832.831
6.17E-02,11856.78
6.18E-02,11880.725
6.19E-02,11904.672
6.20E-02,11928.623
6.21E-02,11953.547
6.22E-02,11977.507
6.23E-02,12002.432
6.24E-02,12027.357
6.26E-02,12052.274
6.27E-02,12077.197
6.28E-02,12102.112
6.29E-02,12126.051
6.30E-02,12149.996
6.31E-02,12173.933
6.32E-02,12197.868
6.33E-02,12221.809
6.35E-02,12246.715
6.36E-02,12271.629
6.37E-02,12296.538
6.38E-02,12321.457
6.39E-02,12347.342
6.40E-02,12374.196
6.41E-02,12401.037
6.42E-02,12427.876
6.43E-02,12454.718
6.45E-02,12479.616
6.46E-02,12505.482
6.47E-02,12532.31
6.48E-02,12589.855
6.49E-02,12773.071
6.50E-02,12842.695
6.51E-02,12877.996
6.52E-02,13060.668
6.53E-02,13229.999
6.54E-02,13264.408
6.56E-02,13289.358
6.57E-02,13314.295
6.58E-02,13339.233
6.59E-02,13364.166
6.60E-02,13388.116
6.61E-02,13412.075
6.62E-02,13436.025
6.63E-02,13472.437
6.64E-02,13499.315
6.65E-02,13527.169
6.67E-02,13556.006
6.68E-02,13606.85
6.69E-02,13658.678
6.70E-02,13721.024
6.71E-02,13800.707
6.72E-02,13893.834
6.73E-02,13986.937
6.74E-02,14033.675
6.75E-02,14069.002
6.76E-02,14104.322
6.77E-02,14137.736
6.78E-02,14168.278
6.80E-02,14197.865
6.81E-02,14231.262
6.82E-02,14264.673
6.83E-02,14297.119
6.84E-02,14329.575
6.85E-02,14362.035
6.86E-02,14394.496
6.87E-02,14436.507
6.88E-02,14507.17
6.89E-02,14556.236
6.90E-02,14602.684
6.91E-02,14627.526
6.92E-02,14655.221
6.94E-02,14681.963
6.95E-02,14709.659
6.96E-02,14736.398
6.97E-02,14761.207
6.98E-02,14787.944
6.99E-02,14814.683
7.00E-02,14841.428
7.01E-02,14878.678
7.02E-02,14905.427
7.03E-02,14932.17
7.04E-02,14969.426
7.05E-02,14996.155
7.06E-02,15034.347
7.07E-02,15073.482
7.08E-02,15103.086
7.10E-02,15131.724
7.11E-02,15162.279
7.12E-02,15190.912
7.13E-02,15242.458
7.14E-02,15294.945
7.15E-02,15347.445
7.16E-02,15409.506
7.17E-02,15458.68
7.18E-02,15493.886
7.19E-02,15518.624
7.20E-02,15542.412
7.21E-02,15566.204
7.22E-02,15589.044
7.23E-02,15611.882
7.24E-02,15634.721
7.25E-02,15669.935
7.26E-02,15707.036
7.27E-02,15731.753
7.28E-02,15767.904
7.30E-02,15793.556
7.31E-02,15832.541
7.32E-02,15898.175
7.33E-02,15935.282
7.34E-02,15998.102
7.35E-02,16078.026
7.36E-02,16123.51
7.37E-02,16159.666
7.38E-02,16194.878
7.39E-02,16220.531
7.40E-02,16255.728
7.41E-02,16290.93
7.42E-02,16314.691
7.43E-02,16350.83
7.44E-02,16386.954
7.45E-02,16423.098
7.46E-02,16471.594
7.47E-02,16534.351
7.48E-02,16598.991
7.49E-02,16676.018
7.50E-02,16785.374
7.51E-02,16831.326
7.52E-02,16855.069
7.53E-02,16878.818
7.54E-02,16902.568
7.55E-02,16926.315
7.56E-02,16950.057
7.57E-02,16974.734
7.58E-02,17010.842
7.59E-02,17035.519
7.60E-02,17085.852
7.61E-02,17149.48
7.63E-02,17198.001
7.64E-02,17311.961
7.65E-02,17345.731
7.66E-02,17369.505
7.67E-02,17393.279
7.68E-02,17417.058
7.69E-02,17441.79
7.70E-02,17465.566
7.71E-02,17489.351
7.72E-02,17514.079
7.73E-02,17539.761
7.74E-02,17564.484
7.75E-02,17590.152
7.76E-02,17615.83
7.77E-02,17641.497
7.78E-02,17667.165
7.79E-02,17717.57
7.80E-02,17770.827
7.81E-02,17850.746
7.82E-02,17945.867
7.83E-02,18042.897
7.84E-02,18093.98
7.85E-02,18117.81
7.86E-02,18142.613
7.87E-02,18169.35
7.88E-02,18196.08
7.89E-02,18219.932
7.90E-02,18243.765
7.91E-02,18267.605
7.92E-02,18303.842
7.93E-02,18352.488
7.94E-02,18376.307
7.95E-02,18411.568
7.96E-02,18436.354
7.97E-02,18485.944
7.98E-02,18550.84
7.99E-02,18617.673
8.00E-02,18667.254
8.01E-02,18742.607
8.02E-02,18790.495
8.03E-02,18819.925
8.04E-02,18849.354
8.05E-02,18878.786
8.06E-02,18924.246
8.07E-02,18949.035
8.08E-02,18972.853
8.09E-02,18996.671
8.10E-02,19021.446
8.11E-02,19045.259
8.12E-02,19068.098
8.13E-02,19091.905
8.14E-02,19115.713
8.15E-02,19151.913
8.16E-02,19188.114
8.17E-02,19224.308
8.18E-02,19285.294
8.19E-02,19345.3
8.20E-02,19397.753
8.21E-02,19475.014
8.22E-02,19558.095
8.22E-02,19605.93
8.23E-02,19630.581
8.24E-02,19654.292
8.25E-02,19679.892
8.26E-02,19705.498
8.27E-02,19730.152
8.28E-02,19754.8
8.29E-02,19791.799
8.30E-02,19829.741
8.31E-02,19865.787
8.32E-02,19900.886
8.33E-02,19924.576
8.34E-02,19949.214
8.35E-02,19973.847
8.36E-02,20010.839
8.37E-02,20048.755
8.38E-02,20087.626
8.39E-02,20127.446
8.40E-02,20179.607
8.41E-02,20235.545
8.42E-02,20353.178
8.43E-02,20416.837
8.44E-02,20464.424
8.45E-02,20490.996
8.46E-02,20527.067
8.47E-02,20552.684
8.48E-02,20577.341
8.49E-02,20601.997
8.50E-02,20626.662
8.51E-02,20662.715
8.52E-02,20688.312
8.53E-02,20712.956
8.54E-02,20737.605
8.54E-02,20762.248
8.55E-02,20822.022
8.56E-02,20899.828
8.57E-02,20976.712
8.58E-02,21050.754
8.59E-02,21125.751
8.60E-02,21215.001
8.61E-02,21261.046
8.62E-02,21308.836
8.63E-02,21332.479
8.64E-02,21356.113
8.65E-02,21379.747
8.66E-02,21404.306
8.67E-02,21429.791
8.68E-02,21453.415
8.69E-02,21476.103
8.70E-02,21500.658
8.71E-02,21525.211
8.72E-02,21560.195
8.73E-02,21587.536
8.74E-02,21615.809
8.75E-02,21664.032
8.76E-02,21715.048
8.76E-02,21783.036
8.77E-02,21837.812
8.78E-02,21889.791
8.79E-02,21935.811
8.80E-02,21959.558
8.81E-02,21983.312
8.82E-02,22007.062
8.83E-02,22030.81
8.84E-02,22054.564
8.85E-02,22078.307
8.86E-02,22113.461
8.87E-02,22140.099
8.88E-02,22179.112
8.89E-02,22238.993
8.90E-02,22303.707
8.91E-02,22357.977
8.92E-02,22404.529
8.93E-02,22431.074
8.93E-02,22476.325
8.94E-02,22500.016
8.95E-02,22523.711
8.96E-02,22548.365
8.97E-02,22573.017
8.98E-02,22598.633
8.99E-02,22626.155
9.00E-02,22654.64
9.01E-02,22680.249
9.02E-02,22704.91
9.03E-02,22728.612
9.04E-02,22753.267
9.05E-02,22791.223
9.06E-02,22841.528
9.07E-02,22902.265
9.08E-02,22963.005
9.08E-02,23023.744
9.09E-02,23074.035
9.10E-02,23138.576
9.11E-02,23184.368
9.12E-02,23208.018
9.13E-02,23231.666
9.14E-02,23255.319
9.15E-02,23278.018
9.16E-02,23301.673
9.17E-02,23325.327
9.18E-02,23348.981
9.19E-02,23372.643
9.20E-02,23395.351
9.21E-02,23419.959
9.21E-02,23446.457
9.22E-02,23484.348
9.23E-02,23523.185
9.24E-02,23563.908
9.25E-02,23589.457
9.26E-02,23629.236
9.27E-02,23694.609
9.28E-02,23791.265
9.29E-02,23839.235
9.30E-02,23862.967
9.31E-02,23900.01
9.32E-02,23952.32
9.33E-02,23978.948
9.34E-02,24005.565
9.34E-02,24034.125
9.35E-02,24073.107
9.36E-02,24121.553
9.37E-02,24170.005
9.38E-02,24197.6
9.39E-02,24248.003
9.40E-02,24308.827
9.41E-02,24384.927
9.42E-02,24460.053
9.43E-02,24536.153
9.44E-02,24584.883
9.45E-02,24610.354
9.45E-02,24641.439
9.46E-02,24670.653
9.47E-02,24700.799
9.48E-02,24730.95
9.49E-02,24757.343
9.50E-02,24782.8
9.51E-02,24808.26
9.52E-02,24847.881
9.53E-02,24877.079
9.54E-02,24906.277
9.55E-02,24934.538
9.56E-02,24966.546
9.56E-02,25003.243
9.57E-02,25042.751
9.58E-02,25123.952
9.59E-02,25192.88
9.60E-02,25223.989
9.61E-02,25276.883
9.62E-02,25353.443
9.63E-02,25431.89
9.64E-02,25478.297
9.65E-02,25501.993
9.66E-02,25525.681
9.66E-02,25554.188
9.67E-02,25583.666
9.68E-02,25610.238
9.69E-02,25633.924
9.70E-02,25658.57
9.71E-02,25684.178
9.72E-02,25710.745
9.73E-02,25758.129
9.74E-02,25782.773
9.75E-02,25808.375
9.75E-02,25834.939
9.76E-02,25861.511
9.77E-02,25911.792
9.78E-02,25965.943
9.79E-02,26035.324
9.80E-02,26099.874
9.81E-02,26154.022
9.82E-02,26266.218
9.83E-02,26315.28
9.84E-02,26341.884
9.84E-02,26370.427
9.85E-02,26397.023
9.86E-02,26429.436
9.87E-02,26465.73
9.88E-02,26492.324
9.89E-02,26523.768
9.90E-02,26563.929
9.91E-02,26596.339
9.92E-02,26621.969
9.93E-02,26670.341
9.93E-02,26722.581
9.94E-02,26757.892
9.95E-02,26795.138
9.96E-02,26885.353
9.97E-02,26941.146
9.98E-02,26986.783
9.99E-02,27012.27
1.00E-01,27035.868
1.00E-01,27058.51
1.00E-01,27082.103
1.00E-01,27106.645
1.00E-01,27141.591
1.00E-01,27177.475
1.01E-01,27212.434
1.01E-01,27261.574
1.01E-01,27308.812
1.01E-01,27359.835
1.01E-01,27428.799
1.01E-01,27464.171
1.01E-01,27492.625
1.01E-01,27520.114
1.01E-01,27544.719
1.01E-01,27573.162
1.01E-01,27599.687
1.01E-01,27626.204
1.02E-01,27649.839
1.02E-01,27686.746
1.02E-01,27715.187
1.02E-01,27743.624
1.02E-01,27770.141
1.02E-01,27810.903
1.02E-01,27843.193
1.02E-01,27896.274
1.02E-01,27948.393
1.02E-01,28001.475
1.02E-01,28030.879
1.03E-01,28070.688
1.03E-01,28108.57
1.03E-01,28158.773
1.03E-01,28237.5
1.03E-01,28331.446
1.03E-01,28380.774
1.03E-01,28404.483
1.03E-01,28427.203
1.03E-01,28450.904
1.03E-01,28474.598
1.03E-01,28498.298
1.04E-01,28521.984
1.04E-01,28545.671
1.04E-01,28569.364
1.04E-01,28604.421
1.04E-01,28628.107
1.04E-01,28662.181
1.04E-01,28710.548
1.04E-01,28760.874
1.04E-01,28798.87
1.04E-01,28861.563
1.04E-01,28900.538
1.04E-01,28949.904
1.05E-01,29010.665
1.05E-01,29058.177
1.05E-01,29082.82
1.05E-01,29107.452
1.05E-01,29131.118
1.05E-01,29154.782
1.05E-01,29178.445
1.05E-01,29202.102
1.05E-01,29225.758
1.05E-01,29250.386
1.05E-01,29275.982
1.06E-01,29325.265
1.06E-01,29374.542
1.06E-01,29422.843
1.06E-01,29460.757
1.06E-01,29527.202
1.06E-01,29591.702
1.06E-01,29640.864
1.06E-01,29664.446
1.06E-01,29689.941
1.06E-01,29713.52
1.06E-01,29737.104
1.06E-01,29761.643
1.07E-01,29787.139
1.07E-01,29810.726
1.07E-01,29834.312
1.07E-01,29857.905
1.07E-01,29881.489
1.07E-01,29905.078
1.07E-01,29928.667
1.07E-01,29963.6
1.07E-01,30025.997
1.07E-01,30102.591
1.07E-01,30163.056
1.08E-01,30222.566
1.08E-01,30293.41
1.08E-01,30364.252
1.08E-01,30436.99
1.08E-01,30512.589
1.08E-01,30606.217
1.08E-01,30657.076
1.08E-01,30680.671
1.08E-01,30704.272
1.08E-01,30727.863
1.08E-01,30751.461
1.08E-01,30774.094
1.09E-01,30796.723
1.09E-01,30820.336
1.09E-01,30843.929
1.09E-01,30878.867
1.09E-01,30914.766
1.09E-01,30938.369
1.09E-01,30985.622
1.09E-01,31009.224
1.09E-01,31057.438
1.09E-01,31096.234
1.09E-01,31133.098
1.09E-01,31226.888
1.10E-01,31314.208
1.10E-01,31392.834
1.10E-01,31448.774
1.10E-01,31498.475
1.10E-01,31524.894
1.10E-01,31548.456
1.10E-01,31572.007
