Mesh_Sizes,AmgClassCPU,AmgFreeCPU,CgDiagGPU,GmresDiagGPU
19684,0.102029296666667,0.050552374555556,0.127101767619444,0.113649703611111
98304,1.27595636722222,0.5923047575,0.252179124722222,0.5522628635
169708,2.82539457777778,1.46749662111111,0.411580745138889,0.966760975888889
243165,4.86968888611111,2.71615123611111,0.608854281388889,1.51162386194445
515679,14.7790613861111,7.1829485,1.46508725833333,4.29837587777778
1101351,44.7637988361111,19.4086391805556,3.95268179805556,13.2751561886111
