#CpuAmgFreeNone98304
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,4.867
2.20E-03,18.394
3.64E-03,20.406
5.37E-03,22.423
6.90E-03,24.506
8.25E-03,26.517
9.48E-03,28.529
1.06E-02,30.54
1.17E-02,32.554
1.26E-02,34.568
1.36E-02,36.581
1.45E-02,38.593
1.54E-02,40.606
1.62E-02,42.619
1.70E-02,44.635
1.78E-02,46.649
1.86E-02,48.663
1.93E-02,50.748
2.00E-02,52.834
2.07E-02,54.92
2.14E-02,57.005
2.21E-02,59.092
2.28E-02,61.179
2.34E-02,63.269
2.40E-02,65.432
2.47E-02,67.45
2.53E-02,69.47
2.59E-02,71.56
2.65E-02,73.722
2.71E-02,75.883
2.76E-02,77.975
2.82E-02,79.926
2.87E-02,82.018
2.93E-02,84.115
2.98E-02,86.21
3.03E-02,88.446
3.08E-02,90.47
3.13E-02,92.565
3.18E-02,94.66
3.23E-02,96.826
3.28E-02,98.923
3.33E-02,101.09
3.38E-02,103.258
3.42E-02,105.426
3.47E-02,107.594
3.52E-02,109.762
3.56E-02,111.859
3.61E-02,114.105
3.65E-02,116.274
3.70E-02,118.444
3.74E-02,122.431
3.78E-02,124.86
3.83E-02,127.292
3.87E-02,129.724
3.91E-02,132.224
3.95E-02,134.656
4.00E-02,137.018
4.04E-02,139.381
4.08E-02,141.881
4.12E-02,144.383
4.16E-02,146.608
4.20E-02,148.764
4.24E-02,151.058
4.28E-02,153.214
4.32E-02,155.782
4.36E-02,158.282
4.40E-02,160.644
4.44E-02,162.869
4.48E-02,165.024
4.52E-02,167.179
4.56E-02,169.266
4.59E-02,171.832
4.63E-02,174.334
4.67E-02,176.694
4.71E-02,178.917
4.74E-02,181.072
4.78E-02,183.157
4.81E-02,185.243
4.85E-02,187.603
4.88E-02,190.101
4.92E-02,192.598
4.96E-02,194.957
4.99E-02,197.042
5.03E-02,199.127
5.06E-02,201.212
5.10E-02,203.299
5.13E-02,205.384
5.17E-02,207.947
5.20E-02,210.443
5.23E-02,212.869
5.27E-02,215.158
5.30E-02,217.379
5.34E-02,219.6
5.37E-02,221.821
5.40E-02,224.179
5.44E-02,226.469
5.47E-02,229.033
5.50E-02,231.459
5.54E-02,233.956
5.57E-02,236.382
5.60E-02,238.877
5.63E-02,241.371
5.67E-02,243.866
5.70E-02,246.429
5.73E-02,248.787
5.76E-02,251.35
5.79E-02,253.913
5.82E-02,257.763
5.85E-02,259.849
5.88E-02,261.866
5.92E-02,263.816
5.95E-02,265.833
5.98E-02,267.92
6.01E-02,270.006
6.04E-02,272.23
6.07E-02,274.317
6.10E-02,276.748
6.13E-02,281.05
6.16E-02,284.092
6.19E-02,287.341
6.22E-02,290.452
6.25E-02,293.36
6.28E-02,296.128
6.31E-02,298.827
6.34E-02,301.184
6.37E-02,303.54
6.40E-02,305.828
6.43E-02,308.391
6.46E-02,310.747
6.49E-02,313.24
6.52E-02,316.624
6.55E-02,319.346
6.58E-02,321.359
6.60E-02,323.376
6.63E-02,325.389
6.66E-02,327.403
6.69E-02,329.349
6.72E-02,331.226
6.75E-02,333.171
6.77E-02,335.116
6.80E-02,337.061
6.83E-02,339.006
6.86E-02,340.951
6.89E-02,342.897
6.91E-02,344.911
6.94E-02,346.925
6.97E-02,348.939
7.00E-02,350.953
7.02E-02,352.969
7.05E-02,354.983
7.08E-02,356.997
7.11E-02,359.01
7.13E-02,361.024
7.16E-02,363.038
7.19E-02,365.051
7.22E-02,367.065
7.24E-02,369.147
7.27E-02,371.23
7.30E-02,373.312
7.32E-02,375.326
7.35E-02,380.923
7.38E-02,384.739
7.40E-02,386.818
7.43E-02,388.898
7.46E-02,390.908
7.48E-02,392.919
7.51E-02,394.93
7.54E-02,396.94
7.56E-02,399.019
7.59E-02,401.03
7.62E-02,403.177
7.64E-02,405.461
7.67E-02,408.71
7.69E-02,410.926
7.72E-02,414.724
7.74E-02,418.595
7.77E-02,420.467
7.80E-02,422.475
7.82E-02,424.482
7.85E-02,426.422
7.87E-02,428.362
7.90E-02,430.302
7.92E-02,432.309
7.95E-02,434.249
7.97E-02,436.188
8.00E-02,438.196
8.02E-02,440.203
8.05E-02,442.143
8.07E-02,444.084
8.10E-02,446.023
8.12E-02,448.031
8.15E-02,450.039
8.17E-02,452.046
8.20E-02,454.053
8.22E-02,456.06
8.25E-02,458.068
8.27E-02,460.143
8.30E-02,462.218
8.32E-02,464.225
8.35E-02,466.233
8.37E-02,468.104
8.40E-02,470.112
8.42E-02,472.119
8.45E-02,474.128
8.47E-02,476.135
8.49E-02,478.142
8.52E-02,480.217
8.54E-02,482.224
8.57E-02,484.231
8.59E-02,486.17
8.62E-02,488.177
8.64E-02,493.258
8.66E-02,495.333
8.69E-02,497.407
8.71E-02,499.413
8.74E-02,501.419
8.76E-02,503.428
8.78E-02,505.434
8.81E-02,507.44
8.83E-02,509.378
8.86E-02,511.316
8.88E-02,513.255
8.90E-02,515.531
8.93E-02,518.772
8.95E-02,520.846
8.97E-02,524.02
9.00E-02,527.599
9.02E-02,531.407
9.04E-02,533.838
9.07E-02,536.059
9.09E-02,538.418
9.12E-02,540.57
9.14E-02,542.929
9.16E-02,545.358
9.19E-02,547.717
9.21E-02,550.215
9.23E-02,555.356
9.25E-02,558.192
9.28E-02,561.096
9.30E-02,564.002
9.32E-02,566.838
9.35E-02,569.608
9.37E-02,572.582
9.39E-02,575.556
9.41E-02,578.667
9.44E-02,581.916
9.46E-02,584.613
9.48E-02,586.55
9.51E-02,588.488
9.53E-02,590.425
9.55E-02,592.364
9.57E-02,594.302
9.60E-02,596.239
9.62E-02,598.177
9.64E-02,600.114
9.67E-02,601.984
9.69E-02,603.854
9.71E-02,605.791
9.73E-02,607.796
9.76E-02,609.665
9.78E-02,611.805
9.80E-02,614.91
9.82E-02,620.003
9.84E-02,622.011
9.87E-02,623.954
9.89E-02,625.895
9.91E-02,627.836
9.93E-02,629.777
9.96E-02,631.787
9.98E-02,633.66
1.00E-01,635.601
1.00E-01,637.474
1.00E-01,639.347
1.01E-01,641.288
1.01E-01,644.537
1.01E-01,647.025
1.01E-01,649.24
1.02E-01,651.318
1.02E-01,653.466
1.02E-01,656.646
1.02E-01,660.672
1.02E-01,662.963
1.03E-01,665.185
1.03E-01,667.406
1.03E-01,669.558
1.03E-01,672.057
1.04E-01,674.556
1.04E-01,676.639
1.04E-01,679.208
1.04E-01,681.846
1.04E-01,684.555
1.05E-01,687.262
1.05E-01,690.108
1.05E-01,694.62
1.05E-01,697.464
1.05E-01,700.239
1.06E-01,703.152
1.06E-01,707.562
1.06E-01,710.046
1.06E-01,714.606
1.07E-01,717.303
1.07E-01,719.381
1.07E-01,721.803
1.07E-01,724.087
1.07E-01,726.646
1.08E-01,729.48
1.08E-01,732.313
1.08E-01,735.078
1.08E-01,737.774
1.08E-01,740.745
1.09E-01,743.031
1.09E-01,745.933
1.09E-01,749.595
1.09E-01,752.497
1.10E-01,756.09
1.10E-01,760.027
1.10E-01,764.181
1.10E-01,766.193
1.10E-01,768.273
1.11E-01,770.283
1.11E-01,772.226
1.11E-01,774.238
1.11E-01,776.317
1.11E-01,778.396
1.12E-01,780.476
1.12E-01,782.624
1.12E-01,784.772
1.12E-01,786.989
1.12E-01,789.069
1.13E-01,791.217
1.13E-01,793.296
1.13E-01,795.376
1.13E-01,798.421
1.13E-01,801.604
1.14E-01,804.168
1.14E-01,808.04
1.14E-01,811.714
1.14E-01,813.655
1.15E-01,815.528
1.15E-01,817.468
1.15E-01,819.409
1.15E-01,821.35
1.15E-01,823.291
1.16E-01,825.232
1.16E-01,827.242
1.16E-01,829.321
1.16E-01,831.468
1.16E-01,833.48
1.17E-01,836.73
1.17E-01,839.359
1.17E-01,841.713
1.17E-01,845.347
1.17E-01,847.283
1.18E-01,849.218
1.18E-01,851.154
1.18E-01,853.157
1.18E-01,855.092
1.18E-01,856.96
