#CpuAmgClassNone98304
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,5.984
2.20E-03,20.398
3.64E-03,23.245
5.37E-03,26.037
6.90E-03,28.881
8.25E-03,31.689
9.48E-03,34.459
1.06E-02,37.221
1.17E-02,39.994
1.26E-02,42.767
1.36E-02,45.532
1.45E-02,48.308
1.54E-02,51.057
1.62E-02,53.846
1.70E-02,56.965
1.78E-02,60.063
1.86E-02,62.813
1.93E-02,65.576
2.00E-02,68.403
2.07E-02,71.171
2.14E-02,73.945
2.21E-02,76.736
2.28E-02,79.527
2.34E-02,82.295
2.40E-02,85.197
2.47E-02,88.005
2.53E-02,90.71
2.59E-02,93.456
2.65E-02,96.399
2.71E-02,99.248
2.76E-02,102.149
2.82E-02,104.995
2.87E-02,107.759
2.93E-02,110.558
2.98E-02,113.317
3.03E-02,116.282
3.08E-02,119.245
3.13E-02,122.008
3.18E-02,124.7
3.23E-02,127.551
3.28E-02,130.273
3.33E-02,133.324
3.38E-02,136.286
3.42E-02,139.247
3.47E-02,142.269
3.52E-02,145.377
3.56E-02,148.48
3.61E-02,151.309
3.65E-02,154.072
3.70E-02,157.31
3.74E-02,160.77
3.78E-02,164.272
3.83E-02,168.396
3.87E-02,172.275
3.91E-02,176.272
3.95E-02,180.122
4.00E-02,184.149
4.04E-02,187.995
4.08E-02,192.086
4.12E-02,196.181
4.16E-02,199.727
4.20E-02,203.125
4.24E-02,206.78
4.28E-02,210.065
4.32E-02,214.243
4.36E-02,218.342
4.40E-02,222.274
4.44E-02,224.965
4.48E-02,228.271
4.52E-02,230.972
4.56E-02,233.681
4.59E-02,236.469
4.63E-02,239.228
4.67E-02,241.984
4.71E-02,244.673
4.74E-02,247.367
4.78E-02,250.444
4.81E-02,253.65
4.85E-02,257.252
4.88E-02,261.194
4.92E-02,263.954
4.96E-02,266.708
4.99E-02,269.356
5.03E-02,272.259
5.06E-02,274.945
5.10E-02,277.807
5.13E-02,280.494
5.17E-02,283.797
5.20E-02,286.584
5.23E-02,289.34
5.27E-02,292.037
5.30E-02,295.033
5.34E-02,297.936
5.37E-02,300.838
5.40E-02,303.911
5.44E-02,306.883
5.47E-02,310.319
5.50E-02,313.84
5.54E-02,317.191
5.57E-02,319.877
5.60E-02,322.631
5.63E-02,325.868
5.67E-02,328.622
5.70E-02,331.396
5.73E-02,334.542
5.76E-02,337.919
5.79E-02,341.463
5.82E-02,344.299
5.85E-02,347.066
5.88E-02,351.215
5.92E-02,355.156
5.95E-02,357.894
5.98E-02,360.637
6.01E-02,364.812
6.04E-02,367.555
6.07E-02,370.93
6.10E-02,373.637
6.13E-02,377.638
6.16E-02,381.418
6.19E-02,385.483
6.22E-02,388.25
6.25E-02,390.958
6.28E-02,394.43
6.31E-02,397.155
6.34E-02,400.401
6.37E-02,403.098
6.40E-02,405.732
6.43E-02,408.936
6.46E-02,412.098
6.49E-02,415.333
6.52E-02,419.481
6.55E-02,422.188
6.58E-02,424.971
6.60E-02,427.734
6.63E-02,430.498
6.66E-02,433.265
6.69E-02,435.969
6.72E-02,438.6
6.75E-02,441.285
6.77E-02,443.999
6.80E-02,446.712
6.83E-02,449.443
