Simulated_Time,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
0.02580,419.698,492.495,330.123,262.425,452.446,296.006,348.567,276.167
0.02620,427.913,497.693,337.034,267.962,463.561,302.611,356.135,282.015
0.02660,435.987,502.811,343.954,273.805,475.146,309.794,363.759,288.056
0.02690,443.178,507.929,350.902,279.665,486.764,316.979,371.389,293.925
0.02730,450.492,513.247,357.817,285.577,500.208,324.161,379.024,300.685
0.02770,458.24,518.163,364.373,290.939,509.936,330.129,383.935,306.148
0.02800,465.215,523.136,370.525,295.998,517.805,335.495,388.71,311.509
0.02840,472.367,528.254,377.003,301.216,526.608,341.468,393.496,316.929
0.02870,479.477,533.377,383.497,306.525,535.47,347.444,398.275,322.525
0.02910,486.631,538.698,390.417,312.222,547.061,354.156,406.139,328.558
0.02940,494.043,543.85,397.402,317.688,555.865,360.199,411.28,334.069
0.02980,501.467,549.05,404.059,323.209,566.725,366.177,416.151,339.981
0.03010,508.952,554.173,410.667,328.509,575.065,372.158,421.057,345.407
0.03050,515.937,559.296,417.092,333.739,583.46,378.138,425.954,350.861
0.03080,523.005,564.419,423.621,338.968,591.889,384.116,431.077,356.33
0.03120,529.973,569.617,430.137,344.226,600.228,390.096,435.973,361.787
0.03150,536.944,574.857,436.958,349.803,611.818,396.682,444.048,367.865
0.03180,544.071,580.18,443.873,355.461,623.406,403.339,451.94,373.937
0.03220,551.064,585.502,450.681,360.873,633.17,409.47,457.087,379.454
0.03250,557.953,590.625,456.809,366.075,641.509,415.448,462.177,384.969
0.03280,564.992,595.876,463.098,371.275,649.853,421.425,467.065,390.357
0.03310,572.068,601.013,469.863,376.821,661.537,428.103,474.891,396.426
0.03340,580.1,606.537,476.778,382.491,673.128,434.704,482.687,402.495
0.03370,587.786,611.662,483.518,387.953,683.372,440.681,487.465,408.394
0.03400,595.015,616.787,489.648,392.839,691.436,446.053,492.247,414.12
0.03440,602.306,622.004,496.111,398.052,699.314,452.035,497.021,419.525
0.03470,609.359,627.33,502.631,403.282,708.154,458.018,501.796,425.132
0.03500,616.293,632.658,509.428,408.816,719.749,464.605,509.435,431.198
0.03530,623.313,637.987,516.272,414.282,728.556,470.588,514.216,436.71
0.03560,630.547,643.525,523.29,419.999,740.692,477.215,521.813,442.856
0.03590,637.991,648.93,530.157,425.439,751.823,483.239,526.593,448.8
0.03620,645.164,654.661,537.077,431.112,763.48,489.828,534.209,454.845
0.03650,652.102,659.991,544.002,436.537,773.686,495.816,538.993,460.746
0.03680,659.443,665.521,551.015,442.294,785.287,502.427,546.645,467.147
0.03710,666.504,670.939,557.696,447.791,797.35,508.411,554.251,473.361
0.03740,673.643,676.471,564.617,453.564,809.876,515.008,561.996,479.537
0.03770,684.138,688.139,571.619,459.407,822.864,522.207,569.951,485.839
0.03800,691.131,695.592,578.502,464.904,834.548,528.827,577.577,491.889
0.03830,702.318,703.391,585.432,470.704,846.63,535.424,585.241,498.063
0.03850,709.248,710.176,592.135,476.135,857.314,542.018,590.031,503.933
0.03880,719.089,717.166,599.238,481.901,868.462,549.224,597.874,510.066
0.03910,730.288,725.222,606.191,487.711,880.997,556.43,605.976,516.3
0.03940,737.446,732.826,613.068,493.313,893.094,563.035,613.621,522.472
0.03970,744.681,740.434,620.033,498.936,905.175,570.252,621.249,528.614
0.04000,751.668,747.593,626.884,504.419,915.875,576.859,628.869,534.607
0.04020,758.922,754.996,633.816,510.063,927.018,583.463,636.577,540.961
0.04050,766.128,762.602,640.749,515.818,938.658,590.673,644.224,547.121
0.04080,773.494,770.305,647.719,521.649,953.096,597.281,651.986,553.71
0.04110,784.785,777.787,658.186,527.476,965.64,603.921,660.223,559.98
0.04130,796.254,785.191,664.947,532.985,976.79,610.526,668.177,565.952
0.04160,808.135,792.799,671.982,538.626,987.623,617.742,675.923,571.869
0.04190,819.531,800.489,678.926,544.31,1000.168,624.352,683.909,578.281
0.04210,831.102,808.506,685.864,550.119,1011.842,631.625,691.562,584.341
0.04240,842.145,816.321,692.803,555.882,1024.387,638.848,699.276,590.624
0.04270,852.983,823.599,699.94,561.628,1036.59,645.455,707.058,596.813
0.04290,860.155,830.601,706.878,567.266,1048.196,652.096,715.021,602.883
0.04320,867.191,836.785,713.812,572.777,1058.865,658.109,719.831,608.694
0.04350,874.517,842.967,720.753,578.355,1069.076,664.107,727.485,614.599
0.04370,883.076,848.948,727.492,583.699,1077.413,670.105,732.351,620.445
0.04400,891.684,854.725,733.641,588.863,1085.773,676.105,737.159,625.853
0.04420,902.413,862.329,740.571,594.561,1098.305,683.315,744.924,632.031
0.04450,912.533,869.141,747.398,600.081,1109.528,689.915,752.896,638.003
0.04480,923.008,876.4,754.328,605.848,1121.639,696.517,760.626,644.207
0.04500,930.073,882.985,761.257,611.406,1133.289,702.525,765.425,650.359
0.04530,937.306,889.566,768.143,616.933,1144.472,709.124,770.187,656.27
0.04550,945.533,895.186,773.928,621.907,1151.429,714.505,774.978,661.694
0.04580,953.823,900.801,779.977,626.937,1158.924,719.89,779.773,667.459
0.04600,960.633,906.364,786.087,632.131,1166.815,725.272,784.561,673.135
0.04630,971.255,914.162,793.007,637.834,1178.883,732.471,792.178,679.486
0.04650,978.502,921.63,800.104,643.645,1191.42,739.062,799.824,685.715
0.04680,985.615,928.613,807.028,649.562,1203.941,745.653,807.456,691.948
0.04700,995.043,935.189,813.953,655.084,1215.198,751.656,812.239,697.997
0.04730,1004.435,941.557,820.549,660.496,1225.862,757.643,817.021,703.789
0.04750,1012.105,947.623,826.774,665.722,1235.142,763.622,821.796,709.485
0.04780,1019.442,953.38,833.271,670.963,1243.966,769.598,826.581,715.05
0.04800,1026.698,959.137,839.778,676.19,1252.305,775.575,831.365,720.516
0.04830,1035.146,966.928,846.697,681.898,1264.481,782.83,838.951,726.657
0.04850,1042.33,974.195,853.611,687.62,1276.532,790.019,846.568,732.799
0.04870,1050.72,981.374,860.522,693.353,1288.582,796.602,854.156,738.935
0.04900,1058.8,988.347,867.433,698.882,1300.632,803.328,861.786,745.063
0.04920,1065.745,994.148,873.928,704.175,1309.494,809.359,866.559,750.59
0.04950,1072.968,1000.737,880.836,709.756,1319.695,815.335,874.201,756.405
0.04970,1080.013,1006.703,887.321,715.063,1328.497,821.312,879.326,761.96
0.04990,1086.755,1012.659,893.491,720.278,1336.838,827.326,884.189,767.438
0.05020,1094.252,1018.412,899.961,725.474,1345.64,832.727,888.959,772.97
0.05040,1102.771,1026.284,906.874,731.194,1358.655,839.923,896.593,779.138
0.05070,1110.951,1033.866,913.785,736.983,1370.707,846.503,904.199,785.281
0.05090,1118.952,1040.839,920.706,742.689,1383.221,853.125,911.919,791.501
0.05110,1126.993,1047.654,927.616,748.394,1395.268,859.708,919.503,797.661
0.05140,1134.863,1054.016,934.173,753.893,1405.457,865.682,924.274,803.456
0.05160,1142.508,1059.972,940.401,759.089,1414.722,871.657,929.05,809.097
0.05180,1150.062,1065.926,946.587,764.3,1423.522,877.676,933.85,814.652
0.05210,1157.682,1072.139,953.109,769.662,1433.256,883.652,938.623,820.502
0.05230,1164.862,1078.502,960.02,775.339,1443.454,889.624,946.161,826.679
0.05250,1172.093,1086.297,966.928,781.088,1456.43,896.811,953.794,832.902
0.05280,1179.26,1093.677,973.894,786.821,1468.477,903.421,961.47,839.05
0.05300,1188.148,1101.054,980.805,792.554,1480.527,910.006,969.057,845.071
0.05320,1197.011,1108.431,987.713,798.191,1493.323,916.585,976.642,851.299
0.05340,1206.919,1120.492,994.668,803.953,1505.837,923.773,984.26,857.36
0.05370,1217.385,1128.203,1001.653,809.632,1517.448,930.995,992.021,863.598
0.05390,1228.073,1135.516,1008.562,815.28,1528.567,938.183,999.598,869.727
0.05410,1235.46,1142.827,1015.415,820.847,1541.082,945.368,1007.182,876.061
0.05430,1242.658,1149.981,1022.386,826.523,1552.667,952.629,1014.858,882.115
0.05460,1253.841,1157.494,1029.296,832.31,1565.246,959.815,1022.448,888.429
0.05480,1264.723,1165.207,1036.205,838.153,1579.621,967,1030.317,895.01
0.05500,1275.171,1172.039,1043.078,843.652,1593.064,973.579,1038.267,901.426
0.05520,1282.35,1178.97,1050.129,849.3,1605.584,980.158,1045.873,907.61
0.05550,1292.684,1185.684,1057.037,854.757,1618.098,986.739,1053.466,913.851
0.05570,1299.701,1195.263,1063.828,860.131,1628.293,993.318,1058.23,919.691
0.05590,1306.7,1208.148,1070.47,865.533,1638.954,999.896,1063.001,925.658
0.05610,1317.8,1227.469,1077.295,871.016,1651.454,1006.497,1070.613,931.905
0.05630,1329.207,1281.525,1084.205,876.678,1666.752,1013.683,1078.312,938.59
0.05650,1340.458,1331.123,1091.113,882.329,1678.807,1020.869,1086.307,944.789
0.05680,1347.625,1338.137,1097.709,887.48,1687.617,1026.842,1091.436,950.478
0.05700,1354.516,1343.068,1104.461,892.92,1698.742,1033.422,1096.193,956.487
0.05720,1361.736,1348.318,1111.369,898.624,1710.933,1040.607,1103.938,962.76
0.05740,1368.904,1353.449,1118.276,904.328,1723.447,1047.19,1111.93,969.049
0.05760,1376.154,1358.582,1125.266,910.044,1736.08,1053.83,1119.553,975.292
0.05790,1383.192,1363.51,1132.092,915.581,1746.735,1060.409,1124.348,981.102
0.05810,1389.875,1368.441,1138.731,921.11,1757.408,1066.382,1129.139,986.998
0.05830,1396.967,1373.398,1145.64,926.546,1768.099,1072.354,1133.954,992.884
0.05850,1403.963,1378.529,1152.529,932.014,1778.289,1078.327,1138.818,998.692
0.05870,1410.669,1383.254,1158.669,937.192,1787.265,1084.305,1143.561,1004.356
0.05890,1419.339,1387.981,1164.866,942.372,1795.603,1089.671,1148.33,1010.17
0.05910,1427.775,1392.909,1171.475,947.618,1803.939,1095.645,1153.102,1015.573
0.05940,1434.874,1397.892,1178.097,952.865,1812.877,1101.618,1157.959,1021.046
0.05960,1445.493,1403.024,1185.007,958.582,1824.926,1108.803,1165.593,1027.327
0.05980,1452.54,1407.951,1191.823,964.161,1836.533,1115.382,1170.361,1033.394
0.06000,1459.713,1413.081,1198.876,969.883,1847.651,1121.961,1177.967,1039.388
0.06020,1466.883,1418.214,1205.785,975.45,1859.811,1128.639,1185.63,1045.545
0.06040,1474.1,1423.399,1212.663,981.059,1869.589,1134.613,1190.401,1051.372
0.06060,1481.071,1428.327,1219.309,986.527,1880.716,1141.192,1195.174,1057.757
0.06080,1487.908,1433.254,1225.898,991.912,1891.835,1147.165,1199.939,1063.801
0.06100,1496.372,1438.181,1232.399,997.247,1902.494,1153.203,1204.72,1069.786
0.06120,1505.21,1443.309,1239.233,1002.649,1913.613,1159.195,1209.52,1075.854
0.06150,1513.606,1448.498,1246.273,1008.143,1924.273,1165.172,1214.264,1081.754
0.06170,1521.534,1453.628,1253.231,1013.624,1934.57,1171.144,1219.028,1087.574
0.06190,1528.279,1458.555,1259.438,1018.787,1943.496,1177.15,1223.796,1093.174
0.06210,1535.081,1463.281,1265.615,1023.979,1952.296,1183.142,1228.534,1098.75
0.06230,1542.429,1468.627,1272.524,1029.722,1966.422,1190.328,1236.218,1105.294
0.06250,1549.589,1473.847,1279.431,1035.356,1978.469,1196.907,1243.83,1111.569
0.06270,1556.66,1479.18,1286.339,1041.002,1991.641,1203.488,1251.412,1117.912
0.06290,1563.668,1484.308,1293.226,1046.653,2004.151,1210.066,1258.988,1124.211
0.06310,1570.898,1489.842,1300.368,1052.41,2015.296,1216.646,1266.569,1130.218
0.06330,1578.177,1495.022,1306.952,1057.878,2025.956,1222.618,1271.34,1136.033
0.06350,1585.102,1500.206,1313.59,1063.361,2036.609,1229.199,1276.107,1141.941
0.06370,1591.877,1504.929,1319.844,1068.606,2046.795,1235.172,1280.977,1147.846
0.06390,1598.804,1510.059,1326.215,1073.894,2055.596,1241.143,1285.838,1153.432
0.06410,1606.047,1514.985,1332.677,1079.211,2063.931,1247.115,1290.609,1159.408
0.06430,1613.417,1520.016,1339.178,1084.459,2074.127,1253.189,1295.378,1165.746
0.06450,1621.208,1525.184,1346.113,1089.897,2084.782,1259.336,1300.146,1172.071
0.06470,1628.75,1530.312,1352.926,1095.414,2096.369,1265.308,1307.783,1178.155
0.06490,1635.98,1535.442,1359.109,1100.629,2105.168,1271.28,1312.524,1183.726
0.06510,1644.771,1540.772,1366.016,1106.359,2118.279,1278.466,1320.375,1190.07
0.06530,1653.609,1546.102,1373.053,1112.018,2131.724,1285.046,1328.306,1196.506
0.06550,1661.14,1558.273,1379.959,1117.912,2148.446,1292.838,1336.094,1203.603
0.06570,1671.693,1572.032,1386.864,1123.575,2160.495,1300.025,1344.095,1209.959
0.06590,1681.488,1580.271,1393.768,1129.358,2173.941,1307.211,1351.751,1216.479
0.06610,1691.42,1588.508,1400.763,1135.186,2188.838,1314.397,1359.398,1223.183
0.06630,1698.553,1595.952,1407.585,1140.753,2199.957,1320.974,1367.012,1229.186
0.06650,1705.946,1604.602,1414.488,1146.468,2215.854,1328.193,1374.652,1236.156
0.06670,1714.389,1610.987,1421.47,1152.016,2226.968,1334.772,1382.353,1242.172
0.06690,1724.735,1618.401,1428.388,1157.743,2239.002,1341.956,1390.284,1248.266
0.06710,1734.907,1626.052,1435.295,1163.361,2252.428,1348.535,1397.887,1254.708
0.06730,1744.914,1633.466,1442.083,1168.826,2265.404,1355.126,1405.48,1261.181
0.06750,1756.065,1641.291,1448.99,1174.484,2278.379,1362.31,1413.115,1267.449
0.06770,1763.276,1649.12,1455.896,1180.227,2290.893,1369.494,1420.716,1273.807
0.06790,1773.726,1656.741,1462.805,1185.872,2304.332,1376.073,1428.281,1280.301
0.06810,1784.652,1668.118,1469.762,1191.625,2318.988,1383.313,1435.948,1286.921
0.06820,1794.323,1677.847,1476.733,1197.095,2331.978,1389.892,1443.529,1293.209
0.06840,1801.68,1685.892,1483.642,1202.757,2344.676,1396.468,1451.228,1299.578
0.06860,1811.273,1693.534,1490.492,1208.251,2355.795,1403.047,1458.893,1305.62
0.06880,1820.07,1700.609,1497.429,1213.73,2366.272,1409.017,1463.664,1311.541
0.06900,1827.08,1707.62,1503.931,1219.121,2376.924,1414.988,1468.431,1317.509
0.06920,1836.518,1714.84,1510.533,1224.567,2387.7,1421.566,1473.202,1323.521
0.06940,1843.447,1721.165,1517.096,1229.839,2396.495,1427.568,1477.973,1329.131
0.06960,1850.485,1727.765,1523.476,1235.111,2406.221,1433.539,1482.844,1334.924
0.06980,1857.467,1734.778,1529.81,1240.382,2416.463,1439.51,1487.611,1340.672
0.07000,1864.487,1741.169,1536.31,1245.709,2425.262,1445.481,1492.359,1346.277
0.07020,1873.15,1747.448,1542.825,1251.09,2434.524,1451.465,1499.908,1351.998
0.07040,1881.197,1753.222,1549.531,1256.5,2442.853,1457.454,1504.688,1357.48
0.07050,1889.301,1758.995,1556.27,1261.941,2452.115,1463.425,1512.259,1363.154
0.07070,1897.563,1764.977,1562.474,1267.199,2460.981,1469.396,1517.025,1368.659
0.07090,1906.389,1771.519,1569.114,1272.558,2469.778,1475.368,1521.794,1374.397
0.07110,1914.556,1777.541,1575.404,1277.772,2478.108,1481.362,1526.562,1379.889
0.07130,1921.729,1786.204,1582.311,1283.512,2492.48,1488.547,1534.179,1386.43
0.07150,1928.682,1792.597,1588.938,1288.921,2501.274,1494.518,1538.946,1392
0.07170,1935.926,1800.434,1595.91,1294.538,2514.254,1501.096,1546.531,1398.461
0.07190,1943.134,1807.859,1602.844,1300.166,2526.3,1507.676,1554.203,1404.651
0.07200,1952.523,1815.282,1609.511,1305.63,2538.581,1514.254,1559.311,1410.919
0.07220,1961.571,1822.793,1616.325,1311.093,2550.181,1520.831,1566.895,1417.014
0.07240,1968.316,1830.011,1623.148,1316.559,2561.364,1527.41,1571.775,1423.102
0.07260,1975.313,1837.023,1629.869,1321.983,2572.489,1533.38,1579.841,1429.106
0.07280,1982.263,1843.416,1636.414,1327.364,2581.747,1539.349,1584.629,1434.751
0.07300,1990.373,1849.921,1642.95,1332.76,2590.54,1545.324,1589.374,1440.329
0.07320,1998.904,1856.521,1649.61,1338.128,2600.263,1551.302,1596.901,1446.107
0.07340,2007.447,1863.326,1656.136,1343.469,2610.45,1557.294,1601.67,1451.932
0.07350,2016.181,1870.187,1662.828,1348.864,2620.642,1563.264,1606.441,1457.768
0.07370,2025.294,1876.998,1669.52,1354.257,2630.829,1569.233,1611.211,1463.709
0.07390,2032.687,1883.598,1676.075,1359.599,2640.595,1575.203,1615.987,1469.904
0.07410,2040.05,1890.196,1682.648,1364.926,2650.319,1581.219,1620.756,1475.706
0.07430,2047.25,1896.998,1689.395,1370.398,2660.691,1587.191,1625.528,1481.566
0.07450,2054.073,1903.799,1696.257,1375.835,2671.408,1593.16,1633.122,1487.515
0.07470,2061.024,1910.807,1702.891,1381.262,2682.569,1599.129,1637.892,1493.565
0.07480,2069.029,1919.315,1709.796,1386.963,2695.564,1606.314,1645.491,1499.923
0.07500,2076.775,1925.941,1716.7,1392.692,2707.631,1612.89,1653.066,1506.009
0.07520,2084.482,1933.977,1723.679,1398.259,2720.609,1619.466,1660.707,1512.356
0.07540,2091.643,1942.219,1730.582,1403.901,2734.126,1626.044,1668.302,1518.8
0.07560,2099.575,1950.667,1737.393,1409.463,2747.59,1632.65,1675.855,1525.29
0.07580,2106.98,1959.94,1744.326,1415.287,2760.576,1639.832,1683.588,1531.646
0.07590,2116.341,1974.156,1751.357,1421.041,2774.946,1647.018,1691.192,1538.343
0.07610,2125.575,1980.919,1758.262,1426.615,2789.82,1654.39,1698.857,1544.986
0.07630,2132.652,1986.666,1765.082,1432.202,2800.933,1661.112,1703.623,1550.979
0.07650,2139.907,1993.432,1772.064,1437.889,2813.965,1668.297,1711.25,1557.316
0.07670,2147.465,2000.25,1778.969,1443.537,2828.314,1675.48,1718.942,1564.093
0.07680,2158.814,2007.829,1785.879,1449.409,2840.914,1682.686,1729.245,1570.088
0.07700,2166.677,2015.679,1792.785,1455.052,2852.966,1689.263,1734.033,1576.254
0.07720,2178.003,2028.627,1799.927,1460.929,2868.769,1696.459,1741.662,1583.467
0.07740,2189.083,2036.67,1806.841,1466.585,2881.279,1703.648,1749.217,1589.63
0.07760,2199.126,2044.359,1813.441,1472.158,2893.615,1710.83,1756.823,1595.877
0.07770,2208.664,2051.414,1820.408,1477.828,2906.589,1717.406,1764.402,1602.304
0.07790,2215.627,2057.185,1826.943,1483.072,2916.092,1723.377,1769.163,1607.946
0.07810,2225.604,2064.405,1833.579,1488.522,2927.671,1729.953,1776.711,1613.921
0.07830,2235.673,2071.62,1840.485,1494.124,2940.177,1736.528,1784.31,1620.164
0.07850,2242.709,2078.218,1847.316,1499.575,2951.765,1743.104,1791.86,1626.151
0.07860,2249.882,2083.783,1853.989,1505.023,2961.484,1749.072,1796.627,1631.867
0.07880,2259.658,2091.001,1860.894,1510.692,2974.46,1755.647,1804.379,1638.115
0.07900,2266.637,2097.832,1867.512,1516.073,2986.964,1762.222,1812.072,1644.379
0.07920,2276.297,2104.724,1874.379,1521.604,2999.012,1768.799,1816.838,1650.619
0.07940,2285.91,2111.528,1881.172,1527.054,3011.521,1775.375,1824.368,1656.903
0.07950,2295.739,2127.101,1888.037,1532.613,3024.034,1782.138,1831.983,1663.197
0.07970,2302.69,2136.894,1894.82,1538.075,3034.688,1788.153,1836.748,1669.133
0.07990,2309.644,2141.817,1901.64,1543.39,3045.341,1794.728,1841.522,1674.976
0.08010,2316.469,2146.77,1908.096,1548.841,3053.679,1800.697,1846.285,1680.442
0.08030,2323.457,2151.694,1914.893,1554.276,3063.399,1806.837,1851.05,1686.089
0.08040,2332.503,2156.817,1921.749,1559.766,3074.518,1813.578,1855.913,1692.069
0.08060,2339.483,2161.74,1927.827,1564.939,3084.241,1819.547,1860.769,1697.773
0.08080,2348.357,2166.864,1934.229,1570.182,3093.969,1825.518,1865.539,1703.529
0.08100,2355.11,2174.597,1940.565,1575.395,3103.229,1831.827,1870.305,1709.161
0.08110,2363.317,2190.769,1946.828,1580.539,3111.646,1837.956,1875.067,1714.731
0.08130,2371.305,2204.881,1953.467,1585.972,3120.449,1843.927,1879.861,1720.67
0.08150,2378.061,2220.133,1960.192,1591.337,3130.177,1849.895,1884.696,1726.331
0.08170,2385.844,2232.317,1966.306,1596.329,3137.582,1855.289,1889.44,1731.651
0.08180,2394.802,2243.881,1973.363,1601.987,3150.09,1861.864,1897.02,1737.89
0.08200,2401.64,2257.662,1979.981,1607.366,3159.88,1868.439,1901.786,1743.612
0.08220,2408.61,2269.05,1986.76,1612.868,3170.995,1875.014,1909.332,1749.672
0.08240,2417.418,2280.672,1993.307,1618.289,3181.652,1881.587,1914.1,1755.562
0.08250,2426.046,2292.022,1999.991,1623.664,3191.405,1887.558,1918.867,1761.308
0.08270,2434.724,2305.95,2006.531,1628.946,3201.592,1893.525,1923.63,1767.152
0.08290,2443.605,2317.3,2013.107,1634.296,3211.809,1899.493,1928.388,1772.98
0.08310,2452.417,2331.057,2019.705,1639.661,3221.997,1905.463,1933.238,1778.79
0.08320,2461.092,2342.404,2026.283,1645.026,3232.683,1911.431,1940.787,1784.733
0.08340,2471.107,2353.952,2033.184,1650.638,3245.374,1918.005,1948.383,1791.002
0.08360,2481.228,2365.298,2040.082,1656.279,3258.821,1924.584,1956.039,1797.433
0.08380,2490.228,2376.921,2046.622,1661.645,3269.478,1931.192,1960.813,1803.334
0.08390,2497.299,2388.267,2053.335,1667.091,3281.056,1937.163,1968.378,1809.408
0.08410,2504.466,2399.848,2060.235,1672.565,3293.281,1943.13,1975.968,1815.558
0.08430,2511.463,2411.399,2067.003,1678.012,3304.866,1949.099,1983.622,1821.671
0.08440,2518.533,2422.947,2073.874,1683.446,3316.447,1955.067,1988.386,1827.873
0.08460,2527.404,2434.497,2080.568,1688.88,3328.029,1961.641,1995.964,1833.941
0.08480,2534.802,2446.448,2087.468,1694.549,3341.951,1968.824,2003.483,1840.451
0.08500,2542.175,2457.998,2094.397,1700.315,3358.698,1976.008,2011.183,1847.399
0.08510,2550.669,2472.815,2101.49,1705.928,3372.727,1983.201,2018.795,1853.904
0.08530,2558.872,2485.974,2108.389,1711.609,3386.651,1990.38,2026.385,1860.306
0.08550,2566.482,2496.485,2115.177,1717.083,3397.303,1996.956,2031.152,1866.302
0.08560,2574.947,2502.672,2122.193,1722.766,3411.184,2004.235,2038.755,1872.989
0.08580,2581.92,2507.816,2128.87,1728.142,3421.834,2010.811,2043.498,1878.793
0.08600,2589.067,2513.578,2135.769,1733.768,3435.378,2017.993,2051.123,1885.214
0.08620,2596.264,2519.368,2142.493,1739.258,3448.112,2024.569,2058.834,1891.478
0.08630,2605.584,2525.333,2149.449,1744.873,3462.542,2031.84,2066.398,1898.106
0.08650,2615.329,2531.505,2156.347,1750.526,3476.45,2039.021,2073.98,1904.618
0.08670,2625.335,2537.674,2163.248,1756.178,3490.357,2046.203,2081.569,1911.166
0.08680,2635.187,2543.846,2170.218,1761.859,3504.265,2053.437,2089.144,1917.515
0.08700,2642.584,2550.221,2177.139,1767.569,3516.434,2061.227,2096.751,1923.759
0.08720,2650.036,2559.215,2184.041,1773.353,3532.206,2068.409,2104.341,1930.526
0.08730,2657.335,2570.329,2190.903,1778.855,3544.25,2074.987,2111.991,1936.78
0.08750,2664.236,2578.502,2197.799,1784.37,3555.83,2081.616,2116.76,1942.846
0.08770,2671.018,2586.674,2204.045,1789.608,3565.61,2087.584,2121.511,1948.607
0.08780,2678.096,2598.343,2209.458,1794.39,3572.547,2092.944,2126.275,1953.848
0.08800,2685.88,2612.041,2215.692,1799.598,3580.414,2098.911,2131.045,1959.45
0.08820,2694.081,2618.212,2222.51,1805.057,3590.225,2105.485,2135.81,1965.647
0.08840,2702.126,2624.178,2229.149,1810.404,3600.415,2111.453,2140.574,1971.504
0.08850,2709.707,2629.734,2235.586,1815.6,3609.241,2117.42,2145.346,1977.069
0.08870,2716.876,2634.88,2241.663,1820.686,3617.57,2123.389,2150.12,1982.538
0.08890,2723.871,2640.435,2248.408,1826.033,3626.361,2129.356,2154.952,1988.105
0.08900,2730.885,2647.664,2255.304,1831.63,3640.361,2135.929,2162.649,1994.694
0.08920,2739.838,2654.451,2262.073,1837.103,3653.332,2142.505,2170.33,2001.036
0.08940,2747.05,2660.212,2268.972,1842.73,3664.754,2149.079,2178.263,2007.036
0.08950,2755.585,2666.589,2275.809,1848.299,3675.459,2155.711,2183.103,2012.942
