Total Analysis (h),29.1440611111,25.8094641667,24.9077719444,20.7155313889,36.4418519444,23.6620922222,17.8938516667,20.6850272222
No. of Solves,6548,9314,6555,6482,6479,6479,6555,6479
No. of Timesteps,6427,6427,6427,6428,6428,6428,6427,6428
Total (sec),53204.62099,25858.6146,32279.63836,17502.6533,74165.6568,28200.71469,5274.31413,15474.15316
Ave. / Timestep (msec),8278.297960168,4023.4346662518,5022.5048016182,2722.8769912881,11537.9055382701,4387.1678111388,820.6494678699,2407.3044741755
Ave. / Solve (msec),8125.3239141723,2776.3167919261,4924.429955759,2700.1933508177,11447.0839327057,4352.6338462726,804.6245812357,2388.3551720945
,,,,,,,,
Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
124,2353.102,1648.237,2219.862,1650.859,3661.382,2027.445,1515.969,1671.342
125,2369.069,1659.907,2234.83,1663.761,3688.534,2043.021,1526.095,1684.076
126,2384.879,1671.703,2249.858,1676.323,3712.699,2057.418,1536.211,1696.361
127,2400.484,1683.37,2264.874,1689.033,3736.772,2071.697,1546.376,1708.598
128,2416.326,1694.634,2287.502,1702.043,3773.785,2087.261,1562.455,1723.072
129,2431.965,1705.862,2302.635,1714.675,3805.798,2103.002,1572.544,1736.6
130,2447.504,1718.095,2317.599,1727.264,3827.888,2118.63,1582.658,1748.567
131,2469.24,1729.766,2332.567,1740.238,3854,2134.253,1592.769,1761.177
132,2492.353,1741.015,2347.582,1753.359,3887.044,2151.198,1602.872,1774.926
133,2514.474,1752.828,2362.54,1766.243,3914.031,2166.747,1612.989,1787.638
134,2530.025,1765.379,2377.585,1778.795,3940.02,2182.406,1623.089,1800.17
135,2545.396,1776.741,2392.669,1791.411,3970.982,2198.052,1633.184,1813.562
136,2561.498,1787.963,2407.63,1804.353,4005.982,2214.925,1643.282,1827.563
137,2583.53,1799.268,2422.672,1816.698,4034.134,2229.446,1653.448,1840.42
138,2602.952,1810.924,2437.625,1829.216,4053.177,2242.392,1663.513,1851.805
139,2618.488,1822.67,2452.607,1842.006,4080.216,2258.082,1673.669,1864.495
140,2633.987,1834.327,2467.65,1854.736,4107.345,2273.663,1683.781,1877.183
141,2649.824,1846.011,2482.598,1867.807,4135.432,2287.902,1693.898,1890.076
142,2664.774,1858.107,2497.559,1880.445,4159.589,2303.516,1704.008,1902.312
143,2684.384,1869.876,2512.503,1892.507,4182.61,2317.763,1714.095,1914.375
