#GpuGmresDiag169708
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,8.754
2.20E-03,33.081
3.64E-03,36.989
4.96E-03,41.344
6.14E-03,45.477
7.21E-03,49.625
8.20E-03,53.669
9.12E-03,57.755
1.00E-02,61.763
1.08E-02,65.8
1.16E-02,69.811
1.24E-02,73.791
1.31E-02,77.834
1.39E-02,81.792
1.46E-02,85.728
1.52E-02,89.688
1.59E-02,93.7
1.65E-02,97.802
1.72E-02,101.777
1.78E-02,105.808
1.84E-02,110.161
1.89E-02,114.321
1.95E-02,118.328
2.00E-02,122.7
2.06E-02,127.001
2.11E-02,130.899
2.16E-02,135.189
2.21E-02,139.56
2.26E-02,143.709
2.31E-02,148.084
2.36E-02,152.577
2.40E-02,157.008
2.45E-02,161.338
2.50E-02,165.583
2.54E-02,169.805
2.59E-02,174.184
2.63E-02,178.271
2.68E-02,182.657
2.72E-02,186.792
2.76E-02,191.278
2.81E-02,195.85
2.85E-02,200.006
2.89E-02,204.65
2.93E-02,209.207
2.97E-02,213.549
3.01E-02,217.696
3.05E-02,222.279
3.09E-02,226.65
3.13E-02,230.862
3.17E-02,235.362
3.21E-02,239.875
3.25E-02,244.253
3.29E-02,248.524
3.32E-02,252.899
3.36E-02,257.456
3.40E-02,261.985
3.44E-02,266.201
3.47E-02,270.329
3.51E-02,274.917
3.55E-02,279.283
3.58E-02,283.597
3.62E-02,287.844
3.65E-02,291.932
3.69E-02,296.47
3.72E-02,300.858
3.76E-02,305.019
3.79E-02,309.287
3.83E-02,313.473
3.86E-02,317.999
3.89E-02,322.496
3.93E-02,326.946
3.96E-02,331.176
3.99E-02,335.228
4.02E-02,339.629
4.06E-02,344.06
4.09E-02,348.504
4.12E-02,352.857
4.15E-02,357.098
4.18E-02,361.294
4.21E-02,365.499
4.25E-02,369.761
4.28E-02,374.222
4.31E-02,378.688
4.34E-02,382.869
4.37E-02,386.966
4.40E-02,390.912
4.43E-02,395.494
4.46E-02,399.976
4.49E-02,404.409
4.52E-02,408.745
4.55E-02,413.012
4.58E-02,416.944
4.61E-02,421.14
4.64E-02,425.562
4.67E-02,430.147
4.70E-02,434.566
4.73E-02,438.894
4.76E-02,443.142
4.79E-02,447.34
4.82E-02,451.547
4.84E-02,455.879
4.87E-02,460.216
4.90E-02,464.658
4.93E-02,469.122
4.96E-02,473.703
4.98E-02,478.175
5.01E-02,482.441
5.04E-02,486.718
5.07E-02,491.023
5.09E-02,495.264
5.12E-02,499.495
5.15E-02,503.673
5.18E-02,507.909
5.20E-02,512.227
5.23E-02,516.563
5.26E-02,520.905
5.28E-02,524.942
5.31E-02,529.16
5.34E-02,533.396
5.36E-02,537.758
5.39E-02,542.248
5.42E-02,546.537
5.44E-02,550.942
5.47E-02,555.134
5.50E-02,559.306
5.52E-02,563.66
5.55E-02,567.996
5.57E-02,572.044
5.60E-02,576.118
5.62E-02,580.401
5.65E-02,584.609
5.67E-02,588.882
5.70E-02,592.915
5.72E-02,597.116
5.75E-02,601.668
5.78E-02,606.055
5.80E-02,610.024
5.83E-02,614.295
5.85E-02,618.628
5.88E-02,622.829
5.90E-02,627.164
5.93E-02,631.502
5.95E-02,635.702
5.97E-02,639.808
6.00E-02,643.888
6.02E-02,647.964
6.05E-02,651.97
6.07E-02,656.102
6.10E-02,660.65
6.12E-02,665.051
6.15E-02,669.419
6.17E-02,673.645
6.19E-02,678.09
6.22E-02,682.533
6.24E-02,687.072
6.27E-02,691.584
6.29E-02,696.466
6.31E-02,700.921
6.34E-02,705.594
6.36E-02,709.985
6.38E-02,713.958
6.41E-02,718.112
6.43E-02,722.387
6.45E-02,726.587
6.48E-02,730.923
6.50E-02,735.383
6.52E-02,739.842
6.55E-02,744.128
6.57E-02,748.579
6.59E-02,753.219
6.61E-02,757.513
6.64E-02,761.888
6.66E-02,766.175
6.68E-02,770.663
6.70E-02,775.093
6.73E-02,779.529
6.75E-02,783.868
6.77E-02,788.283
6.79E-02,792.857
6.82E-02,797.441
6.84E-02,801.795
6.86E-02,805.861
6.88E-02,809.954
6.91E-02,813.913
6.93E-02,817.998
6.95E-02,822.293
6.97E-02,826.468
7.00E-02,830.498
7.02E-02,834.594
7.04E-02,838.887
7.06E-02,843.175
7.08E-02,847.345
7.11E-02,851.804
7.13E-02,856.372
7.15E-02,860.576
7.17E-02,864.99
7.19E-02,869.227
7.22E-02,873.721
7.24E-02,878.235
7.26E-02,882.709
7.28E-02,887.151
7.30E-02,891.581
7.32E-02,895.944
7.34E-02,900.563
7.37E-02,905.283
7.39E-02,910.156
7.41E-02,914.487
7.43E-02,919.397
7.45E-02,923.882
7.47E-02,928.336
7.49E-02,932.234
7.51E-02,936.693
7.53E-02,941.314
7.56E-02,945.688
7.58E-02,949.916
7.60E-02,954.056
7.62E-02,958.029
7.64E-02,962.284
7.66E-02,966.584
7.68E-02,970.945
7.70E-02,975.018
7.72E-02,979.304
7.74E-02,983.61
7.76E-02,987.888
7.79E-02,992.155
7.81E-02,996.356
7.83E-02,1000.819
7.85E-02,1005.397
7.87E-02,1009.799
7.89E-02,1014.369
7.91E-02,1018.827
7.93E-02,1023.158
7.95E-02,1027.444
7.97E-02,1031.565
7.99E-02,1035.812
8.01E-02,1040.169
8.03E-02,1044.372
8.05E-02,1048.631
8.07E-02,1053.046
8.09E-02,1057.395
8.11E-02,1061.736
8.13E-02,1066.036
8.15E-02,1070.053
8.17E-02,1074.239
8.19E-02,1078.789
8.21E-02,1083.197
8.23E-02,1087.262
8.25E-02,1091.506
8.27E-02,1095.949
8.29E-02,1100.497
8.31E-02,1105.099
8.33E-02,1109.592
8.35E-02,1114.185
8.37E-02,1118.699
8.39E-02,1123.361
8.41E-02,1128.411
8.43E-02,1133.177
8.45E-02,1138.189
8.47E-02,1142.614
8.49E-02,1146.926
8.51E-02,1151.443
8.53E-02,1156.333
8.55E-02,1161.016
8.57E-02,1165.282
8.59E-02,1169.111
8.61E-02,1172.961
8.63E-02,1177.109
8.65E-02,1181.152
8.67E-02,1185.842
8.69E-02,1190.067
8.71E-02,1194.329
8.73E-02,1198.768
8.75E-02,1203.057
8.77E-02,1207.454
8.79E-02,1211.827
8.80E-02,1216.179
8.82E-02,1220.149
8.84E-02,1224.492
8.86E-02,1228.728
8.88E-02,1233.162
8.90E-02,1237.215
8.92E-02,1241.272
8.94E-02,1245.357
8.96E-02,1249.854
8.98E-02,1253.989
9.00E-02,1258.128
9.02E-02,1262.456
9.04E-02,1266.776
9.05E-02,1271.05
9.07E-02,1275.363
9.09E-02,1279.642
9.11E-02,1283.868
9.13E-02,1288.058
9.15E-02,1292.444
9.17E-02,1296.586
9.19E-02,1300.749
9.21E-02,1305.025
9.22E-02,1309.476
