#CpuAmgClassNone515679
Simulated_Time(sec),CPU_Time(sec)
9.46E-04,37.353
1.81E-03,115.129
2.61E-03,131.068
3.36E-03,147.1
4.06E-03,163.019
4.73E-03,178.555
5.36E-03,194.099
5.97E-03,209.588
6.55E-03,225.291
7.11E-03,240.907
7.66E-03,256.806
8.19E-03,272.443
8.70E-03,288.157
9.21E-03,304.05
9.70E-03,319.771
1.02E-02,335.558
1.06E-02,351.487
1.11E-02,367.063
1.16E-02,383.998
1.20E-02,403.178
1.24E-02,419.668
1.29E-02,436.316
1.33E-02,456.616
1.37E-02,475.39
1.41E-02,493.561
1.45E-02,512.443
1.48E-02,531.046
1.52E-02,550.534
1.56E-02,568.316
1.59E-02,586.166
1.63E-02,604.718
1.67E-02,622.539
1.70E-02,639.86
1.73E-02,657.214
1.77E-02,675.5
1.80E-02,694.559
1.84E-02,713.251
1.87E-02,732.07
1.90E-02,747.782
1.93E-02,763.234
1.97E-02,779.33
2.00E-02,795.45
2.03E-02,820.62
2.06E-02,844.999
2.09E-02,866.962
2.12E-02,891.008
2.16E-02,916.143
2.19E-02,932.283
2.22E-02,956.849
2.25E-02,977.663
2.28E-02,993.452
2.31E-02,1009.49
2.34E-02,1025.489
2.36E-02,1041.388
2.39E-02,1057.349
2.42E-02,1073.322
2.45E-02,1098.297
2.48E-02,1121.887
2.50E-02,1146.976
2.53E-02,1170.471
2.56E-02,1194.385
2.59E-02,1209.989
2.61E-02,1226.108
2.64E-02,1242.211
2.67E-02,1258.074
2.69E-02,1273.116
2.72E-02,1288.64
2.75E-02,1304.382
2.77E-02,1328.992
2.80E-02,1354.402
2.82E-02,1378.92
2.85E-02,1403.952
2.87E-02,1418.958
2.90E-02,1442.679
2.92E-02,1458.213
2.95E-02,1482.136
2.97E-02,1505.515
3.00E-02,1529.526
3.02E-02,1552.377
3.05E-02,1577.446
3.07E-02,1593.45
3.10E-02,1609.397
3.12E-02,1625.458
3.14E-02,1641.54
3.17E-02,1665.821
3.19E-02,1681.671
3.21E-02,1697.507
3.24E-02,1713.683
3.26E-02,1730.108
3.28E-02,1747.89
3.31E-02,1764.769
3.33E-02,1781.676
3.35E-02,1797.681
3.38E-02,1821.832
3.40E-02,1846.536
3.42E-02,1869.087
3.44E-02,1892.698
3.46E-02,1908.619
3.49E-02,1924.769
3.51E-02,1940.801
3.53E-02,1956.54
3.55E-02,1974.876
3.57E-02,1991.01
3.60E-02,2008.519
3.62E-02,2024.502
3.64E-02,2040.8
3.66E-02,2060.086
3.68E-02,2079.03
3.70E-02,2099.509
3.73E-02,2117.681
3.75E-02,2140.466
3.77E-02,2158.818
3.79E-02,2175.811
3.81E-02,2193.64
3.83E-02,2209.303
3.85E-02,2227.128
3.87E-02,2242.965
3.89E-02,2258.564
3.91E-02,2274.832
3.93E-02,2290.248
3.95E-02,2306.258
3.97E-02,2321.935
3.99E-02,2337.322
4.02E-02,2353.102
4.04E-02,2369.069
4.06E-02,2384.879
4.08E-02,2400.484
4.10E-02,2416.326
4.12E-02,2431.965
4.14E-02,2447.504
4.15E-02,2469.24
4.17E-02,2492.353
4.19E-02,2514.474
4.21E-02,2530.025
4.23E-02,2545.396
4.25E-02,2561.498
4.27E-02,2583.53
4.29E-02,2602.952
4.31E-02,2618.488
4.33E-02,2633.987
4.35E-02,2649.824
4.37E-02,2664.774
4.39E-02,2684.384
4.41E-02,2708.837
4.42E-02,2724.406
4.44E-02,2742.743
4.46E-02,2760.208
4.48E-02,2780.498
4.50E-02,2803.338
4.52E-02,2825.771
4.54E-02,2841.07
4.56E-02,2856.353
4.57E-02,2872.285
4.59E-02,2893.314
4.61E-02,2908.742
4.63E-02,2929.217
4.65E-02,2950.851
4.67E-02,2974.073
4.68E-02,2998.642
4.70E-02,3023.15
4.72E-02,3048.261
4.74E-02,3073.861
4.76E-02,3089.636
4.78E-02,3109.676
4.79E-02,3126.162
4.81E-02,3142.647
4.83E-02,3161.095
4.85E-02,3178.0
4.87E-02,3198.532
4.88E-02,3220.42
4.90E-02,3235.955
4.92E-02,3259.4
4.94E-02,3280.542
4.95E-02,3295.672
4.97E-02,3311.253
4.99E-02,3326.677
5.01E-02,3348.056
5.02E-02,3367.635
5.04E-02,3388.587
5.06E-02,3408.713
5.07E-02,3427.136
5.09E-02,3442.492
5.11E-02,3457.406
5.13E-02,3476.825
5.14E-02,3492.282
5.16E-02,3508.045
5.18E-02,3523.377
5.20E-02,3542.395
5.21E-02,3557.931
5.23E-02,3576.124
5.25E-02,3591.009
5.26E-02,3606.432
5.28E-02,3622.011
5.30E-02,3637.929
5.31E-02,3660.95
5.33E-02,3683.76
5.35E-02,3698.928
5.36E-02,3714.31
5.38E-02,3729.86
5.40E-02,3748.395
5.41E-02,3764.062
5.43E-02,3779.305
5.45E-02,3795.037
5.46E-02,3813.116
5.48E-02,3833.117
5.50E-02,3855.475
5.51E-02,3876.557
5.53E-02,3897.252
5.55E-02,3917.56
5.56E-02,3935.939
5.58E-02,3955.688
5.60E-02,3976.204
