#CpuCgLusgs98304
Simulated_Time(sec),CPU_Time(sec)
1.04E-01,609.073
1.04E-01,611.123
1.04E-01,613.123
1.04E-01,615.157
1.05E-01,617.197
1.05E-01,619.247
1.05E-01,621.287
1.05E-01,623.322
1.05E-01,625.333
1.06E-01,627.392
1.06E-01,629.517
1.06E-01,631.551
1.06E-01,633.666
1.07E-01,635.746
1.07E-01,637.75
1.07E-01,639.74
1.07E-01,641.755
1.07E-01,643.804
1.08E-01,645.899
1.08E-01,648.009
1.08E-01,650.058
1.08E-01,652.118
1.08E-01,654.273
1.09E-01,656.262
1.09E-01,658.387
1.09E-01,660.402
1.09E-01,662.456
1.10E-01,664.48
1.10E-01,666.579
1.10E-01,668.664
1.10E-01,670.649
1.10E-01,672.709
1.11E-01,674.698
1.11E-01,676.632
1.11E-01,678.625
1.11E-01,680.604
1.11E-01,682.593
1.12E-01,684.594
1.12E-01,686.643
1.12E-01,688.641
1.12E-01,690.63
1.12E-01,692.609
1.13E-01,694.633
1.13E-01,696.677
1.13E-01,698.661
1.13E-01,700.575
1.13E-01,702.624
1.14E-01,704.688
1.14E-01,706.766
1.14E-01,708.77
1.14E-01,710.779
1.15E-01,712.773
1.15E-01,714.772
1.15E-01,716.816
1.15E-01,718.829
1.15E-01,720.843
1.16E-01,722.891
1.16E-01,724.935
1.16E-01,727.003
1.16E-01,729.167
1.16E-01,731.276
1.17E-01,733.345
1.17E-01,735.429
1.17E-01,737.537
1.17E-01,739.646
1.17E-01,741.624
1.18E-01,743.65
1.18E-01,745.734
1.18E-01,747.793
1.18E-01,749.816
1.18E-01,751.81
1.19E-01,753.839
1.19E-01,755.951
1.19E-01,757.98
1.19E-01,759.969
1.19E-01,762.029
1.20E-01,764.043
1.20E-01,766.122
1.20E-01,768.12
1.20E-01,770.114
1.20E-01,772.097
1.21E-01,774.087
1.21E-01,776.131
1.21E-01,778.12
1.21E-01,780.088
1.21E-01,782.076
1.22E-01,784.07
1.22E-01,786.073
1.22E-01,788.067
1.22E-01,790.065
1.22E-01,792.108
1.23E-01,794.101
1.23E-01,796.155
1.23E-01,798.238
1.23E-01,800.341
1.23E-01,802.294
1.24E-01,804.319
1.24E-01,806.343
1.24E-01,808.346
1.24E-01,810.344
1.24E-01,812.403
1.25E-01,814.441
1.25E-01,816.504
1.25E-01,818.548
1.25E-01,820.591
1.25E-01,822.554
1.26E-01,824.603
1.26E-01,826.596
1.26E-01,828.6
1.26E-01,830.598
1.26E-01,832.561
1.27E-01,834.56
1.27E-01,836.608
1.27E-01,838.692
1.27E-01,840.84
1.27E-01,842.944
1.28E-01,844.997
1.28E-01,846.996
1.28E-01,849.024
1.28E-01,851.132
1.28E-01,853.235
1.29E-01,855.283
1.29E-01,857.366
1.29E-01,859.43
1.29E-01,861.497
1.29E-01,863.552
1.30E-01,865.63
1.30E-01,867.623
1.30E-01,869.621
1.30E-01,871.624
1.30E-01,873.632
1.30E-01,875.636
1.31E-01,877.628
1.31E-01,879.617
1.31E-01,881.594
1.31E-01,883.628
1.31E-01,885.585
1.32E-01,887.568
1.32E-01,889.581
1.32E-01,891.589
1.32E-01,893.628
1.32E-01,895.656
1.33E-01,897.744
1.33E-01,899.832
1.33E-01,901.85
1.33E-01,903.837
1.33E-01,905.895
1.34E-01,907.948
1.34E-01,910.026
1.34E-01,911.989
1.34E-01,913.993
1.34E-01,916.051
1.35E-01,918.039
1.35E-01,920.022
1.35E-01,922.015
1.35E-01,924.1
1.35E-01,926.178
1.35E-01,928.121
1.36E-01,930.154
1.36E-01,932.212
1.36E-01,934.37
1.36E-01,936.418
1.36E-01,938.432
1.37E-01,940.335
1.37E-01,942.387
1.37E-01,944.48
1.37E-01,946.608
1.37E-01,948.747
1.38E-01,950.77
1.38E-01,952.778
1.38E-01,954.827
1.38E-01,956.865
1.38E-01,958.862
1.39E-01,960.955
1.39E-01,963.044
1.39E-01,965.131
1.39E-01,967.224
1.39E-01,969.322
1.39E-01,971.35
1.40E-01,973.358
1.40E-01,975.396
1.40E-01,977.395
1.40E-01,979.398
1.40E-01,981.456
1.41E-01,983.535
1.41E-01,985.539
1.41E-01,987.476
1.41E-01,989.464
1.41E-01,991.492
1.42E-01,993.53
1.42E-01,995.583
1.42E-01,997.587
1.42E-01,999.62
1.42E-01,1001.643
1.42E-01,1003.721
1.43E-01,1005.735
1.43E-01,1007.753
1.43E-01,1009.741
1.43E-01,1011.789
1.43E-01,1013.838
1.44E-01,1015.831
1.44E-01,1017.844
1.44E-01,1019.897
1.44E-01,1021.99
1.44E-01,1024.228
1.45E-01,1026.472
1.45E-01,1028.515
1.45E-01,1030.603
1.45E-01,1032.596
1.45E-01,1034.584
1.45E-01,1036.637
1.46E-01,1038.745
1.46E-01,1040.863
1.46E-01,1042.806
1.46E-01,1044.786
1.46E-01,1046.804
1.47E-01,1048.936
1.47E-01,1051.084
