#CpuGmresLusgs515679
Simulated_Time(sec),CPU_Time(sec)
9.46E-04,33.522
1.81E-03,111.25
2.61E-03,124.118
3.36E-03,138.133
4.06E-03,152.29
4.73E-03,166.323
5.36E-03,179.133
5.97E-03,193.196
6.55E-03,205.996
7.11E-03,218.815
7.66E-03,231.648
8.19E-03,244.472
8.70E-03,257.259
9.21E-03,270.084
9.70E-03,282.875
1.02E-02,295.826
1.06E-02,308.676
1.11E-02,321.578
1.16E-02,334.404
1.20E-02,348.614
1.24E-02,361.454
1.29E-02,374.583
1.33E-02,390.045
1.37E-02,404.299
1.41E-02,417.165
1.45E-02,432.928
1.48E-02,448.529
1.52E-02,462.713
1.56E-02,476.981
1.59E-02,492.482
1.63E-02,508.094
1.67E-02,523.646
1.70E-02,539.157
1.73E-02,553.544
1.77E-02,569.159
1.80E-02,585.977
1.84E-02,602.95
1.87E-02,619.896
1.90E-02,635.589
1.93E-02,651.376
1.97E-02,668.226
2.00E-02,685.152
2.03E-02,702.103
2.06E-02,717.622
2.09E-02,733.439
2.12E-02,750.45
2.16E-02,765.969
2.19E-02,784.146
2.22E-02,801.087
2.25E-02,815.292
2.28E-02,833.594
2.31E-02,850.677
2.34E-02,867.539
2.36E-02,883.243
2.39E-02,898.928
2.42E-02,915.712
2.45E-02,932.606
2.48E-02,948.232
2.50E-02,966.317
2.53E-02,981.921
2.56E-02,998.826
2.59E-02,1016.903
2.61E-02,1032.494
2.64E-02,1049.342
2.67E-02,1066.109
2.69E-02,1081.625
2.72E-02,1098.455
2.75E-02,1112.593
2.77E-02,1130.916
2.80E-02,1147.785
2.82E-02,1164.535
2.85E-02,1181.359
2.87E-02,1194.255
2.90E-02,1211.084
2.92E-02,1226.68
2.95E-02,1243.472
2.97E-02,1260.345
3.00E-02,1277.212
3.02E-02,1292.65
3.05E-02,1310.703
3.07E-02,1327.545
3.10E-02,1343.006
3.12E-02,1358.484
3.14E-02,1376.643
3.17E-02,1393.445
3.19E-02,1410.227
3.21E-02,1427.312
3.24E-02,1444.18
3.26E-02,1462.331
3.28E-02,1480.594
3.31E-02,1498.949
3.33E-02,1517.104
3.35E-02,1534.099
3.38E-02,1549.735
3.40E-02,1565.288
3.42E-02,1581.016
3.44E-02,1595.375
3.46E-02,1612.288
3.49E-02,1626.903
3.51E-02,1643.905
3.53E-02,1659.574
3.55E-02,1675.242
3.57E-02,1692.117
3.60E-02,1707.74
3.62E-02,1724.647
3.64E-02,1741.541
3.66E-02,1756.035
3.68E-02,1771.774
3.70E-02,1788.699
3.73E-02,1804.449
3.75E-02,1821.423
3.77E-02,1836.997
3.79E-02,1851.407
3.81E-02,1866.974
3.83E-02,1883.967
3.85E-02,1899.695
3.87E-02,1916.562
3.89E-02,1932.296
3.91E-02,1947.987
3.93E-02,1963.556
3.95E-02,1979.301
3.97E-02,1994.908
3.99E-02,2010.474
4.02E-02,2027.445
4.04E-02,2043.021
4.06E-02,2057.418
4.08E-02,2071.697
4.10E-02,2087.261
4.12E-02,2103.002
4.14E-02,2118.63
4.15E-02,2134.253
4.17E-02,2151.198
4.19E-02,2166.747
4.21E-02,2182.406
4.23E-02,2198.052
4.25E-02,2214.925
4.27E-02,2229.446
4.29E-02,2242.392
4.31E-02,2258.082
4.33E-02,2273.663
4.35E-02,2287.902
4.37E-02,2303.516
4.39E-02,2317.763
