#CpuGmresLusgs243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,13.093
2.20E-03,47.872
3.41E-03,54.438
4.48E-03,60.967
5.45E-03,66.89
6.35E-03,72.812
7.19E-03,78.735
7.98E-03,84.662
8.73E-03,90.586
9.45E-03,96.513
1.01E-02,102.438
1.08E-02,108.363
1.14E-02,114.29
1.21E-02,120.218
1.27E-02,126.148
1.33E-02,132.081
1.38E-02,138.017
1.44E-02,143.951
1.50E-02,149.888
1.55E-02,155.864
1.60E-02,161.803
1.65E-02,167.744
1.71E-02,173.686
1.76E-02,179.671
1.81E-02,185.617
1.85E-02,191.563
1.90E-02,197.514
1.95E-02,203.527
2.00E-02,209.479
2.04E-02,215.434
2.09E-02,221.387
2.13E-02,227.342
2.17E-02,233.301
2.22E-02,239.863
2.26E-02,245.823
2.30E-02,251.806
2.34E-02,257.787
2.39E-02,263.75
2.43E-02,270.323
2.47E-02,276.29
2.51E-02,282.861
2.54E-02,289.433
2.58E-02,296.006
2.62E-02,302.611
2.66E-02,309.794
2.69E-02,316.979
2.73E-02,324.161
2.77E-02,330.129
2.80E-02,335.495
2.84E-02,341.468
2.87E-02,347.444
2.91E-02,354.156
2.94E-02,360.199
2.98E-02,366.177
3.01E-02,372.158
3.05E-02,378.138
3.08E-02,384.116
3.12E-02,390.096
3.15E-02,396.682
3.18E-02,403.339
3.22E-02,409.47
3.25E-02,415.448
3.28E-02,421.425
3.31E-02,428.103
3.34E-02,434.704
3.37E-02,440.681
3.40E-02,446.053
3.44E-02,452.035
3.47E-02,458.018
3.50E-02,464.605
3.53E-02,470.588
3.56E-02,477.215
3.59E-02,483.239
3.62E-02,489.828
3.65E-02,495.816
3.68E-02,502.427
3.71E-02,508.411
3.74E-02,515.008
3.77E-02,522.207
3.80E-02,528.827
3.83E-02,535.424
3.85E-02,542.018
3.88E-02,549.224
3.91E-02,556.43
3.94E-02,563.035
3.97E-02,570.252
4.00E-02,576.859
4.02E-02,583.463
4.05E-02,590.673
4.08E-02,597.281
4.11E-02,603.921
4.13E-02,610.526
4.16E-02,617.742
4.19E-02,624.352
4.21E-02,631.625
4.24E-02,638.848
4.27E-02,645.455
4.29E-02,652.096
4.32E-02,658.109
4.35E-02,664.107
4.37E-02,670.105
4.40E-02,676.105
4.42E-02,683.315
4.45E-02,689.915
4.48E-02,696.517
4.50E-02,702.525
4.53E-02,709.124
4.55E-02,714.505
4.58E-02,719.89
4.60E-02,725.272
4.63E-02,732.471
4.65E-02,739.062
4.68E-02,745.653
4.70E-02,751.656
4.73E-02,757.643
4.75E-02,763.622
4.78E-02,769.598
4.80E-02,775.575
4.83E-02,782.83
4.85E-02,790.019
4.87E-02,796.602
4.90E-02,803.328
4.92E-02,809.359
4.95E-02,815.335
4.97E-02,821.312
4.99E-02,827.326
5.02E-02,832.727
5.04E-02,839.923
5.07E-02,846.503
5.09E-02,853.125
5.11E-02,859.708
5.14E-02,865.682
5.16E-02,871.657
5.18E-02,877.676
5.21E-02,883.652
5.23E-02,889.624
5.25E-02,896.811
5.28E-02,903.421
5.30E-02,910.006
5.32E-02,916.585
5.34E-02,923.773
5.37E-02,930.995
5.39E-02,938.183
5.41E-02,945.368
5.43E-02,952.629
5.46E-02,959.815
5.48E-02,967.0
5.50E-02,973.579
5.52E-02,980.158
5.55E-02,986.739
5.57E-02,993.318
5.59E-02,999.896
5.61E-02,1006.497
5.63E-02,1013.683
5.65E-02,1020.869
5.68E-02,1026.842
5.70E-02,1033.422
5.72E-02,1040.607
5.74E-02,1047.19
5.76E-02,1053.83
5.79E-02,1060.409
5.81E-02,1066.382
5.83E-02,1072.354
5.85E-02,1078.327
5.87E-02,1084.305
5.89E-02,1089.671
5.91E-02,1095.645
5.94E-02,1101.618
5.96E-02,1108.803
5.98E-02,1115.382
6.00E-02,1121.961
6.02E-02,1128.639
6.04E-02,1134.613
6.06E-02,1141.192
6.08E-02,1147.165
6.10E-02,1153.203
6.12E-02,1159.195
6.15E-02,1165.172
6.17E-02,1171.144
6.19E-02,1177.15
6.21E-02,1183.142
6.23E-02,1190.328
6.25E-02,1196.907
6.27E-02,1203.488
6.29E-02,1210.066
6.31E-02,1216.646
6.33E-02,1222.618
6.35E-02,1229.199
6.37E-02,1235.172
6.39E-02,1241.143
6.41E-02,1247.115
6.43E-02,1253.189
6.45E-02,1259.336
6.47E-02,1265.308
6.49E-02,1271.28
6.51E-02,1278.466
6.53E-02,1285.046
6.55E-02,1292.838
6.57E-02,1300.025
6.59E-02,1307.211
6.61E-02,1314.397
6.63E-02,1320.974
6.65E-02,1328.193
6.67E-02,1334.772
6.69E-02,1341.956
6.71E-02,1348.535
6.73E-02,1355.126
6.75E-02,1362.31
6.77E-02,1369.494
6.79E-02,1376.073
6.81E-02,1383.313
6.82E-02,1389.892
6.84E-02,1396.468
6.86E-02,1403.047
6.88E-02,1409.017
6.90E-02,1414.988
6.92E-02,1421.566
6.94E-02,1427.568
6.96E-02,1433.539
6.98E-02,1439.51
7.00E-02,1445.481
7.02E-02,1451.465
7.04E-02,1457.454
7.05E-02,1463.425
7.07E-02,1469.396
7.09E-02,1475.368
7.11E-02,1481.362
7.13E-02,1488.547
7.15E-02,1494.518
7.17E-02,1501.096
7.19E-02,1507.676
7.20E-02,1514.254
7.22E-02,1520.831
7.24E-02,1527.41
7.26E-02,1533.38
7.28E-02,1539.349
7.30E-02,1545.324
7.32E-02,1551.302
7.34E-02,1557.294
7.35E-02,1563.264
7.37E-02,1569.233
7.39E-02,1575.203
7.41E-02,1581.219
7.43E-02,1587.191
7.45E-02,1593.16
7.47E-02,1599.129
7.48E-02,1606.314
7.50E-02,1612.89
