#CpuGmresLusgs169708
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,8.392
2.20E-03,33.025
3.64E-03,37.167
4.96E-03,41.724
6.14E-03,45.857
7.21E-03,50.001
8.20E-03,54.169
9.12E-03,58.506
1.00E-02,62.67
1.08E-02,66.808
1.16E-02,70.944
1.24E-02,75.087
1.31E-02,79.226
1.39E-02,83.364
1.46E-02,87.504
1.52E-02,91.643
1.59E-02,95.789
1.65E-02,99.932
1.72E-02,104.075
1.78E-02,108.218
1.84E-02,112.784
1.89E-02,116.927
1.95E-02,121.071
2.00E-02,125.637
2.06E-02,130.204
2.11E-02,134.354
2.16E-02,138.923
2.21E-02,143.494
2.26E-02,147.641
2.31E-02,152.214
2.36E-02,156.822
2.40E-02,161.393
2.45E-02,166.39
2.50E-02,170.966
2.54E-02,175.546
2.59E-02,180.183
2.63E-02,184.378
2.68E-02,188.957
2.72E-02,193.533
2.76E-02,198.12
2.81E-02,202.698
2.85E-02,206.949
2.89E-02,211.951
2.93E-02,216.541
2.97E-02,221.123
3.01E-02,225.706
3.05E-02,230.714
3.09E-02,235.303
3.13E-02,239.889
3.17E-02,244.477
3.21E-02,249.066
3.25E-02,253.657
3.29E-02,258.283
3.32E-02,262.875
3.36E-02,267.463
3.40E-02,272.052
3.44E-02,276.648
3.47E-02,280.911
3.51E-02,285.938
3.55E-02,290.535
3.58E-02,295.131
3.62E-02,299.303
3.65E-02,303.472
3.69E-02,308.484
3.72E-02,313.076
3.76E-02,317.671
3.79E-02,321.842
3.83E-02,326.013
3.86E-02,331.186
3.89E-02,335.826
3.93E-02,340.418
3.96E-02,344.59
3.99E-02,348.762
4.02E-02,353.356
4.06E-02,358.016
4.09E-02,362.61
4.12E-02,367.206
4.15E-02,371.38
4.18E-02,375.555
4.21E-02,380.217
4.25E-02,384.827
4.28E-02,389.422
4.31E-02,394.018
4.34E-02,398.196
4.37E-02,402.369
4.40E-02,406.144
4.43E-02,410.735
4.46E-02,415.331
4.49E-02,419.922
4.52E-02,424.512
4.55E-02,429.115
4.58E-02,433.356
4.61E-02,437.527
4.64E-02,442.116
4.67E-02,446.705
4.70E-02,451.294
4.73E-02,455.887
4.76E-02,460.475
4.79E-02,464.642
4.82E-02,468.81
4.84E-02,473.398
4.87E-02,477.985
4.90E-02,482.994
4.93E-02,488.423
4.96E-02,493.853
4.98E-02,498.441
5.01E-02,502.608
5.04E-02,507.196
5.07E-02,511.783
5.09E-02,515.953
5.12E-02,520.119
5.15E-02,524.706
5.18E-02,529.293
5.20E-02,533.46
5.23E-02,538.047
5.26E-02,542.634
5.28E-02,546.799
5.31E-02,550.965
5.34E-02,555.678
