#CpuCgLusgs515679
Simulated_Time(sec),CPU_Time(sec)
9.46E-04,23.886
1.81E-03,96.364
2.61E-03,107.95
3.36E-03,119.66
4.06E-03,131.795
4.73E-03,143.251
5.36E-03,154.838
5.97E-03,166.38
6.55E-03,177.773
7.11E-03,189.183
7.66E-03,200.533
8.19E-03,211.941
8.70E-03,223.33
9.21E-03,234.671
9.70E-03,245.996
1.02E-02,257.358
1.06E-02,268.765
1.11E-02,280.138
1.16E-02,292.151
1.20E-02,304.468
1.24E-02,316.572
1.29E-02,328.335
1.33E-02,341.536
1.37E-02,353.766
1.41E-02,365.825
1.45E-02,378.591
1.48E-02,391.344
1.52E-02,403.96
1.56E-02,416.151
1.59E-02,428.984
1.63E-02,442.026
1.67E-02,455.074
1.70E-02,467.823
1.73E-02,480.394
1.77E-02,493.62
1.80E-02,506.862
1.84E-02,520.552
1.87E-02,533.389
1.90E-02,546.477
1.93E-02,559.483
1.97E-02,572.894
2.00E-02,586.469
2.03E-02,599.407
2.06E-02,612.858
2.09E-02,625.527
2.12E-02,638.395
2.16E-02,651.866
2.19E-02,664.818
2.22E-02,678.196
2.25E-02,690.894
2.28E-02,703.842
2.31E-02,717.261
2.34E-02,730.025
2.36E-02,742.783
2.39E-02,756.051
2.42E-02,768.917
2.45E-02,781.969
2.48E-02,795.04
2.50E-02,808.291
2.53E-02,821.532
2.56E-02,834.71
2.59E-02,847.567
2.61E-02,860.512
2.64E-02,873.978
2.67E-02,887.083
2.69E-02,899.393
2.72E-02,912.57
2.75E-02,925.331
2.77E-02,938.65
2.80E-02,951.925
2.82E-02,965.024
2.85E-02,977.853
2.87E-02,989.335
2.90E-02,1002.429
2.92E-02,1015.479
2.95E-02,1028.765
2.97E-02,1041.703
3.00E-02,1054.769
3.02E-02,1067.421
3.05E-02,1080.586
3.07E-02,1093.663
3.10E-02,1106.744
3.12E-02,1119.754
3.14E-02,1132.914
3.17E-02,1145.99
3.19E-02,1159.188
3.21E-02,1172.316
3.24E-02,1185.232
3.26E-02,1198.289
3.28E-02,1212.08
3.31E-02,1225.455
3.33E-02,1239.181
3.35E-02,1252.554
3.38E-02,1265.101
3.40E-02,1278.076
3.42E-02,1290.909
3.44E-02,1303.507
3.46E-02,1316.715
3.49E-02,1329.442
3.51E-02,1342.726
3.53E-02,1355.485
3.55E-02,1368.214
3.57E-02,1381.236
3.60E-02,1393.897
3.62E-02,1406.656
3.64E-02,1419.5
3.66E-02,1432.318
3.68E-02,1445.254
3.70E-02,1458.284
3.73E-02,1470.736
3.75E-02,1483.495
3.77E-02,1496.324
3.79E-02,1509.02
3.81E-02,1521.558
3.83E-02,1534.821
3.85E-02,1547.776
3.87E-02,1560.514
3.89E-02,1573.336
3.91E-02,1586.097
3.93E-02,1598.816
3.95E-02,1611.852
3.97E-02,1624.557
3.99E-02,1637.627
4.02E-02,1650.859
4.04E-02,1663.761
4.06E-02,1676.323
4.08E-02,1689.033
4.10E-02,1702.043
4.12E-02,1714.675
4.14E-02,1727.264
4.15E-02,1740.238
4.17E-02,1753.359
4.19E-02,1766.243
4.21E-02,1778.795
4.23E-02,1791.411
4.25E-02,1804.353
4.27E-02,1816.698
4.29E-02,1829.216
4.31E-02,1842.006
4.33E-02,1854.736
4.35E-02,1867.807
4.37E-02,1880.445
4.39E-02,1892.507
4.41E-02,1905.442
4.42E-02,1918.348
4.44E-02,1929.755
4.46E-02,1941.488
4.48E-02,1954.239
4.50E-02,1967.315
4.52E-02,1980.064
4.54E-02,1992.713
4.56E-02,2004.445
4.57E-02,2017.358
4.59E-02,2029.801
4.61E-02,2041.755
4.63E-02,2054.826
4.65E-02,2067.599
4.67E-02,2080.547
4.68E-02,2093.286
4.70E-02,2105.995
4.72E-02,2118.908
4.74E-02,2131.461
4.76E-02,2144.749
4.78E-02,2158.259
4.79E-02,2171.864
4.81E-02,2185.315
4.83E-02,2198.16
4.85E-02,2210.739
4.87E-02,2223.076
4.88E-02,2235.677
4.90E-02,2248.099
4.92E-02,2260.479
4.94E-02,2272.707
4.95E-02,2285.338
4.97E-02,2298.177
