Mesh_Sizes,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
19684,0.102029296666667,0.050552374555556,0.033644506722222,0.018562255027778,0.072426373611111,0.037095850027778,0.127101767619444,0.113649703611111
98304,1.27595636722222,0.5923047575,0.542886928055556,0.285605459444444,1.241615525,0.556112585833333,0.252179124722222,0.5522628635
169708,2.82539457777778,1.46749662111111,1.43706615555556,0.744202238888889,3.09421996388889,1.26891115277778,0.411580745138889,0.966760975888889
243165,4.86968888611111,2.71615123611111,2.66837089166667,1.386867275,5.70549609722222,2.30582298055556,0.608854281388889,1.51162386194445
515679,14.7790613861111,7.1829485,8.96656621111111,4.86184813888889,20.6015713333333,7.83353185833333,1.46508725833333,4.29837587777778
1101351,44.7637988361111,19.4086391805556,30.2664459722222,16.8815432777778,79.7175641111111,28.1880856666667,3.95268179805556,13.2751561886111
