Mesh_Sizes,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
19684,0.24844,0.19429,0.180341666666667,0.165162777777778,0.219138611111111,0.183812222222222,0.517303611111111,0.365786111111111
98304,2.86048138888889,2.27400055555556,2.22303361111111,1.96754638888889,2.92363805555556,2.23694166666667,2.22161111111111,2.58377777777778
169708,5.81455416666667,4.83866027777778,4.68201416666667,3.99056361111111,6.34069055555556,4.51536916666667,4.06652611111111,4.60352861111111
243165,9.87956055555556,8.46947055555556,8.11480555555556,6.82845,11.1483197222222,7.73929972222222,6.6806475,7.39474638888889
515679,29.1440611111111,25.8094641666667,24.9077719444444,20.7155313888889,36.4418519444444,23.6620922222222,17.8938516666667,20.6850272222222
1101351,89.0821369444445,85.3470458333333,79.9043819444445,65.3800969444445,128.138570555556,76.5207227777778,56.283895,62.2742163888889
