#CpuAmgFreeNone515679
Simulated_Time(sec),CPU_Time(sec)
9.46E-04,35.646
1.81E-03,108.788
2.61E-03,119.797
3.36E-03,130.781
4.06E-03,141.818
4.73E-03,152.42
5.36E-03,162.993
5.97E-03,173.62
6.55E-03,184.203
7.11E-03,194.864
7.66E-03,205.464
8.19E-03,216.105
8.70E-03,226.837
9.21E-03,237.458
9.70E-03,248.309
1.02E-02,258.95
1.06E-02,269.724
1.11E-02,280.881
1.16E-02,292.495
1.20E-02,305.401
1.24E-02,317.028
1.29E-02,328.172
1.33E-02,342.031
1.37E-02,355.461
1.41E-02,367.633
1.45E-02,381.026
1.48E-02,394.459
1.52E-02,406.978
1.56E-02,418.183
1.59E-02,431.147
1.63E-02,444.66
1.67E-02,457.631
1.70E-02,469.79
1.73E-02,482.323
1.77E-02,495.326
1.80E-02,508.743
1.84E-02,522.32
1.87E-02,535.741
1.90E-02,548.323
1.93E-02,560.867
1.97E-02,574.802
2.00E-02,588.682
2.03E-02,602.167
2.06E-02,615.595
2.09E-02,627.718
2.12E-02,640.705
2.16E-02,654.192
2.19E-02,668.191
2.22E-02,681.605
2.25E-02,693.752
2.28E-02,707.607
2.31E-02,721.478
2.34E-02,734.88
2.36E-02,746.943
2.39E-02,759.898
2.42E-02,773.739
2.45E-02,787.128
2.48E-02,800.117
2.50E-02,813.945
2.53E-02,826.948
2.56E-02,839.877
2.59E-02,853.77
2.61E-02,866.69
2.64E-02,880.06
2.67E-02,893.467
2.69E-02,905.934
2.72E-02,919.319
2.75E-02,931.776
2.77E-02,946.223
2.80E-02,960.013
2.82E-02,972.916
2.85E-02,986.701
2.87E-02,998.865
2.90E-02,1012.209
2.92E-02,1024.707
2.95E-02,1038.492
2.97E-02,1051.438
3.00E-02,1064.782
3.02E-02,1077.261
3.05E-02,1091.07
3.07E-02,1104.449
3.10E-02,1117.845
3.12E-02,1130.768
3.14E-02,1144.583
3.17E-02,1157.51
3.19E-02,1171.012
3.21E-02,1192.127
3.24E-02,1203.279
3.26E-02,1214.432
3.28E-02,1226.538
3.31E-02,1238.157
3.33E-02,1249.795
3.35E-02,1267.123
3.38E-02,1285.768
3.40E-02,1305.329
3.42E-02,1323.748
3.44E-02,1340.671
3.46E-02,1352.485
3.49E-02,1363.72
3.51E-02,1375.415
3.53E-02,1386.21
3.55E-02,1397.049
3.57E-02,1408.279
3.60E-02,1419.156
3.62E-02,1430.396
3.64E-02,1441.662
3.66E-02,1452.894
3.68E-02,1464.134
3.70E-02,1475.836
3.73E-02,1487.068
3.75E-02,1498.422
3.77E-02,1509.655
3.79E-02,1520.946
3.81E-02,1532.171
