#CpuGmresDiag1101351
Simulated_Time(sec),CPU_Time(sec)
5.67E-04,205.485
1.11E-03,430.595
1.63E-03,485.339
2.13E-03,533.136
2.61E-03,585.564
3.07E-03,638.097
3.52E-03,685.933
3.96E-03,733.768
4.38E-03,781.565
4.79E-03,829.375
5.20E-03,877.217
5.59E-03,925.025
5.98E-03,972.876
6.35E-03,1016.016
6.72E-03,1059.198
7.09E-03,1102.399
7.44E-03,1145.611
7.79E-03,1188.851
8.14E-03,1232.091
8.48E-03,1275.377
8.81E-03,1318.649
9.14E-03,1371.373
9.47E-03,1431.093
9.79E-03,1479.137
1.01E-02,1541.148
1.04E-02,1598.577
1.07E-02,1646.589
1.10E-02,1725.03
1.13E-02,1787.167
1.16E-02,1858.69
1.19E-02,1920.821
1.22E-02,1987.525
1.24E-02,2040.252
1.27E-02,2104.768
1.30E-02,2157.526
1.33E-02,2219.54
1.35E-02,2272.277
1.38E-02,2346.09
1.40E-02,2410.518
1.43E-02,2489.03
1.46E-02,2569.865
1.48E-02,2660.165
1.51E-02,2750.422
1.53E-02,2845.241
1.56E-02,2940.008
1.58E-02,3041.921
1.61E-02,3136.83
1.63E-02,3243.507
1.66E-02,3338.503
1.68E-02,3449.843
1.70E-02,3547.029
1.73E-02,3648.99
1.75E-02,3743.944
1.78E-02,3845.903
1.80E-02,3943.213
1.82E-02,4049.816
1.85E-02,4146.922
1.87E-02,4253.608
1.89E-02,4355.476
1.91E-02,4462.251
1.94E-02,4559.405
1.96E-02,4661.378
1.98E-02,4749.174
2.00E-02,4825.279
2.02E-02,4910.744
2.05E-02,5017.221
2.07E-02,5135.659
2.09E-02,5237.471
2.11E-02,5325.527
2.13E-02,5382.873
2.15E-02,5475.449
2.17E-02,5581.976
2.19E-02,5683.786
2.21E-02,5759.842
2.23E-02,5842.995
2.26E-02,5930.635
2.28E-02,6027.825
2.30E-02,6085.28
2.32E-02,6173.086
2.34E-02,6275.068
2.36E-02,6353.495
2.37E-02,6441.47
2.39E-02,6543.381
2.41E-02,6636.019
2.43E-02,6730.923
2.45E-02,6828.25
2.47E-02,6906.883
2.49E-02,6994.911
2.51E-02,7087.744
2.53E-02,7142.987
2.55E-02,7231.104
2.57E-02,7307.515
2.59E-02,7395.676
2.61E-02,7484.016
2.62E-02,7572.069
2.64E-02,7669.586
2.66E-02,7757.821
2.68E-02,7846.051
2.70E-02,7922.574
2.72E-02,8003.86
2.73E-02,8106.177
2.75E-02,8222.622
2.77E-02,8308.581
2.79E-02,8403.936
2.81E-02,8496.938
2.82E-02,8592.334
2.84E-02,8697.072
2.86E-02,8780.748
2.88E-02,8857.491
2.89E-02,8943.438
2.91E-02,9029.393
2.93E-02,9124.794
2.95E-02,9182.627
2.96E-02,9275.525
2.98E-02,9342.784
3.00E-02,9426.509
3.01E-02,9500.744
3.03E-02,9586.656
3.05E-02,9658.481
3.07E-02,9737.453
3.08E-02,9821.023
3.10E-02,9904.607
3.12E-02,9988.244
3.13E-02,10067.089
3.15E-02,10141.362
3.17E-02,10220.303
3.18E-02,10317.923
3.20E-02,10413.368
3.22E-02,10497.003
3.23E-02,10571.264
3.25E-02,10643.264
3.27E-02,10698.8
3.28E-02,10777.739
3.30E-02,10870.952
3.31E-02,10931.189
3.33E-02,11014.783
3.35E-02,11056.257
3.36E-02,11125.818
3.38E-02,11181.373
3.39E-02,11262.555
3.41E-02,11346.235
3.43E-02,11427.573
3.44E-02,11480.788
3.46E-02,11559.699
3.47E-02,11638.801
3.49E-02,11715.36
3.50E-02,11789.601
3.52E-02,11873.24
3.53E-02,11926.368
3.55E-02,11979.537
3.56E-02,12053.755
3.58E-02,12125.616
3.60E-02,12211.539
3.61E-02,12288.026
3.63E-02,12352.886
3.64E-02,12401.34
3.66E-02,12468.561
3.67E-02,12540.381
3.69E-02,12609.992
3.70E-02,12700.651
3.72E-02,12763.23
3.73E-02,12816.371
3.75E-02,12864.831
3.76E-02,12922.637
3.78E-02,12985.21
3.79E-02,13050.084
3.81E-02,13140.725
3.82E-02,13208.016
3.84E-02,13275.231
3.85E-02,13349.46
3.87E-02,13402.639
3.88E-02,13455.714
3.89E-02,13522.866
3.91E-02,13611.215
3.92E-02,13690.114
3.94E-02,13757.31
3.95E-02,13831.625
3.97E-02,13891.739
3.98E-02,13961.397
4.00E-02,14049.667
4.01E-02,14109.891
4.03E-02,14177.103
4.04E-02,14281.81
4.05E-02,14372.417
4.07E-02,14425.558
4.08E-02,14511.508
4.10E-02,14609.236
4.11E-02,14690.517
4.12E-02,14778.834
4.14E-02,14897.641
4.15E-02,15021.07
4.17E-02,15125.605
