#GpuGmresDiag98304
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,5.986
2.20E-03,20.24
3.64E-03,22.793
5.37E-03,25.262
6.90E-03,27.91
8.25E-03,30.429
9.48E-03,33.129
1.06E-02,35.584
1.17E-02,38.046
1.26E-02,40.501
1.36E-02,43.013
1.45E-02,45.627
1.54E-02,48.087
1.62E-02,50.561
1.70E-02,53.041
1.78E-02,55.505
1.86E-02,57.969
1.93E-02,60.426
2.00E-02,62.943
2.07E-02,65.551
2.14E-02,68.066
2.21E-02,70.637
2.28E-02,73.245
2.34E-02,75.869
2.40E-02,78.606
2.47E-02,81.103
2.53E-02,83.642
2.59E-02,86.124
2.65E-02,88.687
2.71E-02,91.232
2.76E-02,93.802
2.82E-02,96.381
2.87E-02,98.854
2.93E-02,101.286
2.98E-02,103.809
3.03E-02,106.579
3.08E-02,109.197
3.13E-02,111.664
3.18E-02,114.145
3.23E-02,116.612
3.28E-02,119.275
3.33E-02,121.888
3.38E-02,124.429
3.42E-02,127.083
3.47E-02,129.62
3.52E-02,132.227
3.56E-02,134.848
3.61E-02,137.565
3.65E-02,140.328
3.70E-02,142.983
3.74E-02,145.765
3.78E-02,148.583
3.83E-02,151.319
3.87E-02,154.058
3.91E-02,156.729
3.95E-02,159.406
4.00E-02,162.1
4.04E-02,164.72
4.08E-02,167.453
4.12E-02,170.204
4.16E-02,172.746
4.20E-02,175.258
4.24E-02,177.887
4.28E-02,180.378
4.32E-02,183.12
4.36E-02,185.88
4.40E-02,188.483
4.44E-02,191.026
4.48E-02,193.523
4.52E-02,195.959
4.56E-02,198.412
4.59E-02,201.217
4.63E-02,203.981
4.67E-02,206.564
4.71E-02,209.096
4.74E-02,211.616
4.78E-02,214.039
4.81E-02,216.501
4.85E-02,219.19
4.88E-02,221.918
4.92E-02,224.657
4.96E-02,227.269
4.99E-02,229.753
5.03E-02,232.145
5.06E-02,234.538
5.10E-02,236.963
5.13E-02,239.414
5.17E-02,242.124
5.20E-02,244.841
5.23E-02,247.661
5.27E-02,250.281
5.30E-02,252.846
5.34E-02,255.492
5.37E-02,258.074
5.40E-02,260.902
5.44E-02,263.611
5.47E-02,266.315
5.50E-02,269.007
5.54E-02,271.737
5.57E-02,274.339
5.60E-02,277.083
5.63E-02,279.837
5.67E-02,282.616
5.70E-02,285.292
5.73E-02,287.924
5.76E-02,290.843
5.79E-02,293.681
5.82E-02,296.364
5.85E-02,299.205
5.88E-02,301.97
5.92E-02,304.74
5.95E-02,307.566
5.98E-02,310.576
6.01E-02,313.437
6.04E-02,316.197
6.07E-02,318.821
6.10E-02,321.268
6.13E-02,323.95
6.16E-02,326.76
6.19E-02,329.489
6.22E-02,332.196
6.25E-02,334.866
6.28E-02,337.553
6.31E-02,340.085
6.34E-02,342.584
6.37E-02,345.102
6.40E-02,347.488
6.43E-02,350.019
6.46E-02,352.509
6.49E-02,355.117
6.52E-02,357.776
6.55E-02,360.273
6.58E-02,362.842
6.60E-02,365.492
6.63E-02,368.225
6.66E-02,370.876
6.69E-02,373.45
6.72E-02,375.989
6.75E-02,378.53
6.77E-02,381.214
6.80E-02,383.788
6.83E-02,386.335
6.86E-02,388.918
6.89E-02,391.447
6.91E-02,394.076
6.94E-02,396.864
6.97E-02,399.566
7.00E-02,402.465
7.02E-02,405.342
7.05E-02,408.116
7.08E-02,410.512
7.11E-02,413.094
7.13E-02,415.795
7.16E-02,418.361
7.19E-02,420.947
7.22E-02,423.37
7.24E-02,426.068
7.27E-02,428.721
7.30E-02,431.478
7.32E-02,434.257
7.35E-02,437.136
7.38E-02,440.057
7.40E-02,442.994
7.43E-02,445.559
7.46E-02,448.39
7.48E-02,451.141
7.51E-02,454.111
7.54E-02,456.918
7.56E-02,459.714
7.59E-02,462.378
7.62E-02,464.986
7.64E-02,467.681
7.67E-02,470.328
7.69E-02,472.95
7.72E-02,475.683
7.74E-02,478.348
7.77E-02,480.986
7.80E-02,483.778
7.82E-02,486.378
7.85E-02,488.991
7.87E-02,491.636
7.90E-02,494.137
7.92E-02,496.861
7.95E-02,499.472
7.97E-02,502.073
8.00E-02,504.969
8.02E-02,507.676
8.05E-02,510.319
8.07E-02,512.906
8.10E-02,515.572
8.12E-02,518.136
8.15E-02,520.697
8.17E-02,523.359
8.20E-02,526.164
8.22E-02,528.95
8.25E-02,531.618
8.27E-02,534.221
8.30E-02,536.889
8.32E-02,539.604
8.35E-02,542.32
8.37E-02,544.948
8.40E-02,547.508
8.42E-02,550.095
8.45E-02,552.732
8.47E-02,555.516
8.49E-02,558.157
8.52E-02,560.781
8.54E-02,563.521
8.57E-02,566.166
8.59E-02,568.836
8.62E-02,571.668
8.64E-02,574.732
8.66E-02,577.523
8.69E-02,580.272
8.71E-02,583.173
8.74E-02,585.891
8.76E-02,588.58
8.78E-02,591.341
8.81E-02,594.01
8.83E-02,596.733
8.86E-02,599.237
8.88E-02,601.666
8.90E-02,604.332
8.93E-02,607.105
8.95E-02,609.665
8.97E-02,612.255
9.00E-02,615.035
9.02E-02,617.564
9.04E-02,620.148
9.07E-02,622.828
9.09E-02,625.464
9.12E-02,628.058
9.14E-02,630.548
9.16E-02,633.155
9.19E-02,635.697
9.21E-02,638.478
9.23E-02,641.103
9.25E-02,643.728
9.28E-02,646.41
9.30E-02,649.132
9.32E-02,651.767
9.35E-02,654.431
9.37E-02,657.215
9.39E-02,659.887
9.41E-02,662.571
9.44E-02,665.421
9.46E-02,668.232
9.48E-02,670.789
9.51E-02,673.418
9.53E-02,676.09
9.55E-02,678.88
9.57E-02,681.51
9.60E-02,684.15
9.62E-02,686.951
9.64E-02,689.476
9.67E-02,692.062
9.69E-02,694.847
9.71E-02,697.434
9.73E-02,700.111
9.76E-02,702.743
9.78E-02,705.59
9.80E-02,708.352
9.82E-02,711.029
9.84E-02,713.865
9.87E-02,716.415
9.89E-02,719.143
9.91E-02,721.771
9.93E-02,724.481
9.96E-02,727.192
9.98E-02,729.676
1.00E-01,732.267
1.00E-01,734.908
1.00E-01,737.466
1.01E-01,739.87
1.01E-01,742.348
1.01E-01,745.107
1.01E-01,747.918
1.02E-01,750.489
1.02E-01,753.13
1.02E-01,755.832
1.02E-01,758.448
1.02E-01,761.124
1.03E-01,763.941
1.03E-01,766.539
1.03E-01,769.039
1.03E-01,771.726
1.04E-01,774.505
1.04E-01,777.065
1.04E-01,779.804
1.04E-01,782.569
1.04E-01,785.364
1.05E-01,788.197
1.05E-01,791.077
1.05E-01,793.941
1.05E-01,796.837
1.05E-01,799.58
1.06E-01,802.382
1.06E-01,805.151
1.06E-01,807.837
1.06E-01,810.548
1.07E-01,813.339
1.07E-01,815.988
1.07E-01,818.574
1.07E-01,821.204
1.07E-01,823.899
1.08E-01,826.758
1.08E-01,829.527
1.08E-01,832.286
1.08E-01,835.253
1.08E-01,838.02
1.09E-01,840.558
1.09E-01,843.357
1.09E-01,846.151
1.09E-01,849.038
1.10E-01,851.744
1.10E-01,854.515
1.10E-01,857.319
1.10E-01,860.016
1.10E-01,862.646
1.11E-01,865.407
1.11E-01,867.979
1.11E-01,870.594
1.11E-01,873.301
1.11E-01,876.039
1.12E-01,878.634
1.12E-01,881.437
1.12E-01,884.098
1.12E-01,886.678
1.12E-01,889.353
1.13E-01,892.155
1.13E-01,894.77
1.13E-01,897.432
1.13E-01,899.966
1.13E-01,902.794
1.14E-01,905.593
1.14E-01,908.447
1.14E-01,911.082
1.14E-01,913.725
1.15E-01,916.505
1.15E-01,919.339
1.15E-01,922.143
1.15E-01,924.903
1.15E-01,927.669
1.16E-01,930.402
1.16E-01,933.13
1.16E-01,935.959
1.16E-01,938.882
1.16E-01,941.553
1.17E-01,944.291
1.17E-01,947.163
1.17E-01,950.02
1.17E-01,952.74
1.17E-01,955.188
1.18E-01,957.773
1.18E-01,960.338
1.18E-01,963.106
1.18E-01,965.699
1.18E-01,968.252
1.19E-01,970.839
1.19E-01,973.607
1.19E-01,976.192
1.19E-01,978.535
1.19E-01,981.19
1.20E-01,983.816
1.20E-01,986.579
1.20E-01,989.096
