#CpuCgDiag169708
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,7.822
2.20E-03,32.491
3.64E-03,36.775
4.96E-03,41.428
6.14E-03,46.094
7.21E-03,50.86
8.20E-03,55.633
9.12E-03,60.343
1.00E-02,65.01
1.08E-02,69.651
1.16E-02,74.278
1.24E-02,78.971
1.31E-02,83.603
1.39E-02,88.246
1.46E-02,92.9
1.52E-02,97.569
1.59E-02,102.225
1.65E-02,106.904
1.72E-02,111.437
1.78E-02,115.95
1.84E-02,120.715
1.89E-02,125.312
1.95E-02,129.805
2.00E-02,134.428
2.06E-02,139.164
2.11E-02,143.594
2.16E-02,148.326
2.21E-02,153.148
2.26E-02,157.839
2.31E-02,162.614
2.36E-02,167.391
2.40E-02,172.164
2.45E-02,179.44
2.50E-02,184.211
2.54E-02,188.987
2.59E-02,193.666
2.63E-02,198.301
2.68E-02,203.137
2.72E-02,207.679
2.76E-02,212.36
2.81E-02,217.137
2.85E-02,221.914
2.89E-02,226.66
2.93E-02,231.442
2.97E-02,236.221
3.01E-02,240.616
3.05E-02,245.302
3.09E-02,250.086
3.13E-02,254.879
3.17E-02,259.665
3.21E-02,264.439
3.25E-02,269.228
3.29E-02,274.017
3.32E-02,278.595
3.36E-02,283.268
3.40E-02,288.058
3.44E-02,292.855
3.47E-02,297.257
3.51E-02,302.049
3.55E-02,307.067
3.58E-02,311.941
3.62E-02,316.734
3.65E-02,321.21
3.69E-02,326.002
3.72E-02,330.99
3.76E-02,335.788
3.79E-02,340.494
3.83E-02,344.896
3.86E-02,349.692
3.89E-02,354.56
3.93E-02,359.355
3.96E-02,364.017
3.99E-02,368.408
4.02E-02,373.109
4.06E-02,377.803
4.09E-02,382.598
4.12E-02,387.399
4.15E-02,392.196
4.18E-02,396.768
4.21E-02,401.383
4.25E-02,406.244
4.28E-02,411.044
4.31E-02,415.841
4.34E-02,420.64
4.37E-02,425.316
4.40E-02,429.767
4.43E-02,434.523
4.46E-02,439.285
4.49E-02,444.078
4.52E-02,448.872
4.55E-02,453.544
4.58E-02,457.938
4.61E-02,462.432
4.64E-02,467.122
4.67E-02,471.866
4.70E-02,476.614
4.73E-02,481.418
4.76E-02,486.21
4.79E-02,490.756
4.82E-02,495.326
4.84E-02,499.826
4.87E-02,504.648
4.90E-02,509.442
4.93E-02,514.234
4.96E-02,519.026
4.98E-02,523.76
5.01E-02,528.645
5.04E-02,533.522
5.07E-02,538.13
5.09E-02,542.673
5.12E-02,547.336
5.15E-02,552.084
5.18E-02,556.655
5.20E-02,561.326
5.23E-02,566.072
5.26E-02,570.825
5.28E-02,575.616
5.31E-02,580.409
5.34E-02,584.877
5.36E-02,589.415
5.39E-02,594.028
5.42E-02,598.679
5.44E-02,603.466
5.47E-02,607.859
5.50E-02,612.424
5.52E-02,617.126
5.55E-02,621.815
5.57E-02,626.606
5.60E-02,631.307
5.62E-02,635.737
5.65E-02,640.122
5.67E-02,644.728
5.70E-02,649.337
5.72E-02,653.902
5.75E-02,658.656
5.78E-02,663.3
5.80E-02,667.634
5.83E-02,672.211
5.85E-02,676.843
5.88E-02,681.721
5.90E-02,686.317
5.93E-02,690.759
5.95E-02,695.27
5.97E-02,699.768
6.00E-02,704.436
6.02E-02,709.121
6.05E-02,713.71
6.07E-02,718.018
6.10E-02,722.719
6.12E-02,727.384
6.15E-02,732.005
6.17E-02,736.404
6.19E-02,741.094
6.22E-02,745.739
6.24E-02,750.429
6.27E-02,755.141
6.29E-02,759.934
6.31E-02,764.728
6.34E-02,769.522
6.36E-02,774.007
6.38E-02,778.223
6.41E-02,782.598
6.43E-02,786.989
6.45E-02,791.517
6.48E-02,796.213
6.50E-02,800.756
6.52E-02,805.401
6.55E-02,810.05
6.57E-02,814.575
6.59E-02,819.119
6.61E-02,823.853
6.64E-02,828.08
6.66E-02,832.645
6.68E-02,837.214
6.70E-02,841.745
6.73E-02,846.219
6.75E-02,850.644
6.77E-02,855.15
6.79E-02,859.94
6.82E-02,864.515
6.84E-02,869.081
6.86E-02,873.52
6.88E-02,878.069
6.91E-02,882.431
6.93E-02,886.88
6.95E-02,891.413
6.97E-02,895.957
7.00E-02,900.445
7.02E-02,904.787
7.04E-02,909.282
7.06E-02,913.654
7.08E-02,918.141
7.11E-02,922.628
7.13E-02,927.304
7.15E-02,931.765
7.17E-02,936.13
7.19E-02,940.598
7.22E-02,945.058
7.24E-02,949.533
7.26E-02,954.013
7.28E-02,958.5
7.30E-02,963.0
7.32E-02,967.55
7.34E-02,972.337
7.37E-02,977.128
7.39E-02,981.975
7.41E-02,986.448
7.43E-02,991.238
7.45E-02,995.858
7.47E-02,1000.469
7.49E-02,1004.496
7.51E-02,1009.079
7.53E-02,1013.599
7.56E-02,1018.091
7.58E-02,1022.507
7.60E-02,1026.765
7.62E-02,1031.013
7.64E-02,1035.365
7.66E-02,1039.685
