#CpuAmgClassNone19684
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,1.117
2.20E-03,4.157
3.64E-03,4.699
5.37E-03,5.241
7.44E-03,5.781
9.93E-03,6.316
1.26E-02,6.875
1.48E-02,7.43
1.67E-02,7.983
1.85E-02,8.519
2.02E-02,9.068
2.17E-02,9.604
2.32E-02,10.182
2.46E-02,10.761
2.59E-02,11.297
2.72E-02,11.845
2.84E-02,12.457
2.96E-02,13.024
3.08E-02,13.606
3.19E-02,14.131
3.30E-02,14.749
3.41E-02,15.54
3.51E-02,16.293
3.61E-02,16.9
3.70E-02,17.478
3.79E-02,18.054
3.88E-02,18.748
3.97E-02,19.563
4.06E-02,20.375
4.14E-02,21.078
4.23E-02,21.607
4.31E-02,22.137
4.39E-02,22.667
4.47E-02,23.42
4.55E-02,24.097
4.63E-02,24.739
4.71E-02,25.329
4.78E-02,25.962
4.86E-02,26.752
4.93E-02,27.484
5.00E-02,28.019
5.07E-02,28.68
5.14E-02,29.321
5.20E-02,29.962
5.27E-02,30.679
5.34E-02,31.203
5.41E-02,31.741
5.48E-02,32.276
5.55E-02,32.803
5.62E-02,33.327
5.68E-02,33.879
5.75E-02,34.405
5.81E-02,34.932
5.88E-02,35.459
5.94E-02,36.0
6.01E-02,36.644
6.07E-02,37.25
6.13E-02,37.882
6.19E-02,38.406
6.25E-02,38.933
6.31E-02,39.458
6.37E-02,40.245
6.43E-02,40.778
6.49E-02,41.298
6.55E-02,41.825
6.60E-02,42.35
6.66E-02,43.052
6.71E-02,43.709
6.77E-02,44.342
6.82E-02,44.946
6.88E-02,45.591
6.93E-02,46.154
6.99E-02,46.664
7.04E-02,47.199
7.10E-02,47.722
7.15E-02,48.247
7.20E-02,48.753
7.26E-02,49.288
7.31E-02,50.081
7.36E-02,50.712
7.42E-02,51.247
7.47E-02,51.775
7.52E-02,52.308
7.57E-02,53.04
7.63E-02,53.566
7.68E-02,54.096
7.73E-02,54.619
7.78E-02,55.144
7.83E-02,55.679
7.88E-02,56.203
7.93E-02,56.73
7.98E-02,57.284
8.03E-02,57.856
8.08E-02,58.38
8.13E-02,58.908
8.17E-02,59.43
8.22E-02,59.997
8.27E-02,60.588
8.32E-02,61.156
8.37E-02,61.773
8.41E-02,62.338
8.46E-02,62.918
8.51E-02,63.442
8.56E-02,63.963
8.60E-02,64.487
8.65E-02,65.009
8.69E-02,65.531
8.74E-02,66.056
8.79E-02,66.579
8.83E-02,67.132
8.88E-02,67.668
8.93E-02,68.205
8.97E-02,68.73
9.02E-02,69.24
9.06E-02,69.752
9.11E-02,70.268
9.15E-02,70.78
9.20E-02,71.306
9.24E-02,72.101
9.28E-02,72.629
9.33E-02,73.169
9.37E-02,73.699
9.42E-02,74.293
9.46E-02,74.861
9.50E-02,75.417
9.54E-02,75.982
9.59E-02,76.505
9.63E-02,77.03
9.67E-02,77.56
9.72E-02,78.087
9.76E-02,78.647
9.80E-02,79.167
9.84E-02,79.698
9.88E-02,80.327
9.93E-02,80.96
9.97E-02,81.601
1.00E-01,82.213
1.01E-01,82.738
1.01E-01,83.259
1.01E-01,83.782
1.02E-01,84.369
1.02E-01,84.92
1.03E-01,85.486
1.03E-01,86.009
1.03E-01,86.524
1.04E-01,87.09
1.04E-01,87.632
1.05E-01,88.208
1.05E-01,88.771
1.05E-01,89.278
1.06E-01,89.786
1.06E-01,90.296
1.07E-01,90.832
1.07E-01,91.347
1.07E-01,91.871
1.08E-01,92.383
1.08E-01,92.908
1.09E-01,93.431
1.09E-01,93.945
1.09E-01,94.461
1.10E-01,94.995
1.10E-01,95.543
1.11E-01,96.095
1.11E-01,96.659
1.11E-01,97.447
1.12E-01,97.981
1.12E-01,98.521
1.12E-01,99.049
1.13E-01,99.603
1.13E-01,100.123
1.14E-01,100.651
1.14E-01,101.17
1.14E-01,101.689
1.15E-01,102.229
1.15E-01,102.756
1.15E-01,103.315
1.16E-01,103.836
1.16E-01,104.369
1.17E-01,104.954
1.17E-01,105.501
1.17E-01,106.013
1.18E-01,106.527
1.18E-01,107.076
1.18E-01,107.593
1.19E-01,108.123
1.19E-01,108.638
1.20E-01,109.187
1.20E-01,109.741
1.20E-01,110.254
1.21E-01,110.769
1.21E-01,111.283
1.21E-01,111.8
1.22E-01,112.314
1.22E-01,112.892
1.23E-01,113.486
1.23E-01,114.018
1.23E-01,114.542
1.24E-01,115.057
1.24E-01,115.564
1.24E-01,116.091
1.25E-01,116.61
1.25E-01,117.148
1.25E-01,117.718
1.26E-01,118.247
1.26E-01,118.774
1.26E-01,119.294
1.27E-01,119.82
1.27E-01,120.33
1.28E-01,120.84
1.28E-01,121.348
1.28E-01,121.858
1.29E-01,122.372
1.29E-01,122.891
1.29E-01,123.415
1.30E-01,123.939
1.30E-01,124.463
1.30E-01,125.005
1.31E-01,125.532
1.31E-01,126.059
1.31E-01,126.566
1.32E-01,127.074
1.32E-01,127.581
1.32E-01,128.09
1.33E-01,128.603
1.33E-01,129.142
1.33E-01,129.669
1.34E-01,130.25
1.34E-01,130.773
1.35E-01,131.318
1.35E-01,131.86
1.35E-01,132.424
1.36E-01,133.029
1.36E-01,133.576
1.36E-01,134.109
1.37E-01,134.67
1.37E-01,135.192
1.37E-01,135.738
1.38E-01,136.273
1.38E-01,136.798
1.38E-01,137.349
1.39E-01,137.924
1.39E-01,138.461
1.39E-01,139.027
1.40E-01,139.597
1.40E-01,140.171
1.40E-01,140.713
1.41E-01,141.269
1.41E-01,141.794
1.41E-01,142.319
1.42E-01,142.847
1.42E-01,143.384
1.42E-01,143.907
1.43E-01,144.427
1.43E-01,144.941
1.43E-01,145.454
1.44E-01,145.964
1.44E-01,146.478
1.44E-01,146.987
1.45E-01,147.498
1.45E-01,148.012
1.45E-01,148.525
1.46E-01,149.04
1.46E-01,149.553
1.46E-01,150.063
1.47E-01,150.575
1.47E-01,151.085
1.47E-01,151.595
1.48E-01,152.119
1.48E-01,152.636
1.48E-01,153.182
1.49E-01,153.693
1.49E-01,154.214
1.49E-01,154.733
1.50E-01,155.254
1.50E-01,155.816
1.50E-01,156.34
1.50E-01,156.854
1.51E-01,157.38
1.51E-01,157.916
1.51E-01,158.426
1.52E-01,158.944
1.52E-01,159.494
1.52E-01,160.028
1.53E-01,160.536
1.53E-01,161.059
1.53E-01,161.568
1.54E-01,162.118
1.54E-01,162.625
1.54E-01,163.131
1.55E-01,163.636
1.55E-01,164.143
1.55E-01,164.649
1.56E-01,165.16
1.56E-01,165.668
1.56E-01,166.191
1.57E-01,166.731
1.57E-01,167.254
1.57E-01,167.778
1.58E-01,168.306
1.58E-01,168.832
1.58E-01,169.352
1.58E-01,169.87
1.59E-01,170.377
1.59E-01,170.883
1.59E-01,171.39
1.60E-01,171.898
1.60E-01,172.406
1.60E-01,172.913
1.61E-01,173.485
1.61E-01,174.049
1.61E-01,174.613
1.62E-01,175.144
1.62E-01,175.686
1.62E-01,176.288
1.63E-01,176.889
1.63E-01,177.488
1.63E-01,178.112
1.64E-01,178.724
1.64E-01,179.251
1.64E-01,179.776
1.64E-01,180.302
1.65E-01,180.818
1.65E-01,181.345
1.65E-01,181.868
1.66E-01,182.391
1.66E-01,182.916
1.66E-01,183.429
1.67E-01,183.943
1.67E-01,184.449
1.67E-01,184.958
1.68E-01,185.466
1.68E-01,185.974
1.68E-01,186.482
1.68E-01,187.016
1.69E-01,187.551
1.69E-01,188.088
1.69E-01,188.609
1.70E-01,189.133
1.70E-01,189.655
1.70E-01,190.175
1.71E-01,190.698
1.71E-01,191.219
1.71E-01,191.768
1.72E-01,192.302
1.72E-01,192.814
1.72E-01,193.324
1.72E-01,193.866
1.73E-01,194.414
1.73E-01,195.0
1.73E-01,195.538
1.74E-01,196.089
1.74E-01,196.64
1.74E-01,197.202
1.75E-01,197.719
1.75E-01,198.235
1.75E-01,198.786
1.75E-01,199.292
1.76E-01,199.801
1.76E-01,200.374
1.76E-01,200.967
1.77E-01,201.521
1.77E-01,202.097
1.77E-01,202.673
1.78E-01,203.249
1.78E-01,203.789
1.78E-01,204.38
1.78E-01,204.914
1.79E-01,205.464
1.79E-01,206.013
1.79E-01,206.598
1.80E-01,207.163
1.80E-01,207.741
1.80E-01,208.326
1.81E-01,208.918
1.81E-01,209.488
1.81E-01,210.038
1.81E-01,210.616
1.82E-01,211.185
1.82E-01,211.735
1.82E-01,212.327
1.83E-01,212.902
1.83E-01,213.458
1.83E-01,214.0
1.84E-01,214.531
1.84E-01,215.05
1.84E-01,215.569
1.84E-01,216.089
1.85E-01,216.595
1.85E-01,217.103
1.85E-01,217.613
1.86E-01,218.203
1.86E-01,218.804
1.86E-01,219.367
1.87E-01,220.0
1.87E-01,220.535
1.87E-01,221.063
1.87E-01,221.583
1.88E-01,222.098
1.88E-01,222.615
1.88E-01,223.128
1.89E-01,223.725
1.89E-01,224.237
1.89E-01,224.767
1.89E-01,225.284
1.90E-01,225.844
1.90E-01,226.381
1.90E-01,226.947
1.91E-01,227.511
1.91E-01,228.089
1.91E-01,228.667
1.92E-01,229.259
1.92E-01,229.891
1.92E-01,230.47
1.92E-01,231.062
1.93E-01,231.666
1.93E-01,232.248
1.93E-01,232.756
1.94E-01,233.263
1.94E-01,233.781
1.94E-01,234.315
1.94E-01,234.836
1.95E-01,235.355
1.95E-01,235.862
1.95E-01,236.385
1.96E-01,236.909
1.96E-01,237.419
1.96E-01,238.017
1.96E-01,238.524
1.97E-01,239.078
1.97E-01,239.658
1.97E-01,240.221
1.98E-01,240.754
1.98E-01,241.277
1.98E-01,241.803
1.98E-01,242.31
1.99E-01,242.822
1.99E-01,243.329
1.99E-01,243.96
2.00E-01,244.589
2.00E-01,245.11
2.00E-01,245.632
2.00E-01,246.271
2.01E-01,246.795
2.01E-01,247.321
2.01E-01,247.831
2.02E-01,248.338
2.02E-01,248.848
2.02E-01,249.447
2.02E-01,250.021
2.03E-01,250.638
2.03E-01,251.27
2.03E-01,251.873
2.04E-01,252.453
2.04E-01,253.058
2.04E-01,253.647
2.04E-01,254.212
2.05E-01,254.791
2.05E-01,255.408
2.05E-01,255.921
2.06E-01,256.435
2.06E-01,256.947
2.06E-01,257.458
2.06E-01,257.969
2.07E-01,258.577
2.07E-01,259.217
2.07E-01,259.74
2.08E-01,260.38
2.08E-01,261.0
2.08E-01,261.603
2.08E-01,262.209
2.09E-01,262.787
2.09E-01,263.39
2.09E-01,263.903
2.10E-01,264.412
2.10E-01,264.922
2.10E-01,265.434
2.10E-01,265.942
2.11E-01,266.447
2.11E-01,266.953
2.11E-01,267.464
2.12E-01,267.973
2.12E-01,268.48
2.12E-01,268.986
2.12E-01,269.504
2.13E-01,270.014
2.13E-01,270.62
2.13E-01,271.249
2.14E-01,271.894
2.14E-01,272.54
2.14E-01,273.062
2.14E-01,273.582
2.15E-01,274.105
2.15E-01,274.626
2.15E-01,275.143
2.15E-01,275.649
2.16E-01,276.155
2.16E-01,276.677
2.16E-01,277.198
2.17E-01,277.708
2.17E-01,278.229
2.17E-01,278.86
2.17E-01,279.382
2.18E-01,279.904
2.18E-01,280.428
2.18E-01,280.934
2.19E-01,281.44
2.19E-01,281.951
2.19E-01,282.458
2.19E-01,282.966
2.20E-01,283.475
2.20E-01,283.984
2.20E-01,284.494
2.20E-01,285.013
2.21E-01,285.532
2.21E-01,286.169
2.21E-01,286.689
2.22E-01,287.456
2.22E-01,287.973
2.22E-01,288.492
2.22E-01,289.011
2.23E-01,289.529
2.23E-01,290.035
2.23E-01,290.542
2.23E-01,291.08
2.24E-01,291.642
2.24E-01,292.161
2.24E-01,292.761
2.25E-01,293.307
2.25E-01,293.824
2.25E-01,294.409
2.25E-01,294.992
2.26E-01,295.509
2.26E-01,296.057
2.26E-01,296.623
2.27E-01,297.253
2.27E-01,297.881
2.27E-01,298.497
2.27E-01,299.006
2.28E-01,299.514
2.28E-01,300.031
2.28E-01,300.546
2.28E-01,301.329
2.29E-01,301.887
2.29E-01,302.406
2.29E-01,302.924
2.30E-01,303.446
2.30E-01,304.061
2.30E-01,304.692
2.30E-01,305.209
2.31E-01,305.783
2.31E-01,306.374
2.31E-01,306.972
2.31E-01,307.555
2.32E-01,308.148
2.32E-01,308.789
2.32E-01,309.31
2.33E-01,309.828
2.33E-01,310.345
2.33E-01,310.862
2.33E-01,311.38
2.34E-01,311.897
2.34E-01,312.415
2.34E-01,312.99
2.34E-01,313.54
2.35E-01,314.112
2.35E-01,314.752
2.35E-01,315.464
2.35E-01,316.236
2.36E-01,316.751
2.36E-01,317.273
2.36E-01,317.789
2.36E-01,318.314
2.37E-01,318.917
2.37E-01,319.522
2.37E-01,320.113
2.38E-01,320.703
2.38E-01,321.304
2.38E-01,321.824
2.38E-01,322.342
2.39E-01,322.864
2.39E-01,323.38
2.39E-01,323.897
2.39E-01,324.513
2.40E-01,325.117
2.40E-01,325.723
2.40E-01,326.349
2.40E-01,327.004
2.41E-01,327.663
2.41E-01,328.318
2.41E-01,328.844
2.42E-01,329.619
2.42E-01,330.391
2.42E-01,331.166
2.42E-01,331.817
2.43E-01,332.333
2.43E-01,333.124
2.43E-01,333.899
2.43E-01,334.673
2.44E-01,335.262
2.44E-01,336.036
2.44E-01,336.715
2.44E-01,337.506
2.45E-01,338.306
2.45E-01,339.098
2.45E-01,339.871
2.45E-01,340.642
2.46E-01,341.413
2.46E-01,342.192
2.46E-01,342.845
2.46E-01,343.483
2.47E-01,344.174
2.47E-01,345.302
2.47E-01,346.078
2.47E-01,346.858
2.48E-01,347.629
2.48E-01,348.432
2.48E-01,349.674
2.48E-01,350.952
2.48E-01,352.078
2.49E-01,353.28
2.49E-01,354.497
2.49E-01,355.667
2.49E-01,356.786
2.49E-01,357.891
2.49E-01,359.005
2.50E-01,359.681
2.50E-01,360.472
2.50E-01,361.588
2.50E-01,362.361
2.50E-01,363.481
2.51E-01,364.278
2.51E-01,364.882
2.51E-01,365.675
2.51E-01,366.314
2.51E-01,366.916
2.51E-01,367.54
2.52E-01,368.333
2.52E-01,369.121
2.52E-01,369.71
2.52E-01,370.311
2.52E-01,371.089
2.53E-01,371.686
2.53E-01,372.263
2.53E-01,373.375
2.53E-01,374.481
2.53E-01,375.587
2.53E-01,376.693
2.54E-01,377.806
2.54E-01,378.922
2.54E-01,380.038
2.54E-01,380.664
2.54E-01,381.25
2.55E-01,381.847
2.55E-01,382.953
2.55E-01,384.087
2.55E-01,384.686
2.55E-01,385.477
2.55E-01,386.282
2.56E-01,387.078
2.56E-01,388.223
2.56E-01,389.012
2.56E-01,389.8
2.56E-01,390.589
2.57E-01,391.377
2.57E-01,392.157
2.57E-01,392.944
2.57E-01,393.721
2.57E-01,394.227
2.58E-01,395.018
2.58E-01,395.55
2.58E-01,396.072
2.58E-01,396.608
2.58E-01,397.126
2.59E-01,397.664
2.59E-01,398.222
2.59E-01,398.739
2.59E-01,399.246
2.59E-01,399.808
2.60E-01,400.311
2.60E-01,400.834
2.60E-01,401.424
