#GpuCgDiag243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,11.044
2.20E-03,46.47
3.41E-03,53.984
4.48E-03,61.703
5.45E-03,69.629
6.35E-03,77.185
7.18E-03,84.869
7.97E-03,92.854
8.72E-03,100.737
9.44E-03,108.273
1.01E-02,115.789
1.08E-02,120.524
1.14E-02,128.014
1.21E-02,135.628
1.27E-02,143.143
1.33E-02,150.759
1.38E-02,158.733
1.44E-02,166.227
1.50E-02,173.713
1.55E-02,181.246
1.60E-02,188.871
1.65E-02,196.374
1.71E-02,203.864
1.76E-02,211.487
1.81E-02,219.004
1.85E-02,226.51
1.90E-02,234.012
1.95E-02,241.599
2.00E-02,249.13
2.04E-02,256.797
2.09E-02,264.779
2.13E-02,272.767
2.17E-02,280.699
2.22E-02,288.334
2.26E-02,295.938
2.30E-02,300.725
2.34E-02,305.61
2.39E-02,313.312
2.43E-02,320.905
2.47E-02,328.514
2.51E-02,333.393
2.54E-02,340.97
2.58E-02,348.567
2.62E-02,356.135
2.66E-02,363.759
2.69E-02,371.389
2.73E-02,379.024
2.77E-02,383.935
2.80E-02,388.71
2.84E-02,393.496
2.87E-02,398.275
2.91E-02,406.139
2.94E-02,411.28
2.98E-02,416.151
3.01E-02,421.057
3.05E-02,425.954
3.08E-02,431.077
3.12E-02,435.973
3.15E-02,444.048
3.18E-02,451.94
3.21E-02,457.087
3.25E-02,462.177
3.28E-02,467.065
3.31E-02,474.891
3.34E-02,482.687
3.37E-02,487.465
3.40E-02,492.247
3.44E-02,497.021
3.47E-02,501.796
3.50E-02,509.435
3.53E-02,514.216
3.56E-02,521.813
3.59E-02,526.593
3.62E-02,534.209
3.65E-02,538.993
3.68E-02,546.645
3.71E-02,554.251
3.74E-02,561.996
3.77E-02,569.951
3.80E-02,577.577
3.82E-02,585.241
3.85E-02,590.031
3.88E-02,597.874
3.91E-02,605.976
3.94E-02,613.621
3.97E-02,621.249
4.00E-02,628.869
4.02E-02,636.577
4.05E-02,644.224
4.08E-02,651.986
4.11E-02,660.223
4.13E-02,668.177
4.16E-02,675.923
4.19E-02,683.909
4.21E-02,691.562
4.24E-02,699.276
4.27E-02,707.058
4.29E-02,715.021
4.32E-02,719.831
4.35E-02,727.485
4.37E-02,732.351
4.40E-02,737.159
4.42E-02,744.924
4.45E-02,752.896
4.48E-02,760.626
4.50E-02,765.425
4.53E-02,770.187
4.55E-02,774.978
4.58E-02,779.773
4.60E-02,784.561
4.63E-02,792.178
4.65E-02,799.824
4.68E-02,807.456
4.70E-02,812.239
4.73E-02,817.021
4.75E-02,821.796
4.78E-02,826.581
4.80E-02,831.365
4.83E-02,838.951
4.85E-02,846.568
4.87E-02,854.156
4.90E-02,861.786
4.92E-02,866.559
4.95E-02,874.201
4.97E-02,879.326
4.99E-02,884.189
5.02E-02,888.959
5.04E-02,896.593
5.07E-02,904.199
5.09E-02,911.919
5.11E-02,919.503
5.14E-02,924.274
5.16E-02,929.05
5.18E-02,933.85
5.21E-02,938.623
5.23E-02,946.161
5.25E-02,953.794
5.28E-02,961.47
5.30E-02,969.057
5.32E-02,976.642
5.34E-02,984.26
5.37E-02,992.021
5.39E-02,999.598
5.41E-02,1007.182
5.43E-02,1014.858
5.46E-02,1022.448
5.48E-02,1030.317
5.50E-02,1038.267
5.52E-02,1045.873
5.54E-02,1053.466
5.57E-02,1058.23
5.59E-02,1063.001
5.61E-02,1070.613
5.63E-02,1078.312
5.65E-02,1086.307
5.68E-02,1091.436
5.70E-02,1096.193
5.72E-02,1103.938
5.74E-02,1111.93
5.76E-02,1119.553
5.79E-02,1124.348
5.81E-02,1129.139
5.83E-02,1133.954
5.85E-02,1138.818
5.87E-02,1143.561
5.89E-02,1148.33
5.91E-02,1153.102
5.94E-02,1157.959
5.96E-02,1165.593
5.98E-02,1170.361
6.00E-02,1177.967
6.02E-02,1185.63
6.04E-02,1190.401
6.06E-02,1195.174
6.08E-02,1199.939
6.10E-02,1204.72
6.12E-02,1209.52
6.15E-02,1214.264
6.17E-02,1219.028
6.19E-02,1223.796
6.21E-02,1228.534
6.23E-02,1236.218
6.25E-02,1243.83
6.27E-02,1251.412
6.29E-02,1258.988
6.31E-02,1266.569
6.33E-02,1271.34
6.35E-02,1276.107
6.37E-02,1280.977
6.39E-02,1285.838
6.41E-02,1290.609
6.43E-02,1295.378
6.45E-02,1300.146
6.47E-02,1307.783
6.49E-02,1312.524
6.51E-02,1320.375
6.53E-02,1328.306
6.55E-02,1336.094
6.57E-02,1344.095
6.59E-02,1351.751
6.61E-02,1359.398
6.63E-02,1367.012
6.65E-02,1374.652
6.67E-02,1382.353
6.69E-02,1390.284
6.71E-02,1397.887
6.73E-02,1405.48
6.75E-02,1413.115
6.77E-02,1420.716
6.79E-02,1428.281
6.81E-02,1435.948
6.82E-02,1443.529
6.84E-02,1451.228
6.86E-02,1458.893
6.88E-02,1463.664
6.90E-02,1468.431
6.92E-02,1473.202
6.94E-02,1477.973
6.96E-02,1482.844
6.98E-02,1487.611
7.00E-02,1492.359
7.02E-02,1499.908
7.04E-02,1504.688
7.05E-02,1512.259
7.07E-02,1517.025
7.09E-02,1521.794
7.11E-02,1526.562
7.13E-02,1534.179
7.15E-02,1538.946
7.17E-02,1546.531
7.19E-02,1554.203
7.20E-02,1559.311
7.22E-02,1566.895
7.24E-02,1571.775
7.26E-02,1579.841
7.28E-02,1584.629
7.30E-02,1589.374
7.32E-02,1596.901
7.34E-02,1601.67
7.35E-02,1606.441
7.37E-02,1611.211
7.39E-02,1615.987
7.41E-02,1620.756
7.43E-02,1625.528
7.45E-02,1633.122
7.47E-02,1637.892
7.48E-02,1645.491
7.50E-02,1653.066
7.52E-02,1660.707
7.54E-02,1668.302
7.56E-02,1675.855
7.58E-02,1683.588
7.59E-02,1691.192
7.61E-02,1698.857
7.63E-02,1703.623
7.65E-02,1711.25
7.67E-02,1718.942
7.68E-02,1729.245
7.70E-02,1734.033
7.72E-02,1741.662
7.74E-02,1749.217
7.76E-02,1756.823
7.77E-02,1764.402
7.79E-02,1769.163
7.81E-02,1776.711
7.83E-02,1784.31
7.85E-02,1791.86
7.86E-02,1796.627
7.88E-02,1804.379
7.90E-02,1812.072
7.92E-02,1816.838
7.94E-02,1824.368
7.95E-02,1831.983
7.97E-02,1836.748
7.99E-02,1841.522
8.01E-02,1846.285
8.03E-02,1851.05
8.04E-02,1855.913
8.06E-02,1860.769
8.08E-02,1865.539
8.10E-02,1870.305
8.11E-02,1875.067
8.13E-02,1879.861
8.15E-02,1884.696
8.17E-02,1889.44
8.18E-02,1897.02
8.20E-02,1901.786
8.22E-02,1909.332
8.24E-02,1914.1
8.25E-02,1918.867
8.27E-02,1923.63
8.29E-02,1928.388
8.31E-02,1933.238
8.32E-02,1940.787
8.34E-02,1948.383
8.36E-02,1956.039
8.38E-02,1960.813
