Mesh_Sizes,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
19684,0.072426373611111,0.037095850027778,0.127101767619444,0.113649703611111
98304,1.241615525,0.556112585833333,0.252179124722222,0.5522628635
169708,3.09421996388889,1.26891115277778,0.411580745138889,0.966760975888889
243165,5.70549609722222,2.30582298055556,0.608854281388889,1.51162386194445
515679,20.6015713333333,7.83353185833333,1.46508725833333,4.29837587777778
1101351,79.7175641111111,28.1880856666667,3.95268179805556,13.2751561886111
