#CpuCgLusgs243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,10.516
2.20E-03,44.442
3.41E-03,50.224
4.48E-03,55.911
5.45E-03,61.36
6.35E-03,66.791
7.19E-03,72.23
7.98E-03,77.601
8.73E-03,82.876
9.45E-03,88.108
1.01E-02,93.299
1.08E-02,98.465
1.14E-02,103.633
1.21E-02,108.786
1.27E-02,113.941
1.33E-02,119.1
1.38E-02,124.233
1.44E-02,129.379
1.50E-02,134.512
1.55E-02,139.662
1.60E-02,144.876
1.65E-02,150.065
1.71E-02,155.231
1.76E-02,160.412
1.81E-02,165.596
1.85E-02,170.887
1.90E-02,176.101
1.95E-02,181.318
2.00E-02,186.548
2.04E-02,191.765
2.09E-02,197.055
2.13E-02,202.291
2.17E-02,207.664
2.22E-02,213.395
2.26E-02,218.913
2.30E-02,224.234
2.34E-02,229.431
2.39E-02,234.891
2.43E-02,240.659
2.47E-02,246.192
2.51E-02,251.547
2.54E-02,256.971
2.58E-02,262.425
2.62E-02,267.962
2.66E-02,273.805
2.69E-02,279.665
2.73E-02,285.577
2.77E-02,290.939
2.80E-02,295.998
2.84E-02,301.216
2.87E-02,306.525
2.91E-02,312.222
2.94E-02,317.688
2.98E-02,323.209
3.01E-02,328.509
3.05E-02,333.739
3.08E-02,338.968
3.12E-02,344.226
3.15E-02,349.803
3.18E-02,355.461
3.22E-02,360.873
3.25E-02,366.075
3.28E-02,371.275
3.31E-02,376.821
3.34E-02,382.491
3.37E-02,387.953
3.40E-02,392.839
3.44E-02,398.052
3.47E-02,403.282
3.50E-02,408.816
3.53E-02,414.282
3.56E-02,419.999
3.59E-02,425.439
3.62E-02,431.112
3.65E-02,436.537
3.68E-02,442.294
3.71E-02,447.791
3.74E-02,453.564
3.77E-02,459.407
3.80E-02,464.904
3.83E-02,470.704
3.85E-02,476.135
3.88E-02,481.901
3.91E-02,487.711
3.94E-02,493.313
3.97E-02,498.936
4.00E-02,504.419
4.02E-02,510.063
4.05E-02,515.818
4.08E-02,521.649
4.11E-02,527.476
4.13E-02,532.985
4.16E-02,538.626
4.19E-02,544.31
4.21E-02,550.119
4.24E-02,555.882
4.27E-02,561.628
4.29E-02,567.266
4.32E-02,572.777
4.35E-02,578.355
4.37E-02,583.699
4.40E-02,588.863
4.42E-02,594.561
4.45E-02,600.081
4.48E-02,605.848
4.50E-02,611.406
4.53E-02,616.933
4.55E-02,621.907
4.58E-02,626.937
4.60E-02,632.131
4.63E-02,637.834
4.65E-02,643.645
4.68E-02,649.562
4.70E-02,655.084
4.73E-02,660.496
4.75E-02,665.722
4.78E-02,670.963
4.80E-02,676.19
4.83E-02,681.898
4.85E-02,687.62
4.87E-02,693.353
4.90E-02,698.882
4.92E-02,704.175
4.95E-02,709.756
4.97E-02,715.063
4.99E-02,720.278
5.02E-02,725.474
5.04E-02,731.194
5.07E-02,736.983
5.09E-02,742.689
5.11E-02,748.394
5.14E-02,753.893
5.16E-02,759.089
5.18E-02,764.3
5.21E-02,769.662
5.23E-02,775.339
5.25E-02,781.088
5.28E-02,786.821
5.30E-02,792.554
5.32E-02,798.191
5.34E-02,803.953
5.37E-02,809.632
5.39E-02,815.28
5.41E-02,820.847
5.43E-02,826.523
5.46E-02,832.31
5.48E-02,838.153
5.50E-02,843.652
5.52E-02,849.3
5.55E-02,854.757
5.57E-02,860.131
5.59E-02,865.533
5.61E-02,871.016
5.63E-02,876.678
5.65E-02,882.329
5.68E-02,887.48
5.70E-02,892.92
5.72E-02,898.624
5.74E-02,904.328
5.76E-02,910.044
5.79E-02,915.581
5.81E-02,921.11
5.83E-02,926.546
5.85E-02,932.014
5.87E-02,937.192
5.89E-02,942.372
5.91E-02,947.618
5.94E-02,952.865
5.96E-02,958.582
5.98E-02,964.161
6.00E-02,969.883
6.02E-02,975.45
6.04E-02,981.059
6.06E-02,986.527
6.08E-02,991.912
6.10E-02,997.247
6.12E-02,1002.649
6.15E-02,1008.143
6.17E-02,1013.624
6.19E-02,1018.787
6.21E-02,1023.979
6.23E-02,1029.722
6.25E-02,1035.356
6.27E-02,1041.002
6.29E-02,1046.653
6.31E-02,1052.41
6.33E-02,1057.878
6.35E-02,1063.361
6.37E-02,1068.606
6.39E-02,1073.894
6.41E-02,1079.211
6.43E-02,1084.459
6.45E-02,1089.897
6.47E-02,1095.414
6.49E-02,1100.629
6.51E-02,1106.359
6.53E-02,1112.018
6.55E-02,1117.912
6.57E-02,1123.575
6.59E-02,1129.358
6.61E-02,1135.186
6.63E-02,1140.753
6.65E-02,1146.468
6.67E-02,1152.016
6.69E-02,1157.743
6.71E-02,1163.361
6.73E-02,1168.826
6.75E-02,1174.484
6.77E-02,1180.227
6.79E-02,1185.872
6.81E-02,1191.625
6.82E-02,1197.095
6.84E-02,1202.757
6.86E-02,1208.251
6.88E-02,1213.73
6.90E-02,1219.121
6.92E-02,1224.567
6.94E-02,1229.839
6.96E-02,1235.111
6.98E-02,1240.382
7.00E-02,1245.709
7.02E-02,1251.09
7.04E-02,1256.5
7.05E-02,1261.941
7.07E-02,1267.199
7.09E-02,1272.558
7.11E-02,1277.772
7.13E-02,1283.512
7.15E-02,1288.921
7.17E-02,1294.538
7.19E-02,1300.166
7.20E-02,1305.63
7.22E-02,1311.093
7.24E-02,1316.559
7.26E-02,1321.983
7.28E-02,1327.364
7.30E-02,1332.76
7.32E-02,1338.128
7.34E-02,1343.469
7.35E-02,1348.864
7.37E-02,1354.257
7.39E-02,1359.599
7.41E-02,1364.926
7.43E-02,1370.398
7.45E-02,1375.835
7.47E-02,1381.262
7.48E-02,1386.963
7.50E-02,1392.692
7.52E-02,1398.259
7.54E-02,1403.901
7.56E-02,1409.463
7.58E-02,1415.287
7.59E-02,1421.041
7.61E-02,1426.615
7.63E-02,1432.202
7.65E-02,1437.889
7.67E-02,1443.537
7.68E-02,1449.409
7.70E-02,1455.052
7.72E-02,1460.929
7.74E-02,1466.585
7.76E-02,1472.158
7.78E-02,1477.828
7.79E-02,1483.072
7.81E-02,1488.522
7.83E-02,1494.124
7.85E-02,1499.575
7.86E-02,1505.023
7.88E-02,1510.692
7.90E-02,1516.073
7.92E-02,1521.604
7.94E-02,1527.054
7.95E-02,1532.613
7.97E-02,1538.075
7.99E-02,1543.39
8.01E-02,1548.841
8.03E-02,1554.276
