#CpuAmgClassNone243165
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,26.589
2.20E-03,72.198
3.41E-03,83.588
4.48E-03,94.681
5.45E-03,104.16
6.35E-03,113.181
7.19E-03,122.118
7.98E-03,131.082
8.73E-03,139.779
9.44E-03,148.43
1.01E-02,157.294
1.08E-02,166.006
1.14E-02,174.846
1.21E-02,183.663
1.27E-02,192.537
1.33E-02,201.238
1.38E-02,209.916
1.44E-02,218.588
1.50E-02,227.406
1.55E-02,236.073
1.60E-02,243.233
1.65E-02,250.556
1.71E-02,257.785
1.76E-02,266.701
1.81E-02,275.779
1.85E-02,284.805
1.90E-02,293.824
1.95E-02,301.174
2.00E-02,308.337
2.04E-02,315.474
2.09E-02,322.448
2.13E-02,331.049
2.17E-02,339.906
2.22E-02,349.955
2.26E-02,357.1
2.30E-02,364.066
2.34E-02,372.945
2.39E-02,379.954
2.43E-02,387.34
2.47E-02,394.306
2.51E-02,403.46
2.54E-02,411.191
2.58E-02,419.698
2.62E-02,427.913
2.66E-02,435.987
2.69E-02,443.178
2.73E-02,450.492
2.77E-02,458.24
2.80E-02,465.215
2.84E-02,472.367
2.87E-02,479.477
2.91E-02,486.631
2.94E-02,494.043
2.98E-02,501.467
3.01E-02,508.952
3.05E-02,515.937
3.08E-02,523.005
3.12E-02,529.973
3.15E-02,536.944
3.18E-02,544.071
3.22E-02,551.064
3.25E-02,557.953
3.28E-02,564.992
3.31E-02,572.068
3.34E-02,580.1
3.37E-02,587.786
3.40E-02,595.015
3.44E-02,602.306
3.47E-02,609.359
3.50E-02,616.293
3.53E-02,623.313
3.56E-02,630.547
3.59E-02,637.991
3.62E-02,645.164
3.65E-02,652.102
3.68E-02,659.443
3.71E-02,666.504
3.74E-02,673.643
3.77E-02,684.138
3.80E-02,691.131
3.83E-02,702.318
3.85E-02,709.248
3.88E-02,719.089
3.91E-02,730.288
3.94E-02,737.446
3.97E-02,744.681
4.00E-02,751.668
4.02E-02,758.922
4.05E-02,766.128
4.08E-02,773.494
4.11E-02,784.785
4.13E-02,796.254
4.16E-02,808.135
4.19E-02,819.531
4.21E-02,831.102
4.24E-02,842.145
4.27E-02,852.983
4.29E-02,860.155
4.32E-02,867.191
4.35E-02,874.517
4.37E-02,883.076
4.40E-02,891.684
4.42E-02,902.413
4.45E-02,912.533
4.48E-02,923.008
4.50E-02,930.073
4.53E-02,937.306
4.55E-02,945.533
4.58E-02,953.823
4.60E-02,960.633
4.63E-02,971.255
4.65E-02,978.502
4.68E-02,985.615
4.70E-02,995.043
4.73E-02,1004.435
4.75E-02,1012.105
4.78E-02,1019.442
4.80E-02,1026.698
4.83E-02,1035.146
4.85E-02,1042.33
4.87E-02,1050.72
4.90E-02,1058.8
4.92E-02,1065.745
4.95E-02,1072.968
4.97E-02,1080.013
4.99E-02,1086.755
5.02E-02,1094.252
5.04E-02,1102.771
5.07E-02,1110.951
5.09E-02,1118.952
5.11E-02,1126.993
5.14E-02,1134.863
5.16E-02,1142.508
5.18E-02,1150.062
5.21E-02,1157.682
5.23E-02,1164.862
5.25E-02,1172.093
5.28E-02,1179.26
5.30E-02,1188.148
5.32E-02,1197.011
5.34E-02,1206.919
5.37E-02,1217.385
5.39E-02,1228.073
5.41E-02,1235.46
5.43E-02,1242.658
5.46E-02,1253.841
5.48E-02,1264.723
5.50E-02,1275.171
5.52E-02,1282.35
5.55E-02,1292.684
5.57E-02,1299.701
5.59E-02,1306.7
5.61E-02,1317.8
5.63E-02,1329.207
5.65E-02,1340.458
5.68E-02,1347.625
5.70E-02,1354.516
5.72E-02,1361.736
5.74E-02,1368.904
5.76E-02,1376.154
5.79E-02,1383.192
5.81E-02,1389.875
5.83E-02,1396.967
5.85E-02,1403.963
5.87E-02,1410.669
5.89E-02,1419.339
5.91E-02,1427.775
5.94E-02,1434.874
5.96E-02,1445.493
5.98E-02,1452.54
6.00E-02,1459.713
6.02E-02,1466.883
6.04E-02,1474.1
6.06E-02,1481.071
6.08E-02,1487.908
6.10E-02,1496.372
6.12E-02,1505.21
6.15E-02,1513.606
6.17E-02,1521.534
6.19E-02,1528.279
6.21E-02,1535.081
6.23E-02,1542.429
6.25E-02,1549.589
6.27E-02,1556.66
6.29E-02,1563.668
6.31E-02,1570.898
6.33E-02,1578.177
6.35E-02,1585.102
6.37E-02,1591.877
6.39E-02,1598.804
6.41E-02,1606.047
6.43E-02,1613.417
6.45E-02,1621.208
6.47E-02,1628.75
6.49E-02,1635.98
6.51E-02,1644.771
6.53E-02,1653.609
6.55E-02,1661.14
6.57E-02,1671.693
6.59E-02,1681.488
6.61E-02,1691.42
6.63E-02,1698.553
6.65E-02,1705.946
6.67E-02,1714.389
6.69E-02,1724.735
6.71E-02,1734.907
6.73E-02,1744.914
6.75E-02,1756.065
6.77E-02,1763.276
6.79E-02,1773.726
6.81E-02,1784.652
6.82E-02,1794.323
6.84E-02,1801.68
6.86E-02,1811.273
6.88E-02,1820.07
6.90E-02,1827.08
6.92E-02,1836.518
6.94E-02,1843.447
6.96E-02,1850.485
6.98E-02,1857.467
7.00E-02,1864.487
7.02E-02,1873.15
7.04E-02,1881.197
7.05E-02,1889.301
7.07E-02,1897.563
7.09E-02,1906.389
7.11E-02,1914.556
7.13E-02,1921.729
7.15E-02,1928.682
7.17E-02,1935.926
7.19E-02,1943.134
7.20E-02,1952.523
7.22E-02,1961.571
7.24E-02,1968.316
7.26E-02,1975.313
7.28E-02,1982.263
7.30E-02,1990.373
7.32E-02,1998.904
7.34E-02,2007.447
7.35E-02,2016.181
7.37E-02,2025.294
7.39E-02,2032.687
7.41E-02,2040.05
7.43E-02,2047.25
7.45E-02,2054.073
7.47E-02,2061.024
7.48E-02,2069.029
7.50E-02,2076.775
7.52E-02,2084.482
7.54E-02,2091.643
7.56E-02,2099.575
7.58E-02,2106.98
7.59E-02,2116.341
7.61E-02,2125.575
7.63E-02,2132.652
7.65E-02,2139.907
7.67E-02,2147.465
7.68E-02,2158.814
7.70E-02,2166.677
7.72E-02,2178.003
7.74E-02,2189.083
7.76E-02,2199.126
7.77E-02,2208.664
7.79E-02,2215.627
7.81E-02,2225.604
7.83E-02,2235.673
7.85E-02,2242.709
7.86E-02,2249.882
7.88E-02,2259.658
7.90E-02,2266.637
7.92E-02,2276.297
7.94E-02,2285.91
7.95E-02,2295.739
7.97E-02,2302.69
7.99E-02,2309.644
8.01E-02,2316.469
8.03E-02,2323.457
8.04E-02,2332.503
8.06E-02,2339.483
8.08E-02,2348.357
8.10E-02,2355.11
8.11E-02,2363.317
8.13E-02,2371.305
8.15E-02,2378.061
8.17E-02,2385.844
8.18E-02,2394.802
8.20E-02,2401.64
8.22E-02,2408.61
8.24E-02,2417.418
8.25E-02,2426.046
8.27E-02,2434.724
8.29E-02,2443.605
8.31E-02,2452.417
8.32E-02,2461.092
8.34E-02,2471.107
8.36E-02,2481.228
8.38E-02,2490.228
8.39E-02,2497.299
8.41E-02,2504.466
8.43E-02,2511.463
8.44E-02,2518.533
8.46E-02,2527.404
8.48E-02,2534.802
8.50E-02,2542.175
8.51E-02,2550.669
8.53E-02,2558.872
8.55E-02,2566.482
8.56E-02,2574.947
8.58E-02,2581.92
8.60E-02,2589.067
8.62E-02,2596.264
8.63E-02,2605.584
8.65E-02,2615.329
8.67E-02,2625.335
8.68E-02,2635.187
8.70E-02,2642.584
8.72E-02,2650.036
8.73E-02,2657.335
8.75E-02,2664.236
8.77E-02,2671.018
8.78E-02,2678.096
8.80E-02,2685.88
8.82E-02,2694.081
8.84E-02,2702.126
8.85E-02,2709.707
8.87E-02,2716.876
8.89E-02,2723.871
8.90E-02,2730.885
8.92E-02,2739.838
8.94E-02,2747.05
8.95E-02,2755.585
8.97E-02,2762.52
8.99E-02,2769.515
9.00E-02,2778.399
9.02E-02,2786.953
9.04E-02,2795.407
