Simulated_Time,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
0.06310,397.155,298.827,320.022,272.025,458.872,319.036,292.616,340.085
0.06340,400.401,301.184,322.338,274.015,462.014,321.193,294.905,342.584
0.06370,403.098,303.54,324.673,276.031,465.157,323.351,297.071,345.102
0.06400,405.732,305.828,326.917,278.001,467.939,325.508,299.265,347.488
0.06430,408.936,308.391,329.3,280.061,471.265,327.903,301.471,350.019
0.06460,412.098,310.747,331.683,282.126,474.408,330.296,303.683,352.509
0.06490,415.333,313.24,334.099,284.166,477.368,332.453,305.889,355.117
0.06520,419.481,316.624,336.636,286.301,480.874,335.084,308.093,357.776
0.06550,422.188,319.346,338.947,288.331,484.199,337.478,310.412,360.273
0.06580,424.971,321.359,341.464,290.47,487.707,340.109,312.758,362.842
0.06600,427.734,323.376,343.954,292.595,491.397,342.502,315.032,365.492
0.06630,430.498,325.389,346.45,294.661,495.088,344.896,317.396,368.225
0.06660,433.265,327.403,348.938,296.735,498.78,347.289,319.726,370.876
0.06690,435.969,329.349,351.272,298.774,502.469,349.683,322.029,373.45
0.06720,438.6,331.226,353.571,300.784,505.794,352.076,324.256,375.989
0.06750,441.285,333.171,355.985,302.818,509.119,354.47,326.461,378.53
0.06770,443.999,335.116,358.416,304.862,512.444,356.864,328.636,381.214
0.06800,446.712,337.061,360.811,306.931,515.952,359.257,330.827,383.788
0.06830,449.443,339.006,363.194,308.991,519.277,361.651,333.051,386.335
0.06860,452.493,340.951,365.617,311.04,522.785,364.044,335.341,388.918
0.06890,455.185,342.897,368.075,313.094,526.475,366.438,337.526,391.447
0.06910,457.916,344.911,370.484,315.127,529.984,368.831,339.809,394.076
0.06940,461.056,346.925,372.957,317.246,533.855,371.463,341.988,396.864
0.06970,463.825,348.939,375.518,319.359,537.909,374.094,344.189,399.566
0.07000,466.574,350.953,378.048,321.503,542.33,376.724,346.4,402.465
0.07020,469.348,352.969,380.627,323.654,546.383,379.355,348.614,405.342
0.07050,472.05,354.983,383.088,325.727,550.072,381.985,350.82,408.116
0.07080,474.938,356.997,385.469,327.761,552.848,384.38,353.032,410.512
0.07110,477.808,359.01,387.851,329.81,556.172,386.773,355.367,413.094
0.07130,480.646,361.024,390.233,331.848,559.498,389.165,357.698,415.795
0.07160,483.336,363.038,392.641,333.892,562.822,391.558,359.94,418.361
0.07190,486.259,365.051,395.046,335.925,566.511,393.951,362.233,420.947
0.07220,489.174,367.065,397.327,337.934,569.287,396.106,364.544,423.37
0.07240,492.005,369.147,399.846,340.017,572.611,398.499,366.901,426.068
0.07270,494.751,371.23,402.316,342.066,576.3,400.892,369.113,428.721
0.07300,497.442,373.312,404.74,344.106,579.989,403.285,371.302,431.478
0.07320,500.47,375.326,407.19,346.175,583.678,405.678,373.632,434.257
0.07350,503.234,380.923,409.705,348.288,587.919,408.308,375.928,437.136
0.07380,506.052,384.739,412.354,350.492,592.52,410.938,378.093,440.057
0.07400,508.945,386.818,415.002,352.751,597.122,413.809,380.291,442.994
0.07430,511.761,388.898,417.501,354.865,600.81,416.439,382.477,445.559
0.07460,515.616,390.908,420.092,357.008,605.23,419.069,384.696,448.39
0.07480,519.464,392.919,422.551,359.097,608.918,421.699,386.913,451.141
0.07510,523.284,394.93,425.144,361.215,613.154,424.328,389.13,454.111
0.07540,526.05,396.94,427.641,363.313,616.845,426.957,391.432,456.918
0.07560,530.203,399.019,430.289,365.467,620.9,429.587,393.644,459.714
0.07590,533.597,401.03,432.634,367.49,624.406,431.979,395.87,462.378
0.07620,536.873,403.177,434.941,369.483,627.547,434.371,398.142,464.986
0.07640,540.288,405.461,437.303,371.497,631.053,436.764,400.408,467.681
0.07670,542.959,408.71,439.666,373.535,634.559,439.156,402.605,470.328
0.07690,546.083,410.926,441.975,375.543,637.7,441.549,404.777,472.95
0.07720,549.363,414.724,444.478,377.616,641.39,443.942,406.932,475.683
0.07740,552.048,418.595,446.956,379.674,645.077,446.335,409.131,478.348
0.07770,554.659,420.467,449.181,381.652,648.222,448.726,411.438,480.986
0.07800,557.334,422.475,451.618,383.736,651.909,451.119,413.767,483.778
0.07820,560.624,424.482,454.064,385.819,655.415,453.511,416.048,486.378
0.07850,563.309,426.422,456.431,387.852,658.739,455.903,418.216,488.991
0.07870,565.945,428.362,458.711,389.859,661.88,458.296,420.404,491.636
0.07900,569.129,430.302,461.118,391.928,665.02,460.688,422.599,494.137
0.07920,572.852,432.309,463.649,394.055,669.073,463.317,424.818,496.861
0.07950,576.338,434.249,466.02,396.108,672.763,465.709,427.004,499.472
0.07970,579.041,436.188,468.459,398.181,676.27,468.101,429.222,502.073
0.08000,581.751,438.196,470.912,400.284,680.326,470.492,431.555,504.969
0.08020,585.515,440.203,473.359,402.361,683.831,472.884,433.834,507.676
0.08050,588.219,442.143,475.745,404.429,687.519,475.276,435.969,510.319
0.08070,590.907,444.084,478.131,406.496,690.843,477.668,438.154,512.906
0.08100,593.615,446.023,480.537,408.548,694.167,480.06,440.486,515.572
0.08120,596.32,448.031,482.942,410.611,697.49,482.451,442.817,518.136
0.08150,599.023,450.039,485.342,412.673,700.814,484.843,445.055,520.697
0.08170,602.966,452.046,487.846,414.766,704.503,487.472,447.41,523.359
0.08200,605.732,454.053,490.349,416.858,708.743,490.101,449.77,526.164
0.08220,608.497,456.06,492.874,418.98,712.978,492.73,452.121,528.95
0.08250,611.19,458.068,495.325,421.042,716.85,495.122,454.366,531.618
0.08270,613.941,460.143,497.832,423.179,720.538,497.513,456.548,534.221
0.08300,616.704,462.218,500.304,425.276,724.227,499.904,458.752,536.889
0.08320,619.412,464.225,502.692,427.343,727.733,502.296,460.938,539.604
0.08350,622.123,466.233,505.062,429.365,731.421,504.689,463.077,542.32
0.08370,624.896,468.104,507.318,431.357,734.744,507.08,465.191,544.948
0.08400,627.527,470.112,509.678,433.379,738.069,509.234,467.365,547.508
0.08420,630.225,472.119,512.037,435.406,741.392,511.626,469.535,550.095
0.08450,632.908,474.128,514.378,437.433,744.715,514.017,471.688,552.732
0.08470,635.588,476.135,516.728,439.465,748.039,516.408,473.846,555.516
0.08490,638.374,478.142,519.095,441.482,750.997,518.562,476.033,558.157
0.08520,641.242,480.217,521.556,443.56,754.319,520.952,478.329,560.781
0.08540,643.939,482.224,524.033,445.657,757.825,523.58,480.529,563.521
0.08570,646.659,484.231,526.452,447.733,761.331,526.209,482.836,566.166
0.08590,649.361,486.17,528.847,449.79,764.836,528.6,485.097,568.836
0.08620,652.127,488.177,531.308,451.861,768.711,530.991,487.308,571.668
0.08640,654.949,493.258,533.886,454.003,773.13,533.62,489.525,574.732
0.08660,657.747,495.333,536.474,456.165,777.366,536.248,491.76,577.523
0.08690,661.212,497.407,538.922,458.257,781.236,538.876,493.964,580.272
0.08710,663.974,499.413,541.444,460.399,785.288,541.504,496.163,583.173
0.08740,666.674,501.419,543.873,462.475,789.341,544.132,498.494,585.891
0.08760,670,503.428,546.308,464.551,793.212,546.76,500.825,588.58
0.08780,673.257,505.434,548.814,466.679,797.085,549.388,503.099,591.341
0.08810,676.308,507.44,551.294,468.794,800.591,551.778,505.449,594.01
0.08830,679.209,509.378,553.69,470.86,804.097,554.168,507.79,596.733
0.08860,681.84,511.316,555.994,472.871,807.054,556.322,510.124,599.237
0.08880,684.461,513.255,558.155,474.807,809.647,558.474,512.333,601.666
0.08900,687.766,515.531,560.435,476.818,813.153,560.865,514.49,604.332
0.08930,690.994,518.772,562.738,478.834,816.842,563.256,516.669,607.105
0.08950,694.091,520.846,565.09,480.87,820.164,565.647,518.875,609.665
0.08970,696.8,524.02,567.46,482.9,823.487,568.037,521.093,612.255
0.09000,699.5,527.599,569.721,484.891,827.177,570.427,523.297,615.035
0.09020,702.548,531.407,572.038,486.911,830.5,572.818,525.452,617.564
0.09040,705.247,533.838,574.332,488.912,833.822,575.208,527.603,620.148
0.09070,708.026,536.059,576.723,490.978,837.145,577.598,529.772,622.828
0.09090,710.716,538.418,579.129,493.054,840.832,579.988,531.987,625.464
0.09120,713.402,540.57,581.54,495.115,844.339,582.378,534.285,628.058
0.09140,716.711,542.929,583.821,497.115,847.296,584.769,536.447,630.548
0.09160,719.983,545.358,586.092,499.116,850.802,587.159,538.602,633.155
0.09190,723.414,547.717,588.361,501.101,854.307,589.311,540.758,635.697
0.09210,726.112,550.215,590.691,503.127,857.995,591.701,542.93,638.478
0.09230,729.65,555.356,593.027,505.164,861.683,594.095,545.136,641.103
0.09250,732.34,558.192,595.375,507.196,865.37,596.485,547.454,643.728
0.09280,735.043,561.096,597.732,509.236,869.057,598.875,549.77,646.41
0.09300,737.732,564.002,600.083,511.286,872.379,601.265,552.019,649.132
0.09320,740.468,566.838,602.44,513.312,876.067,603.655,554.329,651.767
0.09350,743.78,569.608,604.946,515.413,879.754,606.045,556.681,654.431
0.09370,747.385,572.582,607.412,517.499,883.807,608.435,559.024,657.215
0.09390,750.969,575.556,609.799,519.56,887.499,610.825,561.254,659.887
0.09410,754.632,578.667,612.336,521.69,891.368,613.452,563.57,662.571
0.09440,757.401,581.916,614.798,523.782,895.969,616.082,565.779,665.421
0.09460,760.096,584.613,617.322,525.888,900.021,618.71,568.091,668.232
0.09480,762.995,586.55,619.663,527.913,902.796,620.863,570.289,670.789
0.09510,766.364,588.488,622.033,529.944,906.482,623.254,572.484,673.418
0.09530,769.566,590.425,624.407,531.98,910.17,625.646,574.68,676.09
0.09550,772.612,592.364,626.775,534.016,913.857,628.035,576.908,678.88
0.09570,775.68,594.302,629.117,536.037,917.547,630.426,579.18,681.51
0.09600,778.37,596.239,631.461,538.057,921.051,632.816,581.335,684.15
0.09620,781.056,598.177,633.848,540.097,924.739,635.206,583.524,686.951
0.09640,783.916,600.114,636.227,542.122,927.878,637.596,585.694,689.476
0.09670,786.832,601.984,638.605,544.168,931.2,639.987,587.864,692.062
0.09690,789.605,603.854,640.953,546.198,934.706,642.377,589.985,694.847
0.09710,792.387,605.791,643.363,548.263,938.033,644.767,592.167,697.434
0.09730,795.095,607.796,645.843,550.359,941.724,647.157,594.507,700.111
0.09760,797.722,609.665,648.148,552.369,945.231,649.547,596.829,702.743
0.09780,800.565,611.805,650.589,554.439,949.106,652.174,599.129,705.59
0.09800,803.422,614.91,653.195,556.585,952.612,654.802,601.331,708.352
0.09820,806.195,620.003,655.526,558.604,956.117,657.192,603.516,711.029
0.09840,808.982,622.011,657.952,560.664,959.988,659.582,605.711,713.865
0.09870,811.734,623.954,660.241,562.649,963.127,661.972,607.88,716.415
0.09890,814.729,625.895,662.598,564.666,966.815,664.362,610.001,719.143
0.09910,817.429,627.836,664.854,566.647,969.59,666.514,612.144,721.771
0.09930,820.159,629.777,667.222,568.662,973.277,668.903,614.341,724.481
0.09960,822.918,631.787,669.759,570.788,976.967,671.293,616.523,727.192
0.09980,825.538,633.66,672.002,572.773,979.742,673.445,618.661,729.676
0.10000,828.288,635.601,674.358,574.823,983.064,675.835,620.816,732.267
0.10000,831.276,637.474,676.67,576.828,986.569,678.225,622.969,734.908
0.10000,834.274,639.347,678.943,578.814,989.892,680.615,625.138,737.466
0.10100,836.979,641.288,681.099,580.744,992.483,682.767,627.429,739.87
0.10100,839.692,644.537,683.295,582.683,995.258,684.921,629.729,742.348
0.10100,842.377,647.025,685.661,584.724,998.946,687.311,631.984,745.107
0.10100,845.086,649.24,687.969,586.739,1002.45,689.7,634.29,747.918
0.10200,847.812,651.318,690.27,588.749,1005.772,692.09,636.617,750.489
0.10200,850.937,653.466,692.578,590.764,1009.095,694.48,638.931,753.13
0.10200,853.981,656.646,694.869,592.764,1012.234,696.869,641.144,755.832
0.10200,857.041,660.672,697.197,594.764,1015.191,699.021,643.467,758.448
0.10200,860.048,662.963,699.615,596.824,1018.696,701.411,645.792,761.124
0.10300,862.744,665.185,702.021,598.884,1022.199,703.8,648.088,763.941
0.10300,865.458,667.406,704.426,600.944,1025.522,706.19,650.287,766.539
0.10300,868.353,669.558,706.684,602.929,1028.296,708.342,652.457,769.039
0.10300,871.34,672.057,709.032,604.958,1031.982,710.732,654.637,771.726
0.10400,874.319,674.556,711.47,607.058,1035.488,713.121,656.847,774.505
0.10400,877.094,676.639,713.777,609.073,1038.446,715.511,659.022,777.065
0.10400,880.198,679.208,716.17,611.123,1042.134,717.9,661.21,779.804
0.10400,882.841,681.846,718.438,613.123,1045.639,720.289,663.352,782.569
0.10400,885.559,684.555,720.784,615.157,1049.326,722.679,665.52,785.364
0.10500,888.233,687.262,723.127,617.197,1053.195,725.068,667.837,788.197
0.10500,890.947,690.108,725.51,619.247,1057.065,727.457,670.114,791.077
0.10500,894.554,694.62,727.862,621.287,1060.934,729.846,672.259,793.941
0.10500,898.114,697.464,730.212,623.322,1064.621,732.235,674.413,796.837
0.10500,901.635,700.239,732.568,625.333,1068.311,734.625,676.566,799.58
0.10600,905.149,703.152,734.998,627.392,1072.18,737.014,678.731,802.382
0.10600,908.669,707.562,737.471,629.517,1076.596,739.404,680.91,805.151
0.10600,911.372,710.046,739.814,631.551,1080.465,741.793,683.081,807.837
0.10600,915.096,714.606,742.296,633.666,1084.334,744.422,685.408,810.548
0.10700,918.557,717.303,744.757,635.746,1088.387,747.049,687.592,813.339
0.10700,921.492,719.381,747.13,637.75,1091.343,749.439,689.756,815.988
0.10700,924.622,721.803,749.414,639.74,1094.665,751.829,691.926,818.574
0.10700,927.662,724.087,751.734,641.755,1098.354,754.219,694.128,821.204
0.10700,931.094,726.646,754.129,643.804,1102.041,756.608,696.441,823.899
0.10800,933.871,729.48,756.606,645.899,1106.093,759.236,698.624,826.758
0.10800,936.645,732.313,759.089,648.009,1110.144,761.863,700.826,829.527
0.10800,939.408,735.078,761.485,650.058,1114.012,764.49,703.047,832.286
0.10800,942.655,737.774,763.879,652.118,1118.247,766.879,705.359,835.253
0.10800,945.476,740.745,766.444,654.273,1122.298,769.506,707.578,838.02
0.10900,948.153,743.031,768.72,656.262,1125.619,771.895,709.767,840.558
0.10900,950.89,745.933,771.237,658.387,1129.854,774.526,711.993,843.357
0.10900,953.604,749.595,773.592,660.402,1133.723,776.915,714.264,846.151
0.10900,956.288,752.497,775.988,662.456,1137.409,779.305,716.429,849.038
0.11000,959.201,756.09,778.378,664.48,1140.73,781.694,718.594,851.744
0.11000,962.233,760.027,780.86,666.579,1144.782,784.083,720.795,854.515
0.11000,965.288,764.181,783.339,668.664,1148.834,786.472,723.023,857.319
0.11000,968.055,766.193,785.681,670.649,1151.973,788.862,725.197,860.016
0.11000,970.9,768.273,788.1,672.709,1155.477,791.252,727.525,862.646
0.11100,973.791,770.283,790.395,674.698,1158.799,793.641,729.838,865.407
0.11100,976.496,772.226,792.538,676.632,1161.39,795.793,732.075,867.979
0.11100,979.327,774.238,794.798,678.625,1164.346,797.945,734.251,870.594
0.11100,982.239,776.317,797.099,680.604,1167.849,800.096,736.524,873.301
0.11100,984.874,778.396,799.362,682.593,1171.536,802.485,738.767,876.039
0.11200,987.8,780.476,801.638,684.594,1174.857,804.877,740.938,878.634
0.11200,990.507,782.624,804.029,686.643,1178.543,807.266,743.17,881.437
0.11200,993.684,784.772,806.341,688.641,1182.047,809.655,745.486,884.098
0.11200,996.873,786.989,808.591,690.63,1185.369,812.044,747.773,886.678
0.11200,1000,789.069,810.837,692.609,1189.059,814.196,750.062,889.353
0.11300,1003.063,791.217,813.166,694.633,1192.564,816.585,752.274,892.155
0.11300,1005.765,793.296,815.527,696.677,1195.886,818.974,754.599,894.77
0.11300,1008.457,795.376,817.809,698.661,1199.024,821.126,756.914,897.432
0.11300,1011.144,798.421,819.952,700.575,1201.615,823.278,759.157,899.966
0.11300,1013.832,801.604,822.335,702.624,1205.484,825.667,761.322,902.794
0.11400,1016.519,804.168,824.765,704.688,1209.169,828.056,763.519,905.593
0.11400,1019.518,808.04,827.208,706.766,1213.037,830.445,765.717,908.447
0.11400,1022.22,811.714,829.511,708.77,1216.357,832.834,767.886,911.082
0.11400,1024.926,813.655,831.811,710.779,1219.862,835.224,770.038,913.725
0.11500,1027.567,815.528,834.082,712.773,1223.548,837.613,772.208,916.505
0.11500,1030.265,817.468,836.365,714.772,1227.233,840.001,774.523,919.339
0.11500,1033.28,819.409,838.778,716.816,1231.102,842.39,776.858,922.143
0.11500,1036.558,821.35,841.133,718.829,1234.788,844.779,779.098,924.903
0.11500,1039.826,823.291,843.514,720.843,1238.657,847.167,781.447,927.669
0.11600,1042.51,825.232,845.938,722.891,1242.344,849.556,783.783,930.402
0.11600,1045.796,827.242,848.292,724.935,1246.03,851.945,786.114,933.13
0.11600,1048.898,829.321,850.812,727.003,1249.897,854.334,788.304,935.959
0.11600,1052.374,831.468,853.456,729.167,1254.314,856.723,790.465,938.882
0.11600,1055.179,833.48,855.944,731.276,1257.999,859.349,792.693,941.553
0.11700,1057.886,836.73,858.383,733.345,1261.867,861.738,795.011,944.291
0.11700,1061.204,839.359,860.83,735.429,1266.1,864.366,797.229,947.163
0.11700,1064.002,841.713,863.322,737.537,1270.516,866.993,799.544,950.02
0.11700,1067.377,845.347,865.781,739.646,1274.566,869.382,801.841,952.74
0.11700,1070.073,847.283,868.064,741.624,1277.706,871.533,804.093,955.188
0.11800,1072.754,849.218,870.418,743.65,1281.208,873.922,806.274,957.773
0.11800,1075.449,851.154,872.86,745.734,1284.894,876.311,808.535,960.338
0.11800,1079.096,853.157,875.265,747.793,1288.944,878.7,810.727,963.106
0.11800,1082.674,855.092,877.622,749.816,1292.448,881.089,812.996,965.699
0.11800,1085.308,856.96,879.881,751.81,1295.586,883.478,815.242,968.252
0.11900,1088.006,858.963,882.248,753.839,1299.089,885.867,817.433,970.839
0.11900,1090.819,860.966,884.721,755.951,1303.14,888.493,819.662,973.607
0.11900,1093.515,862.971,887.071,757.98,1306.461,890.882,821.839,976.192
0.11900,1096.202,864.974,889.336,759.969,1309.053,893.034,824.013,978.535
0.11900,1099.536,866.977,891.787,762.029,1312.921,895.424,826.226,981.19
0.12000,1102.717,869.048,894.112,764.043,1316.606,897.813,828.54,983.816
0.12000,1106.072,871.59,896.549,766.122,1320.656,900.201,830.872,986.579
0.12000,1108.992,876.061,898.906,768.12,1323.794,902.59,833.15,989.096
0.12000,1112.016,878.469,901.188,770.114,1326.931,904.742,835.493,991.573
0.12000,1115.081,881.774,903.463,772.097,1330.434,907.13,837.793,994.185
0.12100,1118.204,885.079,905.739,774.087,1334.119,909.519,840.117,996.854
0.12100,1121.385,888.384,908.099,776.131,1337.623,911.908,842.298,999.442
