#CpuCgDiag1101351
Simulated_Time(sec),CPU_Time(sec)
5.67E-04,76.476
1.11E-03,254.106
1.63E-03,285.329
2.13E-03,317.912
2.61E-03,350.523
3.07E-03,383.027
3.52E-03,415.632
3.96E-03,448.351
4.38E-03,480.942
4.79E-03,513.562
5.20E-03,546.22
5.59E-03,578.848
5.98E-03,611.531
6.35E-03,644.22
6.72E-03,676.811
7.09E-03,709.577
7.44E-03,742.33
7.79E-03,774.923
8.14E-03,807.562
8.48E-03,840.472
8.81E-03,873.387
9.14E-03,906.127
9.47E-03,938.851
9.79E-03,971.598
1.01E-02,1004.261
1.04E-02,1036.994
1.07E-02,1067.915
1.10E-02,1119.975
1.13E-02,1172.839
1.16E-02,1225.474
1.19E-02,1279.257
1.22E-02,1311.973
1.24E-02,1344.763
1.27E-02,1377.581
1.30E-02,1410.416
1.33E-02,1443.248
1.35E-02,1476.005
1.38E-02,1508.753
1.40E-02,1541.605
1.43E-02,1574.406
1.46E-02,1607.163
1.48E-02,1639.906
1.51E-02,1693.646
1.53E-02,1749.184
1.56E-02,1802.969
1.58E-02,1858.703
1.61E-02,1912.669
1.63E-02,1968.678
1.66E-02,2022.8
1.68E-02,2078.955
1.70E-02,2133.069
1.73E-02,2188.777
1.75E-02,2242.564
1.78E-02,2298.19
1.80E-02,2352.266
1.82E-02,2408.403
1.85E-02,2464.608
1.87E-02,2520.665
1.89E-02,2576.843
1.91E-02,2632.6
1.94E-02,2686.744
1.96E-02,2741.89
1.98E-02,2795.573
2.00E-02,2828.377
2.02E-02,2861.115
2.05E-02,2914.708
2.07E-02,2982.021
2.09E-02,3038.044
2.11E-02,3093.493
2.13E-02,3126.266
2.15E-02,3179.706
2.17E-02,3235.812
2.19E-02,3312.855
2.21E-02,3345.578
2.23E-02,3397.32
2.26E-02,3451.039
2.28E-02,3506.0
2.30E-02,3538.767
2.32E-02,3592.213
2.34E-02,3647.577
2.36E-02,3700.984
2.37E-02,3754.194
2.39E-02,3810.111
2.41E-02,3863.441
2.43E-02,3916.986
2.45E-02,3973.301
2.47E-02,4026.611
2.49E-02,4079.955
2.51E-02,4134.553
2.53E-02,4167.651
2.55E-02,4221.252
2.57E-02,4254.24
2.59E-02,4308.681
2.61E-02,4362.511
2.62E-02,4414.656
2.64E-02,4471.324
2.66E-02,4525.574
2.68E-02,4579.611
2.70E-02,4612.863
2.72E-02,4667.973
2.73E-02,4723.155
2.75E-02,4779.353
2.77E-02,4836.345
2.79E-02,4905.714
2.81E-02,4979.672
2.82E-02,5051.885
2.84E-02,5108.078
2.86E-02,5162.216
2.88E-02,5195.528
2.89E-02,5248.986
2.91E-02,5282.293
2.93E-02,5315.53
2.95E-02,5368.071
2.96E-02,5421.516
2.98E-02,5454.73
3.00E-02,5509.779
3.01E-02,5543.101
3.03E-02,5597.138
3.05E-02,5630.383
3.07E-02,5663.658
3.08E-02,5696.959
3.10E-02,5749.659
3.12E-02,5803.475
3.13E-02,5836.67
3.15E-02,5891.643
3.17E-02,5924.853
3.18E-02,5979.104
3.20E-02,6033.012
3.22E-02,6066.29
3.23E-02,6121.43
3.25E-02,6154.617
3.27E-02,6187.863
3.28E-02,6221.04
3.30E-02,6275.082
3.31E-02,6308.374
3.33E-02,6341.597
3.35E-02,6374.773
3.36E-02,6407.967
3.38E-02,6460.362
3.39E-02,6513.736
3.41E-02,6569.022
3.43E-02,6602.208
3.44E-02,6650.576
3.46E-02,6683.77
3.47E-02,6736.407
3.49E-02,6790.631
3.50E-02,6823.826
3.52E-02,6876.5
3.53E-02,6909.695
3.55E-02,6942.926
3.56E-02,6976.206
3.58E-02,7028.563
3.60E-02,7083.489
3.61E-02,7116.673
3.63E-02,7149.869
3.64E-02,7183.082
3.66E-02,7216.33
3.67E-02,7268.547
3.69E-02,7301.697
3.70E-02,7357.707
3.72E-02,7390.947
3.73E-02,7424.171
3.75E-02,7457.384
3.76E-02,7490.568
3.78E-02,7542.46
3.79E-02,7575.703
3.81E-02,7630.65
3.82E-02,7683.854
3.84E-02,7717.141
3.85E-02,7750.369
3.87E-02,7783.531
3.88E-02,7816.686
3.89E-02,7849.876
3.91E-02,7904.545
3.92E-02,7957.931
3.94E-02,8010.594
3.95E-02,8043.943
3.97E-02,8077.075
3.98E-02,8110.245
4.00E-02,8161.343
4.01E-02,8194.753
4.03E-02,8227.924
4.04E-02,8282.124
4.05E-02,8315.361
4.07E-02,8348.586
4.08E-02,8403.133
4.10E-02,8458.347
4.11E-02,8491.716
4.12E-02,8546.436
4.14E-02,8601.672
4.15E-02,8658.486
4.17E-02,8715.341
4.18E-02,8788.721
4.19E-02,8840.737
4.21E-02,8892.044
4.22E-02,8925.312
4.24E-02,8980.213
4.25E-02,9013.412
4.26E-02,9067.389
4.28E-02,9100.696
4.29E-02,9150.603
4.30E-02,9202.093
4.32E-02,9253.871
4.33E-02,9287.135
4.35E-02,9341.971
4.36E-02,9375.193
4.37E-02,9428.339
4.39E-02,9461.466
4.40E-02,9494.605
4.41E-02,9527.781
4.43E-02,9560.898
4.44E-02,9594.092
4.45E-02,9627.072
4.47E-02,9683.27
4.48E-02,9737.365
4.50E-02,9770.602
4.51E-02,9803.757
4.52E-02,9837.022
4.54E-02,9870.325
4.55E-02,9903.454
4.56E-02,9932.954
4.58E-02,9966.228
4.59E-02,9999.472
4.60E-02,10053.056
4.61E-02,10086.223
4.63E-02,10119.586
4.64E-02,10152.713
4.65E-02,10184.853
4.67E-02,10218.142
4.68E-02,10251.377
4.69E-02,10304.96
4.71E-02,10338.196
4.72E-02,10392.091
4.73E-02,10444.397
4.75E-02,10477.514
4.76E-02,10509.877
4.77E-02,10539.873
4.78E-02,10571.947
4.80E-02,10605.032
4.81E-02,10638.234
4.82E-02,10694.432
4.84E-02,10748.401
4.85E-02,10781.575
4.86E-02,10814.934
4.87E-02,10848.195
4.89E-02,10879.974
4.90E-02,10913.107
4.91E-02,10964.731
4.92E-02,10997.844
4.94E-02,11030.982
4.95E-02,11064.211
4.96E-02,11120.213
4.98E-02,11177.024
4.99E-02,11233.893
5.00E-02,11290.357
5.01E-02,11347.299
5.03E-02,11399.989
5.04E-02,11433.165
5.05E-02,11466.313
5.06E-02,11523.198
5.08E-02,11579.908
5.09E-02,11635.104
5.10E-02,11687.757
5.11E-02,11721.07
5.13E-02,11754.262
5.14E-02,11787.398
5.15E-02,11820.77
5.16E-02,11853.925
5.18E-02,11887.15
5.19E-02,11920.255
5.20E-02,11976.202
5.21E-02,12029.535
5.22E-02,12062.651
5.24E-02,12095.74
5.25E-02,12128.804
5.26E-02,12161.998
5.27E-02,12195.056
5.29E-02,12227.08
5.30E-02,12260.118
5.31E-02,12293.242
5.32E-02,12326.566
5.33E-02,12382.805
5.35E-02,12415.872
5.36E-02,12448.991
5.37E-02,12482.091
5.38E-02,12515.138
5.39E-02,12548.254
5.41E-02,12581.298
5.42E-02,12614.37
5.43E-02,12647.566
5.44E-02,12680.621
5.46E-02,12710.466
5.47E-02,12766.605
5.48E-02,12799.703
5.49E-02,12852.731
5.50E-02,12885.769
5.52E-02,12918.883
5.53E-02,12951.935
5.54E-02,12985.065
5.55E-02,13018.092
5.56E-02,13051.134
5.58E-02,13084.167
5.59E-02,13117.278
5.60E-02,13150.365
5.61E-02,13205.987
5.62E-02,13239.127
5.63E-02,13272.262
5.65E-02,13305.359
5.66E-02,13338.4
5.67E-02,13371.518
5.68E-02,13424.227
5.69E-02,13457.255
5.70E-02,13511.598
5.72E-02,13568.204
5.73E-02,13622.398
5.74E-02,13676.602
5.75E-02,13732.004
5.76E-02,13788.402
5.77E-02,13845.053
5.79E-02,13878.222
5.80E-02,13911.238
5.81E-02,13944.306
5.82E-02,13977.325
5.83E-02,14010.455
5.84E-02,14043.477
5.86E-02,14076.489
5.87E-02,14109.503
5.88E-02,14142.611
5.89E-02,14175.621
5.90E-02,14231.325
5.91E-02,14264.347
5.93E-02,14320.727
5.94E-02,14377.286
5.95E-02,14409.844
5.96E-02,14442.878
5.97E-02,14475.926
5.98E-02,14508.996
5.99E-02,14542.119
6.01E-02,14575.194
6.02E-02,14608.228
6.03E-02,14641.231
6.04E-02,14674.232
6.05E-02,14728.444
6.06E-02,14761.449
6.07E-02,14794.529
6.09E-02,14827.655
6.10E-02,14860.718
6.11E-02,14893.776
6.12E-02,14926.788
6.13E-02,14959.878
6.14E-02,14992.951
6.15E-02,15026.259
6.17E-02,15059.46
6.18E-02,15092.491
6.19E-02,15125.564
6.20E-02,15158.577
6.21E-02,15191.639
6.22E-02,15224.694
6.23E-02,15257.745
6.24E-02,15290.767
6.26E-02,15323.855
6.27E-02,15356.88
6.28E-02,15389.902
6.29E-02,15422.908
6.30E-02,15455.946
6.31E-02,15488.966
6.32E-02,15521.947
6.33E-02,15554.985
6.35E-02,15587.973
6.36E-02,15621.073
6.37E-02,15654.088
6.38E-02,15687.073
6.39E-02,15740.785
6.40E-02,15795.761
6.41E-02,15849.022
6.42E-02,15905.292
6.43E-02,15959.833
6.45E-02,15992.903
6.46E-02,16046.489
6.47E-02,16102.72
6.48E-02,16159.201
6.49E-02,16214.74
6.50E-02,16269.394
6.51E-02,16302.446
6.52E-02,16335.452
6.53E-02,16368.572
6.54E-02,16401.55
6.56E-02,16434.509
6.57E-02,16467.569
6.58E-02,16500.643
6.59E-02,16533.607
6.60E-02,16566.595
6.61E-02,16599.639
6.62E-02,16652.332
6.63E-02,16685.289
6.64E-02,16738.578
6.65E-02,16794.981
6.67E-02,16851.441
6.68E-02,16884.458
6.69E-02,16917.548
6.70E-02,16950.782
6.71E-02,16983.793
6.72E-02,17016.792
6.73E-02,17049.788
6.74E-02,17082.793
6.75E-02,17115.889
6.76E-02,17165.682
6.77E-02,17198.77
6.78E-02,17231.815
6.80E-02,17264.837
6.81E-02,17297.816
6.82E-02,17330.782
6.83E-02,17363.76
6.84E-02,17396.721
6.85E-02,17429.73
6.86E-02,17462.746
6.87E-02,17495.924
6.88E-02,17528.88
6.89E-02,17561.873
6.90E-02,17594.93
6.91E-02,17627.893
6.92E-02,17681.873
6.94E-02,17714.959
6.95E-02,17747.977
6.96E-02,17780.939
6.97E-02,17832.39
6.98E-02,17884.631
6.99E-02,17917.712
7.00E-02,17966.849
7.01E-02,17999.8
7.02E-02,18032.832
7.03E-02,18065.812
7.04E-02,18098.758
7.05E-02,18131.721
7.06E-02,18164.659
7.07E-02,18217.85
7.08E-02,18271.364
7.10E-02,18324.805
7.11E-02,18402.428
7.12E-02,18455.957
7.13E-02,18488.909
7.14E-02,18541.691
7.15E-02,18574.789
7.16E-02,18607.734
7.17E-02,18640.826
7.18E-02,18697.284
7.19E-02,18730.351
7.20E-02,18763.285
7.21E-02,18796.325
7.22E-02,18829.358
7.23E-02,18862.357
7.24E-02,18895.299
7.25E-02,18928.281
7.26E-02,18961.262
7.27E-02,18994.194
7.28E-02,19043.346
7.30E-02,19095.994
7.31E-02,19152.467
7.32E-02,19185.521
7.33E-02,19238.467
7.34E-02,19271.73
7.35E-02,19323.652
7.36E-02,19356.624
7.37E-02,19408.54
7.38E-02,19441.55
7.39E-02,19492.34
7.40E-02,19525.417
7.41E-02,19572.088
7.42E-02,19605.065
7.43E-02,19637.992
7.44E-02,19685.028
7.45E-02,19718.007
7.46E-02,19764.006
7.47E-02,19797.186
7.48E-02,19841.809
7.49E-02,19873.79
7.50E-02,19906.748
7.51E-02,19939.696
7.52E-02,19991.294
7.53E-02,20024.42
7.54E-02,20057.402
7.55E-02,20090.463
7.56E-02,20123.459
7.57E-02,20156.469
7.58E-02,20189.63
7.59E-02,20238.178
7.60E-02,20271.141
7.61E-02,20319.456
7.63E-02,20352.381
7.64E-02,20400.374
7.65E-02,20433.284
7.66E-02,20466.279
7.67E-02,20499.349
7.68E-02,20551.341
7.69E-02,20603.095
7.70E-02,20635.99
7.71E-02,20669.069
7.72E-02,20701.995
7.73E-02,20756.109
7.74E-02,20789.026
7.75E-02,20842.372
7.76E-02,20895.144
7.77E-02,20948.642
7.78E-02,21002.49
7.79E-02,21056.797
7.80E-02,21108.508
7.81E-02,21141.548
7.82E-02,21194.822
7.83E-02,21226.614
7.84E-02,21259.579
7.85E-02,21292.642
7.86E-02,21342.875
7.87E-02,21394.872
7.88E-02,21451.319
7.89E-02,21484.241
7.90E-02,21531.189
7.91E-02,21564.153
7.92E-02,21597.099
7.93E-02,21630.045
7.94E-02,21663.029
7.95E-02,21696.053
7.96E-02,21728.93
7.97E-02,21776.805
7.98E-02,21809.854
7.99E-02,21857.84
8.00E-02,21890.756
8.01E-02,21923.761
8.02E-02,21956.68
8.03E-02,21989.641
8.04E-02,22022.677
8.05E-02,22055.595
8.06E-02,22088.522
8.07E-02,22121.584
8.08E-02,22154.487
8.09E-02,22205.663
8.10E-02,22238.608
8.11E-02,22271.584
8.12E-02,22304.472
8.13E-02,22337.419
8.14E-02,22370.354
8.15E-02,22421.619
8.16E-02,22454.522
8.17E-02,22487.415
8.18E-02,22520.408
8.19E-02,22553.29
8.20E-02,22586.152
8.21E-02,22619.104
8.22E-02,22674.526
8.22E-02,22728.624
8.23E-02,22761.522
8.24E-02,22794.465
8.25E-02,22848.33
8.26E-02,22904.618
8.27E-02,22937.519
8.28E-02,22970.491
8.29E-02,23003.485
8.30E-02,23034.099
8.31E-02,23067.088
8.32E-02,23099.95
8.33E-02,23132.82
8.34E-02,23165.893
8.35E-02,23221.565
8.36E-02,23275.588
8.37E-02,23308.42
8.38E-02,23362.53
8.39E-02,23418.923
8.40E-02,23475.137
8.41E-02,23528.992
8.42E-02,23585.378
8.43E-02,23618.444
8.44E-02,23651.383
8.45E-02,23704.536
8.46E-02,23737.474
8.47E-02,23770.342
8.48E-02,23803.171
8.49E-02,23836.011
8.50E-02,23868.859
8.51E-02,23901.755
8.52E-02,23934.673
8.53E-02,23967.528
8.54E-02,24000.434
8.54E-02,24033.403
8.55E-02,24066.328
8.56E-02,24099.149
8.57E-02,24131.974
8.58E-02,24164.981
8.59E-02,24197.953
8.60E-02,24230.83
8.61E-02,24263.698
8.62E-02,24296.521
8.63E-02,24329.43
8.64E-02,24362.287
8.65E-02,24395.149
8.66E-02,24447.269
8.67E-02,24480.081
8.68E-02,24512.904
8.69E-02,24544.005
8.70E-02,24576.875
8.71E-02,24609.765
8.72E-02,24642.584
8.73E-02,24698.791
8.74E-02,24755.139
8.75E-02,24809.296
8.76E-02,24842.11
8.76E-02,24897.889
8.77E-02,24953.886
8.78E-02,25009.073
8.79E-02,25041.872
8.80E-02,25074.672
8.81E-02,25107.474
8.82E-02,25140.27
8.83E-02,25173.111
8.84E-02,25205.942
8.85E-02,25238.77
8.86E-02,25271.699
8.87E-02,25327.815
8.88E-02,25360.602
8.89E-02,25393.486
8.90E-02,25426.356
8.91E-02,25459.164
8.92E-02,25491.965
8.93E-02,25524.411
8.93E-02,25557.195
8.94E-02,25609.77
8.95E-02,25642.572
8.96E-02,25675.391
8.97E-02,25727.863
8.98E-02,25781.65
8.99E-02,25837.965
9.00E-02,25894.232
9.01E-02,25950.164
9.02E-02,26003.745
9.03E-02,26036.567
9.04E-02,26069.407
9.05E-02,26102.247
9.06E-02,26158.454
9.07E-02,26211.429
9.08E-02,26264.652
9.08E-02,26297.638
9.09E-02,26330.468
9.10E-02,26363.283
9.11E-02,26396.115
9.12E-02,26429.044
9.13E-02,26461.866
9.14E-02,26494.65
9.15E-02,26527.424
9.16E-02,26560.225
9.17E-02,26593.125
9.18E-02,26625.116
9.19E-02,26657.909
9.20E-02,26690.851
9.21E-02,26744.998
9.21E-02,26801.269
9.22E-02,26855.189
9.23E-02,26888.019
9.24E-02,26920.858
9.25E-02,26976.919
9.26E-02,27032.957
9.27E-02,27088.236
9.28E-02,27121.078
9.29E-02,27153.891
9.30E-02,27186.697
9.31E-02,27219.454
9.32E-02,27275.506
9.33E-02,27327.955
9.34E-02,27360.711
9.34E-02,27413.674
9.35E-02,27466.228
9.36E-02,27499.14
9.37E-02,27531.971
9.38E-02,27586.395
9.39E-02,27639.03
9.40E-02,27671.825
9.41E-02,27704.731
9.42E-02,27737.486
9.43E-02,27770.285
9.44E-02,27803.037
9.45E-02,27835.074
9.45E-02,27867.891
9.46E-02,27900.623
9.47E-02,27933.358
9.48E-02,27966.259
9.49E-02,27999.058
9.50E-02,28031.821
9.51E-02,28064.615
9.52E-02,28097.401
9.53E-02,28130.209
9.54E-02,28162.958
9.55E-02,28195.723
9.56E-02,28247.985
9.56E-02,28304.125
9.57E-02,28360.479
9.58E-02,28416.694
9.59E-02,28470.276
9.60E-02,28503.13
9.61E-02,28535.946
9.62E-02,28568.828
9.63E-02,28601.653
9.64E-02,28631.516
9.65E-02,28664.307
9.66E-02,28697.057
9.66E-02,28753.199
9.67E-02,28809.324
9.68E-02,28865.483
9.69E-02,28898.301
9.70E-02,28950.909
9.71E-02,29004.697
9.72E-02,29060.811
9.73E-02,29093.635
9.74E-02,29148.214
9.75E-02,29201.418
9.75E-02,29254.797
9.76E-02,29310.922
9.77E-02,29364.824
9.78E-02,29421.192
9.79E-02,29475.552
9.80E-02,29508.373
9.81E-02,29541.226
9.82E-02,29574.011
9.83E-02,29606.814
9.84E-02,29639.661
9.84E-02,29672.528
9.85E-02,29704.629
9.86E-02,29737.415
9.87E-02,29790.195
9.88E-02,29823.295
9.89E-02,29856.063
9.90E-02,29910.976
9.91E-02,29943.873
9.92E-02,29975.58
9.93E-02,30007.451
9.93E-02,30040.158
9.94E-02,30073.14
9.95E-02,30105.84
9.96E-02,30138.541
9.97E-02,30171.305
9.98E-02,30204.117
9.99E-02,30255.312
1.00E-01,30288.071
1.00E-01,30320.002
1.00E-01,30352.705
1.00E-01,30385.46
1.00E-01,30418.282
1.00E-01,30451.042
1.01E-01,30483.811
1.01E-01,30516.553
1.01E-01,30549.329
1.01E-01,30582.033
1.01E-01,30614.781
1.01E-01,30647.519
1.01E-01,30680.275
1.01E-01,30713.201
1.01E-01,30746.192
1.01E-01,30779.038
1.01E-01,30811.798
1.01E-01,30844.59
1.02E-01,30877.287
1.02E-01,30910.107
1.02E-01,30964.032
1.02E-01,31018.675
1.02E-01,31051.414
1.02E-01,31103.536
1.02E-01,31159.57
1.02E-01,31215.61
1.02E-01,31271.62
1.02E-01,31304.372
1.02E-01,31360.046
1.03E-01,31392.867
1.03E-01,31425.557
1.03E-01,31458.38
1.03E-01,31491.174
1.03E-01,31523.544
1.03E-01,31556.44
1.03E-01,31588.474
1.03E-01,31620.673
1.03E-01,31653.456
1.03E-01,31686.221
1.03E-01,31719.167
1.04E-01,31751.917
1.04E-01,31784.763
1.04E-01,31816.511
1.04E-01,31849.283
1.04E-01,31881.029
1.04E-01,31913.818
1.04E-01,31944.086
1.04E-01,31976.8
1.04E-01,32009.515
1.04E-01,32042.349
1.04E-01,32075.093
1.04E-01,32107.83
1.05E-01,32140.643
1.05E-01,32173.578
1.05E-01,32224.338
1.05E-01,32257.072
1.05E-01,32289.85
1.05E-01,32322.615
1.05E-01,32355.365
1.05E-01,32388.068
1.05E-01,32420.968
1.05E-01,32453.755
1.05E-01,32509.916
1.06E-01,32542.778
1.06E-01,32575.528
1.06E-01,32628.118
1.06E-01,32660.844
1.06E-01,32693.682
1.06E-01,32726.538
1.06E-01,32759.257
1.06E-01,32792.032
1.06E-01,32846.004
1.06E-01,32878.775
1.06E-01,32911.43
1.06E-01,32944.102
1.07E-01,32997.99
1.07E-01,33030.735
1.07E-01,33063.405
1.07E-01,33096.211
1.07E-01,33128.986
1.07E-01,33161.649
1.07E-01,33194.37
1.07E-01,33227.072
1.07E-01,33259.138
1.07E-01,33291.85
1.07E-01,33324.582
1.08E-01,33357.239
1.08E-01,33389.904
1.08E-01,33422.688
1.08E-01,33455.405
1.08E-01,33488.224
1.08E-01,33520.911
1.08E-01,33553.571
1.08E-01,33586.245
1.08E-01,33619.001
1.08E-01,33651.704
1.08E-01,33683.696
1.08E-01,33714.757
1.09E-01,33747.605
1.09E-01,33780.313
1.09E-01,33813.11
1.09E-01,33845.863
1.09E-01,33878.601
1.09E-01,33911.344
1.09E-01,33944.062
1.09E-01,33976.776
1.09E-01,34009.429
1.09E-01,34042.213
1.09E-01,34074.999
1.09E-01,34127.552
1.10E-01,34160.307
1.10E-01,34216.43
1.10E-01,34269.517
1.10E-01,34325.498
1.10E-01,34379.6
1.10E-01,34411.887
1.10E-01,34444.529
1.10E-01,34477.179
1.10E-01,34509.863
1.10E-01,34563.119
1.10E-01,34595.957
1.11E-01,34628.628
1.11E-01,34661.41
1.11E-01,34694.111
1.11E-01,34746.713
1.11E-01,34779.542
1.11E-01,34812.2
1.11E-01,34844.844
1.11E-01,34877.512
1.11E-01,34910.179
1.11E-01,34942.949
1.11E-01,34975.657
1.11E-01,35008.397
1.12E-01,35041.09
1.12E-01,35073.974
1.12E-01,35106.631
1.12E-01,35139.323
1.12E-01,35171.996
1.12E-01,35204.691
1.12E-01,35237.428
1.12E-01,35270.097
1.12E-01,35323.884
1.12E-01,35356.527
1.12E-01,35389.201
1.12E-01,35421.908
1.13E-01,35454.594
1.13E-01,35487.317
1.13E-01,35520.043
1.13E-01,35552.743
1.13E-01,35585.378
1.13E-01,35618.186
1.13E-01,35650.917
1.13E-01,35683.601
1.13E-01,35716.233
1.13E-01,35749.127
1.13E-01,35781.762
1.13E-01,35814.489
1.14E-01,35847.156
1.14E-01,35879.436
1.14E-01,35912.073
1.14E-01,35944.741
1.14E-01,36000.032
1.14E-01,36032.675
1.14E-01,36085.269
1.14E-01,36116.783
1.14E-01,36149.604
1.14E-01,36201.724
1.14E-01,36234.384
1.14E-01,36267.216
1.15E-01,36320.248
1.15E-01,36352.944
1.15E-01,36385.637
1.15E-01,36415.631
1.15E-01,36448.416
1.15E-01,36503.425
1.15E-01,36536.139
1.15E-01,36568.887
1.15E-01,36601.561
1.15E-01,36634.043
1.15E-01,36665.963
1.15E-01,36698.695
1.16E-01,36731.37
1.16E-01,36764.022
1.16E-01,36796.763
1.16E-01,36829.393
1.16E-01,36862.036
1.16E-01,36894.815
1.16E-01,36927.481
1.16E-01,36960.16
1.16E-01,36992.869
1.16E-01,37045.326
1.16E-01,37077.979
1.16E-01,37110.56
1.17E-01,37143.247
1.17E-01,37175.872
1.17E-01,37208.651
1.17E-01,37241.302
1.17E-01,37273.925
1.17E-01,37306.547
1.17E-01,37339.253
1.17E-01,37372.001
1.17E-01,37404.624
1.17E-01,37437.408
1.17E-01,37470.096
1.17E-01,37502.775
1.18E-01,37535.543
1.18E-01,37568.173
1.18E-01,37600.79
1.18E-01,37633.665
1.18E-01,37686.357
1.18E-01,37742.386
1.18E-01,37775.011
1.18E-01,37828.445
1.18E-01,37861.091
1.18E-01,37893.188
1.18E-01,37925.813
1.18E-01,37958.471
1.19E-01,37991.107
1.19E-01,38043.873
1.19E-01,38097.387
1.19E-01,38130.012
1.19E-01,38162.678
1.19E-01,38217.303
1.19E-01,38249.95
1.19E-01,38282.617
1.19E-01,38315.373
1.19E-01,38348.067
1.19E-01,38380.298
1.19E-01,38412.5
1.20E-01,38445.145
1.20E-01,38477.786
1.20E-01,38510.409
1.20E-01,38541.734
1.20E-01,38571.385
1.20E-01,38602.724
1.20E-01,38633.675
1.20E-01,38666.415
1.20E-01,38720.234
1.20E-01,38773.174
1.20E-01,38805.77
1.20E-01,38838.385
1.21E-01,38871.035
1.21E-01,38903.759
1.21E-01,38936.357
1.21E-01,38988.637
1.21E-01,39021.33
1.21E-01,39053.981
1.21E-01,39086.601
1.21E-01,39118.917
1.21E-01,39151.596
1.21E-01,39184.215
1.21E-01,39237.192
1.21E-01,39269.843
1.22E-01,39302.469
1.22E-01,39335.088
1.22E-01,39388.585
1.22E-01,39444.561
1.22E-01,39500.477
1.22E-01,39533.063
1.22E-01,39588.813
1.22E-01,39642.61
1.22E-01,39695.321
1.22E-01,39728.029
1.22E-01,39760.249
1.22E-01,39792.923
1.22E-01,39825.55
1.23E-01,39877.774
1.23E-01,39910.361
1.23E-01,39943.077
1.23E-01,39975.701
1.23E-01,40008.391
1.23E-01,40041.11
1.23E-01,40073.83
1.23E-01,40106.424
1.23E-01,40139.099
1.23E-01,40171.953
1.23E-01,40204.656
1.23E-01,40237.276
1.24E-01,40269.942
1.24E-01,40302.631
1.24E-01,40335.3
1.24E-01,40368.066
1.24E-01,40400.718
1.24E-01,40433.531
1.24E-01,40465.898
1.24E-01,40494.92
1.24E-01,40527.49
1.24E-01,40560.191
1.24E-01,40592.951
1.24E-01,40625.623
1.25E-01,40658.254
1.25E-01,40690.892
1.25E-01,40720.81
1.25E-01,40751.77
1.25E-01,40784.433
1.25E-01,40817.12
1.25E-01,40849.794
1.25E-01,40882.453
1.25E-01,40915.24
1.25E-01,40947.918
1.25E-01,40980.514
1.25E-01,41013.168
1.25E-01,41045.83
1.26E-01,41100.605
1.26E-01,41154.015
1.26E-01,41207.337
1.26E-01,41239.975
1.26E-01,41272.702
1.26E-01,41305.295
1.26E-01,41337.888
1.26E-01,41370.782
1.26E-01,41403.771
1.26E-01,41459.024
1.26E-01,41491.724
1.26E-01,41524.43
1.27E-01,41557.093
1.27E-01,41589.815
1.27E-01,41643.223
1.27E-01,41695.721
1.27E-01,41727.292
1.27E-01,41759.887
1.27E-01,41792.676
1.27E-01,41823.545
1.27E-01,41856.152
1.27E-01,41888.834
1.27E-01,41921.512
1.27E-01,41954.136
1.27E-01,41986.799
1.28E-01,42019.444
1.28E-01,42052.037
1.28E-01,42083.782
1.28E-01,42116.396
1.28E-01,42170.818
1.28E-01,42203.401
1.28E-01,42235.973
1.28E-01,42268.659
1.28E-01,42301.233
1.28E-01,42333.865
1.28E-01,42366.508
1.28E-01,42399.152
1.29E-01,42431.716
1.29E-01,42464.116
1.29E-01,42496.867
1.29E-01,42529.414
1.29E-01,42562.0
1.29E-01,42594.787
1.29E-01,42627.397
1.29E-01,42659.995
1.29E-01,42692.711
1.29E-01,42748.606
1.29E-01,42804.489
1.29E-01,42859.091
1.29E-01,42891.654
1.30E-01,42922.984
1.30E-01,42955.622
1.30E-01,42988.209
1.30E-01,43043.865
1.30E-01,43099.717
1.30E-01,43154.821
1.30E-01,43187.428
1.30E-01,43220.049
1.30E-01,43252.611
1.30E-01,43285.167
1.30E-01,43317.745
1.30E-01,43348.36
1.31E-01,43380.914
1.31E-01,43413.473
1.31E-01,43446.041
1.31E-01,43478.642
1.31E-01,43511.253
1.31E-01,43543.885
1.31E-01,43576.138
1.31E-01,43608.614
1.31E-01,43641.179
1.31E-01,43673.723
1.31E-01,43706.418
1.31E-01,43739.01
1.31E-01,43771.563
1.32E-01,43804.121
1.32E-01,43835.694
