#CpuCgLusgs169708
Simulated_Time(sec),CPU_Time(sec)
1.00E-03,7.143
2.20E-03,30.862
3.64E-03,34.584
4.96E-03,38.512
6.14E-03,42.245
7.21E-03,46.026
8.20E-03,49.739
9.12E-03,53.416
1.00E-02,57.084
1.08E-02,60.841
1.16E-02,64.484
1.24E-02,68.125
1.31E-02,71.766
1.39E-02,75.393
1.46E-02,79.035
1.52E-02,82.649
1.59E-02,86.33
1.65E-02,90.04
1.72E-02,93.704
1.78E-02,97.399
1.84E-02,101.33
1.89E-02,105.025
1.95E-02,108.724
2.00E-02,112.533
2.06E-02,116.355
2.11E-02,119.951
2.16E-02,123.809
2.21E-02,127.754
2.26E-02,131.469
2.31E-02,135.408
2.36E-02,139.366
2.40E-02,143.295
2.45E-02,147.278
2.50E-02,151.159
2.54E-02,155.013
2.59E-02,158.868
2.63E-02,162.648
2.68E-02,166.559
2.72E-02,170.265
2.76E-02,174.131
2.81E-02,178.102
2.85E-02,181.855
2.89E-02,185.836
2.93E-02,189.822
2.97E-02,193.713
3.01E-02,197.406
3.05E-02,201.269
3.09E-02,205.236
3.13E-02,209.09
3.17E-02,213.058
3.21E-02,217.009
3.25E-02,220.961
3.29E-02,224.839
3.32E-02,228.586
3.36E-02,232.438
3.40E-02,236.571
3.44E-02,240.524
3.47E-02,244.223
3.51E-02,248.131
3.55E-02,252.097
3.58E-02,256.032
3.62E-02,259.938
3.65E-02,263.61
3.69E-02,267.498
3.72E-02,271.471
3.76E-02,275.398
3.79E-02,279.221
3.83E-02,282.892
3.86E-02,286.931
3.89E-02,290.871
3.93E-02,294.79
3.96E-02,298.605
3.99E-02,302.308
4.02E-02,306.152
4.06E-02,310.085
4.09E-02,313.995
4.12E-02,317.962
4.15E-02,321.807
4.18E-02,325.607
4.21E-02,329.423
4.25E-02,333.338
4.28E-02,337.318
4.31E-02,341.238
4.34E-02,345.102
4.37E-02,348.853
4.40E-02,352.431
4.43E-02,356.319
4.46E-02,360.198
4.49E-02,364.132
4.52E-02,367.963
4.55E-02,371.767
4.58E-02,375.398
4.61E-02,379.106
4.64E-02,382.971
4.67E-02,386.875
4.70E-02,390.676
4.73E-02,394.57
4.76E-02,398.39
4.79E-02,402.143
4.82E-02,405.915
4.84E-02,409.72
4.87E-02,413.567
4.90E-02,417.588
4.93E-02,421.529
4.96E-02,425.546
4.98E-02,429.406
5.01E-02,433.332
5.04E-02,437.332
5.07E-02,441.114
5.09E-02,444.821
5.12E-02,448.526
5.15E-02,452.39
5.18E-02,456.095
5.20E-02,459.927
5.23E-02,463.801
5.26E-02,467.638
5.28E-02,471.486
5.31E-02,475.266
5.34E-02,479.0
5.36E-02,482.686
5.39E-02,486.363
5.42E-02,490.136
5.44E-02,494.009
5.47E-02,497.685
5.50E-02,501.427
5.52E-02,505.234
5.55E-02,509.063
5.57E-02,512.907
5.60E-02,516.714
5.62E-02,520.41
5.65E-02,524.104
5.67E-02,527.77
5.70E-02,531.427
5.72E-02,535.146
5.75E-02,539.011
5.78E-02,542.792
5.80E-02,546.345
5.83E-02,550.041
5.85E-02,553.772
5.88E-02,557.791
5.90E-02,561.586
5.93E-02,565.281
5.95E-02,568.976
5.97E-02,572.641
6.00E-02,576.316
6.02E-02,579.999
6.05E-02,583.763
6.07E-02,587.268
6.10E-02,591.124
6.12E-02,594.92
6.15E-02,598.651
6.17E-02,602.326
6.19E-02,606.17
6.22E-02,610.104
6.24E-02,613.965
6.27E-02,617.772
6.29E-02,621.738
6.31E-02,625.648
6.34E-02,629.632
6.36E-02,633.378
6.38E-02,637.009
6.41E-02,640.664
6.43E-02,644.263
6.45E-02,647.918
6.48E-02,651.791
6.50E-02,655.502
6.52E-02,659.203
6.55E-02,662.915
6.57E-02,666.626
6.59E-02,670.311
6.61E-02,674.097
6.64E-02,677.704
6.66E-02,681.432
6.68E-02,685.172
6.70E-02,688.835
6.73E-02,692.508
6.75E-02,696.18
6.77E-02,699.853
6.79E-02,703.713
6.82E-02,707.502
6.84E-02,711.312
6.86E-02,714.968
6.88E-02,718.66
6.91E-02,722.342
6.93E-02,726.042
6.95E-02,729.754
6.97E-02,733.511
7.00E-02,737.156
7.02E-02,740.734
7.04E-02,744.387
7.06E-02,748.049
7.08E-02,751.739
7.11E-02,755.43
7.13E-02,759.333
7.15E-02,763.11
7.17E-02,766.774
7.19E-02,770.45
7.22E-02,774.15
7.24E-02,777.842
7.26E-02,781.542
7.28E-02,785.31
7.30E-02,789.052
7.32E-02,792.819
7.34E-02,796.632
7.37E-02,800.567
7.39E-02,804.53
7.41E-02,808.247
7.43E-02,812.287
7.45E-02,816.052
7.47E-02,819.855
7.49E-02,823.291
7.51E-02,827.036
7.53E-02,830.785
7.56E-02,834.491
7.58E-02,838.19
7.60E-02,841.777
7.62E-02,845.326
7.64E-02,848.933
7.66E-02,852.519
7.68E-02,856.077
7.70E-02,859.625
7.72E-02,863.324
7.74E-02,866.901
7.76E-02,870.429
7.79E-02,874.155
7.81E-02,877.656
7.83E-02,881.184
7.85E-02,885.065
7.87E-02,888.757
7.89E-02,892.455
7.91E-02,896.163
7.93E-02,899.815
7.95E-02,903.439
7.97E-02,907.082
7.99E-02,910.786
8.01E-02,914.551
8.03E-02,918.184
8.05E-02,921.807
8.07E-02,925.475
8.09E-02,929.163
8.11E-02,932.967
8.13E-02,936.923
8.15E-02,940.518
8.17E-02,943.99
8.19E-02,947.659
8.21E-02,951.34
8.23E-02,954.962
8.25E-02,958.755
8.27E-02,962.501
8.29E-02,966.246
8.31E-02,970.03
8.33E-02,973.784
8.35E-02,977.594
8.37E-02,981.378
8.39E-02,985.19
8.41E-02,989.047
8.43E-02,992.951
8.45E-02,996.921
8.47E-02,1000.589
8.49E-02,1004.164
8.51E-02,1007.871
8.53E-02,1011.748
8.55E-02,1015.653
8.57E-02,1019.415
8.59E-02,1022.726
8.61E-02,1026.263
8.63E-02,1029.897
8.65E-02,1033.528
8.67E-02,1037.33
8.69E-02,1040.999
8.71E-02,1044.668
8.73E-02,1048.356
8.75E-02,1051.978
8.77E-02,1055.712
8.79E-02,1059.546
8.80E-02,1063.169
8.82E-02,1066.734
8.84E-02,1070.359
8.86E-02,1073.989
8.88E-02,1077.593
8.90E-02,1081.11
8.92E-02,1084.706
8.94E-02,1088.196
8.96E-02,1092.007
8.98E-02,1095.601
9.00E-02,1099.165
9.02E-02,1102.898
9.04E-02,1106.547
9.05E-02,1110.216
9.07E-02,1113.865
9.09E-02,1117.485
9.11E-02,1121.125
9.13E-02,1124.773
9.15E-02,1128.593
9.17E-02,1132.328
9.19E-02,1135.989
9.21E-02,1139.657
9.22E-02,1143.418
9.24E-02,1147.096
9.26E-02,1150.738
9.28E-02,1154.339
9.30E-02,1157.971
9.32E-02,1161.797
9.34E-02,1165.633
9.36E-02,1169.573
9.37E-02,1173.712
9.39E-02,1177.417
9.41E-02,1181.131
9.43E-02,1185.187
9.45E-02,1188.866
9.47E-02,1192.666
9.49E-02,1196.426
9.51E-02,1200.29
9.52E-02,1204.192
9.54E-02,1207.973
9.56E-02,1211.446
9.58E-02,1215.065
9.60E-02,1218.675
9.62E-02,1222.324
9.63E-02,1225.981
9.65E-02,1229.677
9.67E-02,1233.381
9.69E-02,1237.107
9.71E-02,1240.868
9.73E-02,1244.508
9.74E-02,1248.09
9.76E-02,1251.514
9.78E-02,1255.162
9.80E-02,1258.839
9.82E-02,1262.471
9.84E-02,1266.064
9.85E-02,1269.695
9.87E-02,1273.305
9.89E-02,1277.026
9.91E-02,1280.693
9.93E-02,1284.428
9.95E-02,1287.997
9.96E-02,1291.701
9.98E-02,1295.293
1.00E-01,1298.949
1.00E-01,1302.54
1.00E-01,1306.055
1.01E-01,1309.809
1.01E-01,1313.427
1.01E-01,1316.963
1.01E-01,1320.508
1.01E-01,1324.051
1.01E-01,1327.623
1.02E-01,1331.461
1.02E-01,1335.642
1.02E-01,1339.489
1.02E-01,1343.39
1.02E-01,1347.44
1.03E-01,1351.191
1.03E-01,1354.94
1.03E-01,1358.646
1.03E-01,1362.445
1.03E-01,1366.516
1.03E-01,1370.306
1.04E-01,1374.187
1.04E-01,1377.965
1.04E-01,1381.779
1.04E-01,1385.703
1.04E-01,1389.504
1.04E-01,1393.141
1.05E-01,1396.778
1.05E-01,1400.367
1.05E-01,1404.078
1.05E-01,1407.832
1.05E-01,1411.474
1.06E-01,1415.11
1.06E-01,1418.708
1.06E-01,1422.457
1.06E-01,1426.206
1.06E-01,1429.88
1.06E-01,1433.546
1.07E-01,1437.009
1.07E-01,1440.561
1.07E-01,1444.159
1.07E-01,1447.87
1.07E-01,1451.508
1.07E-01,1455.219
1.08E-01,1459.085
1.08E-01,1462.731
1.08E-01,1466.339
1.08E-01,1469.984
1.08E-01,1473.62
1.08E-01,1477.321
1.09E-01,1480.947
1.09E-01,1484.571
1.09E-01,1488.236
1.09E-01,1491.665
