Simulated_Time,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
0.17900,205.464,170.421,162.379,144.967,199.577,144.967,478.656,310.764
0.17900,206.013,170.845,162.788,145.346,200.08,145.346,480.501,311.585
0.17900,206.598,171.27,163.204,145.727,200.617,145.727,482.362,312.44
0.18000,207.163,171.695,163.62,146.107,201.121,146.107,483.639,313.259
0.18000,207.741,172.132,164.051,146.49,201.658,146.49,485.512,314.109
0.18000,208.326,172.57,164.472,146.874,202.194,146.874,486.821,314.974
0.18100,208.918,172.995,164.891,147.254,202.697,147.254,488.71,315.838
0.18100,209.488,173.42,165.305,147.631,203.2,147.631,489.471,316.658
0.18100,210.038,173.832,165.716,148.007,203.702,148.007,491.343,317.482
0.18100,210.616,174.244,166.13,148.387,204.205,148.387,493.247,318.329
0.18200,211.185,174.669,166.546,148.766,204.708,148.766,493.972,319.199
0.18200,211.735,175.094,166.991,149.159,205.245,149.159,495.272,320.06
0.18200,212.327,175.544,167.461,149.558,205.814,149.558,498.152,320.975
0.18300,212.902,175.982,167.883,149.942,206.317,149.942,499.433,321.801
0.18300,213.458,176.419,168.305,150.328,206.82,150.328,500.707,322.637
0.18300,214,176.869,168.757,150.72,207.323,150.72,502.564,323.475
0.18400,214.531,177.596,169.194,151.101,207.792,151.101,503.316,324.327
0.18400,215.05,177.983,169.645,151.496,208.361,151.496,504.632,325.2
0.18400,215.569,178.357,170.057,151.873,208.898,151.873,505.351,326.057
0.18400,216.089,178.745,170.472,152.258,209.368,152.258,507.187,326.859
0.18500,216.595,179.119,170.887,152.638,209.87,152.638,508.491,327.698
0.18500,217.103,179.493,171.303,153.018,210.407,153.018,509.187,328.594
0.18500,217.613,179.881,171.737,153.407,210.943,153.407,510.461,329.454
0.18600,218.203,180.268,172.174,153.79,211.512,153.79,511.186,330.375
0.18600,218.804,180.655,172.622,154.187,212.115,154.187,511.924,331.28
0.18600,219.367,181.043,173.053,154.572,212.618,154.572,513.217,332.109
0.18700,220,181.456,173.535,154.985,213.22,154.985,514.53,332.984
0.18700,220.535,181.994,173.969,155.376,213.757,155.376,515.793,333.836
0.18700,221.063,182.38,174.383,155.758,214.26,155.758,518.207,334.673
0.18700,221.583,182.754,174.796,156.139,214.796,156.139,518.911,335.571
0.18800,222.098,183.128,175.206,156.515,215.332,156.515,519.63,336.429
0.18800,222.615,183.502,175.616,156.893,215.835,156.893,520.932,337.258
0.18800,223.128,183.875,176.028,157.272,216.371,157.272,522.268,338.12
0.18900,223.725,184.249,176.436,157.649,216.874,157.649,524.093,338.999
0.18900,224.237,184.623,176.84,158.021,217.411,158.021,525.377,339.859
0.18900,224.767,185.009,177.257,158.403,217.947,158.403,526.136,340.722
0.18900,225.284,185.396,177.672,158.782,218.451,158.782,527.985,341.571
0.19000,225.844,185.77,178.085,159.158,218.987,159.158,529.257,342.469
0.19000,226.381,186.143,178.508,159.54,219.49,159.54,530.553,343.311
0.19000,226.947,186.517,178.939,159.929,220.027,159.929,531.85,344.184
0.19100,227.511,186.891,179.368,160.318,220.53,160.318,533.735,345.024
0.19100,228.089,187.277,179.802,160.705,221.067,160.705,537.212,345.88
0.19100,228.667,187.651,180.241,161.09,221.603,161.09,539.082,346.747
0.19200,229.259,188.024,180.666,161.473,222.139,161.473,540.952,347.649
0.19200,229.891,188.411,181.129,161.871,222.676,161.871,541.678,348.54
0.19200,230.47,188.784,181.541,162.248,223.213,162.248,542.421,349.395
0.19200,231.062,189.158,181.972,162.629,223.716,162.629,543.166,350.237
0.19300,231.666,189.532,182.411,163.014,224.219,163.014,545.066,351.11
0.19300,232.248,189.931,182.841,163.402,224.755,163.402,546.968,351.969
0.19300,232.756,190.317,183.256,163.78,225.292,163.78,548.258,352.823
0.19400,233.263,190.704,183.671,164.159,225.795,164.159,549.53,353.667
0.19400,233.781,191.116,184.099,164.545,226.331,164.545,551.362,354.573
0.19400,234.315,191.652,184.582,164.951,226.901,164.951,552.639,355.475
0.19400,234.836,192.038,185.016,165.335,227.437,165.335,553.883,356.346
0.19500,235.355,192.424,185.433,165.713,227.941,165.713,555.782,357.199
0.19500,235.862,192.797,185.846,166.092,228.477,166.092,556.527,358.044
0.19500,236.385,193.171,186.259,166.475,228.98,166.475,557.77,358.895
0.19600,236.909,193.544,186.669,166.851,229.45,166.851,558.493,359.741
0.19600,237.419,193.917,187.078,167.227,229.954,167.227,559.205,360.622
0.19600,238.017,194.29,187.487,167.602,230.457,167.602,559.915,361.472
0.19600,238.524,194.664,187.889,167.973,230.927,167.973,561.165,362.324
0.19700,239.078,195.037,188.295,168.347,231.431,168.347,561.928,363.141
0.19700,239.658,195.41,188.705,168.723,231.934,168.723,563.228,363.976
0.19700,240.221,195.796,189.119,169.1,232.437,169.1,563.981,364.813
0.19800,240.754,196.207,189.575,169.486,232.974,169.486,565.32,365.691
0.19800,241.277,196.593,189.998,169.872,233.543,169.872,566.048,366.619
0.19800,241.803,196.979,190.41,170.252,234.08,170.252,567.887,367.483
0.19800,242.31,197.365,190.813,170.625,234.55,170.625,568.616,368.312
0.19900,242.822,197.751,191.22,171,235.053,171,569.378,369.175
0.19900,243.329,198.137,191.628,171.376,235.59,171.376,570.109,370.05
0.19900,243.96,198.51,192.039,171.753,236.126,171.753,570.839,370.933
0.20000,244.589,198.896,192.459,172.135,236.696,172.135,571.587,371.834
0.20000,245.11,199.282,192.888,172.52,237.266,172.52,572.859,372.737
0.20000,245.632,199.68,193.31,172.905,237.802,172.905,574.771,373.645
0.20000,246.271,200.091,193.751,173.299,238.305,173.299,576.016,374.495
0.20100,246.795,200.515,194.198,173.688,238.842,173.688,578.461,375.369
0.20100,247.321,200.939,194.626,174.072,239.378,174.072,579.759,376.244
0.20100,247.831,201.352,195.026,174.446,239.849,174.446,581.075,377.071
0.20200,248.338,201.751,195.436,174.823,240.352,174.823,582.933,377.921
0.20200,248.848,202.15,195.847,175.2,240.856,175.2,583.691,378.783
0.20200,249.447,202.548,196.269,175.584,241.359,175.584,585.022,379.673
0.20200,250.021,202.947,196.684,175.964,241.864,175.964,585.744,380.526
0.20300,250.638,203.345,197.13,176.355,242.401,176.355,587.592,381.404
0.20300,251.27,203.744,197.585,176.748,242.938,176.748,588.891,382.28
0.20300,251.873,204.13,197.998,177.127,243.475,177.127,590.184,383.144
0.20400,252.453,204.516,198.41,177.507,243.978,177.507,590.917,384.02
0.20400,253.058,204.915,198.821,177.886,244.449,177.886,591.643,384.897
0.20400,253.647,205.313,199.23,178.264,244.985,178.264,593.465,385.774
0.20400,254.212,205.712,199.655,178.643,245.489,178.643,595.352,386.638
0.20500,254.791,206.111,200.083,179.029,245.992,179.029,596.642,387.523
0.20500,255.408,206.497,200.493,179.407,246.528,179.407,597.952,388.396
0.20500,255.921,206.87,200.904,179.783,247.032,179.783,598.65,389.244
0.20600,256.435,207.256,201.311,180.157,247.535,180.157,599.389,390.109
0.20600,256.947,207.642,201.718,180.531,248.005,180.531,600.148,390.973
0.20600,257.458,208.028,202.127,180.907,248.508,180.907,601.448,391.819
0.20600,257.969,208.427,202.537,181.283,249.011,181.283,602.21,392.665
0.20700,258.577,208.838,202.948,181.66,249.514,181.66,602.941,393.532
0.20700,259.217,209.262,203.359,182.037,250.05,182.037,603.702,394.461
0.20700,259.74,209.724,203.776,182.417,250.554,182.417,604.981,395.374
0.20800,260.38,210.545,204.2,182.796,251.057,182.796,607.322,396.235
0.20800,261,211.048,204.7,183.188,251.594,183.188,608.081,397.118
0.20800,261.603,211.524,205.111,183.566,252.096,183.566,608.814,397.98
0.20800,262.209,211.988,205.524,183.944,252.6,183.944,610.146,398.842
0.20900,262.787,212.452,205.928,184.318,253.136,184.318,611.459,399.73
0.20900,263.39,212.929,206.339,184.698,253.639,184.698,612.186,400.588
0.20900,263.903,213.406,206.747,185.078,254.142,185.078,612.911,401.451
0.21000,264.412,213.883,207.156,185.456,254.645,185.456,613.645,402.343
0.21000,264.922,214.372,207.568,185.835,255.149,185.835,614.378,403.197
0.21000,265.434,214.849,207.964,186.205,255.619,186.205,615.654,404.035
0.21000,265.942,215.326,208.364,186.576,256.088,186.576,616.35,404.874
0.21100,266.447,215.841,208.783,186.958,256.625,186.958,617.07,405.751
0.21100,266.953,216.357,209.216,187.352,257.161,187.352,618.957,406.636
0.21100,267.464,216.821,209.626,187.729,257.631,187.729,619.714,407.484
0.21200,267.973,217.285,210.034,188.105,258.134,188.105,621.573,408.344
0.21200,268.48,217.723,210.435,188.478,258.67,188.478,622.868,409.254
0.21200,268.986,218.187,210.845,188.855,259.173,188.855,623.597,410.105
0.21200,269.504,218.69,211.254,189.231,259.71,189.231,624.916,410.976
0.21300,270.014,219.205,211.686,189.619,260.279,189.619,627.346,411.864
0.21300,270.62,219.733,212.12,190.01,260.849,190.01,628.102,412.757
0.21300,271.249,220.261,212.556,190.401,261.42,190.401,629.423,413.668
0.21400,271.894,220.828,213.022,190.807,262.022,190.807,630.742,414.633
0.21400,272.54,221.343,213.461,191.193,262.559,191.193,631.448,415.514
0.21400,273.062,221.871,213.895,191.585,263.095,191.585,632.735,416.38
0.21400,273.582,222.387,214.325,191.973,263.632,191.973,633.997,417.241
0.21500,274.105,222.928,214.742,192.355,264.168,192.355,635.268,418.112
0.21500,274.626,223.456,215.159,192.736,264.704,192.736,636.537,419.008
0.21500,275.143,223.869,215.567,193.112,265.207,193.112,637.245,419.855
0.21500,275.649,224.371,215.982,193.491,265.744,193.491,638.534,420.732
0.21600,276.155,224.887,216.398,193.87,266.28,193.87,639.841,421.64
0.21600,276.677,225.363,216.838,194.261,266.817,194.261,641.65,422.54
0.21600,277.198,225.84,217.275,194.647,267.32,194.647,642.945,423.383
0.21700,277.708,226.343,217.684,195.023,267.823,195.023,644.79,424.231
0.21700,278.229,226.846,218.096,195.403,268.326,195.403,646.692,425.071
0.21700,278.86,227.348,218.515,195.787,268.829,195.787,647.988,425.91
0.21700,279.382,227.851,218.985,196.189,269.399,196.189,649.275,426.795
0.21800,279.904,228.315,219.421,196.57,269.936,196.57,650.569,427.649
0.21800,280.428,228.766,219.828,196.946,270.405,196.946,651.293,428.464
0.21800,280.934,229.217,220.235,197.319,270.909,197.319,652.569,429.301
0.21900,281.44,229.655,220.647,197.687,271.38,197.687,653.319,430.124
0.21900,281.951,230.12,221.05,198.06,271.85,198.06,655.108,430.953
0.21900,282.458,230.648,221.479,198.44,272.388,198.44,656.42,431.834
0.21900,282.966,231.163,221.894,198.819,272.925,198.819,657.144,432.728
0.22000,283.475,231.678,222.306,199.197,273.462,199.197,657.868,433.596
0.22000,283.984,232.181,222.716,199.576,274,199.576,659.139,434.47
0.22000,284.494,232.658,223.12,199.95,274.503,199.95,660.442,435.348
0.22000,285.013,233.135,223.55,200.334,275.007,200.334,662.281,436.196
0.22100,285.532,233.638,223.996,200.719,275.544,200.719,663.02,437.064
0.22100,286.169,234.14,224.409,201.098,276.048,201.098,664.326,437.938
0.22100,286.689,234.656,224.82,201.476,276.552,201.476,666.159,438.772
0.22200,287.456,235.223,225.239,201.858,277.089,201.858,669.108,439.646
0.22200,287.973,235.738,225.649,202.235,277.593,202.235,670.445,440.485
0.22200,288.492,236.241,226.059,202.614,278.13,202.614,671.193,441.347
0.22200,289.011,236.756,226.47,202.992,278.667,202.992,672.44,442.233
0.22300,289.529,237.271,226.879,203.369,279.204,203.369,673.162,443.129
0.22300,290.035,237.774,227.287,203.746,279.707,203.746,673.902,443.978
0.22300,290.542,238.277,227.694,204.121,280.211,204.121,675.211,444.853
0.22300,291.08,238.779,228.1,204.495,280.681,204.495,675.97,445.676
0.22400,291.642,239.282,228.506,204.866,281.152,204.866,677.263,446.533
0.22400,292.161,239.997,228.961,205.251,281.689,205.251,678.024,447.406
0.22400,292.761,240.394,229.437,205.648,282.26,205.648,679.303,448.291
0.22500,293.307,240.78,229.839,206.019,282.73,206.019,680.051,449.112
0.22500,293.824,241.165,230.249,206.394,283.234,206.394,681.316,449.948
0.22500,294.409,241.551,230.658,206.768,283.737,206.768,682.616,450.795
0.22500,294.992,241.936,231.074,207.143,284.241,207.143,683.321,451.652
0.22600,295.509,242.322,231.477,207.517,284.712,207.517,684.588,452.479
0.22600,296.057,242.707,231.868,207.883,285.182,207.883,686.433,453.333
0.22600,296.623,243.093,232.271,208.257,285.686,208.257,687.722,454.171
0.22700,297.253,243.478,232.676,208.632,286.156,208.632,688.446,454.993
0.22700,297.881,243.864,233.084,209.008,286.66,209.008,689.17,455.843
0.22700,298.497,244.237,233.491,209.385,287.164,209.385,690.477,456.716
0.22700,299.006,244.622,233.906,209.768,287.701,209.768,691.772,457.578
0.22800,299.514,245.008,234.32,210.146,288.238,210.146,693.065,458.461
0.22800,300.031,245.393,234.731,210.524,288.774,210.524,694.92,459.363
0.22800,300.546,245.791,235.149,210.906,289.344,210.906,695.669,460.251
0.22800,301.329,246.323,235.567,211.288,289.881,211.288,696.926,461.119
0.22900,301.887,246.882,235.969,211.663,290.351,211.663,697.622,461.931
0.22900,302.406,247.294,236.383,212.041,290.888,212.041,698.351,462.79
0.22900,302.924,247.694,236.796,212.419,291.425,212.419,699.104,463.662
0.23000,303.446,248.093,237.212,212.799,291.962,212.799,700.366,464.536
0.23000,304.061,248.493,237.639,213.186,292.498,213.186,701.652,465.4
0.23000,304.692,248.893,238.073,213.573,293.068,213.573,702.959,466.289
0.23000,305.209,249.292,238.482,213.948,293.604,213.948,704.791,467.163
0.23100,305.783,249.692,238.889,214.323,294.108,214.323,706.634,468.001
0.23100,306.374,250.091,239.305,214.697,294.611,214.697,707.359,468.83
0.23100,306.972,250.491,239.712,215.073,295.114,215.073,708.106,469.668
0.23100,307.555,250.89,240.121,215.45,295.617,215.45,709.929,470.542
0.23200,308.148,251.29,240.534,215.829,296.154,215.829,711.21,471.404
0.23200,308.789,251.702,240.951,216.216,296.724,216.216,711.925,472.284
0.23200,309.31,252.102,241.406,216.606,297.294,216.606,713.742,473.159
0.23300,309.828,252.488,241.868,217.004,297.863,217.004,715.612,474.035
0.23300,310.345,252.888,242.27,217.376,298.366,217.376,716.34,474.866
0.23300,310.862,253.3,242.686,217.754,298.903,217.754,717.06,475.727
0.23300,311.38,253.712,243.114,218.14,299.406,218.14,717.776,476.564
0.23400,311.897,254.125,243.519,218.513,299.909,218.513,719.034,477.391
0.23400,312.415,254.537,243.926,218.888,300.412,218.888,719.741,478.224
0.23400,312.99,255.077,244.344,219.267,300.949,219.267,720.459,479.082
0.23400,313.54,255.731,244.762,219.645,301.452,219.645,721.172,479.933
0.23500,314.112,256.306,245.151,220.014,301.922,220.014,721.905,480.743
0.23500,314.752,256.784,245.572,220.396,302.492,220.396,723.751,481.621
0.23500,315.464,257.249,245.992,220.779,303.029,220.779,725.015,482.477
0.23500,316.236,257.662,246.406,221.158,303.566,221.158,726.355,483.338
0.23600,316.751,258.088,246.816,221.539,304.069,221.539,727.663,484.174
0.23600,317.273,258.528,247.224,221.918,304.539,221.918,728.383,485.006
0.23600,317.789,258.993,247.632,222.294,305.042,222.294,730.19,485.831
0.23600,318.314,259.458,248.04,222.671,305.546,222.671,731.507,486.66
0.23700,318.917,259.923,248.447,223.046,306.049,223.046,732.221,487.49
0.23700,319.522,260.388,248.855,223.423,306.552,223.423,733.516,488.319
0.23700,320.113,260.853,249.263,223.799,307.056,223.799,734.276,489.141
0.23800,320.703,261.32,249.671,224.175,307.592,224.175,735.024,489.96
0.23800,321.304,261.784,250.077,224.551,308.096,224.551,737.441,490.792
0.23800,321.824,262.25,250.483,224.926,308.599,224.926,738.158,491.623
0.23800,322.342,262.702,250.889,225.302,309.103,225.302,739.407,492.447
0.23900,322.864,263.154,251.296,225.677,309.606,225.677,740.676,493.266
0.23900,323.38,263.606,251.7,226.052,310.076,226.052,741.395,494.067
0.23900,323.897,264.045,252.098,226.425,310.546,226.425,742.704,494.877
0.23900,324.513,264.472,252.52,226.808,311.049,226.808,743.964,495.706
0.24000,325.117,264.885,252.968,227.194,311.585,227.194,746.357,496.551
0.24000,325.723,265.35,253.416,227.585,312.122,227.585,747.078,497.396
0.24000,326.349,265.802,253.862,227.97,312.625,227.97,748.919,498.216
0.24000,327.004,266.229,254.272,228.349,313.095,228.349,749.625,499.016
0.24100,327.663,266.655,254.682,228.726,313.598,228.726,751.47,499.861
0.24100,328.318,267.081,255.09,229.104,314.102,229.104,752.216,500.689
0.24100,328.844,267.52,255.503,229.483,314.638,229.483,752.946,501.533
0.24200,329.619,267.986,255.925,229.866,315.208,229.866,754.234,502.403
0.24200,330.391,268.438,256.346,230.248,315.745,230.248,754.963,503.249
0.24200,331.166,268.89,256.767,230.632,316.281,230.632,756.813,504.093
0.24200,331.817,269.342,257.181,231.012,316.785,231.012,757.537,504.91
0.24300,332.333,269.794,257.589,231.387,317.288,231.387,759.366,505.738
0.24300,333.124,270.233,257.985,231.757,317.758,231.757,760.086,506.574
0.24300,333.899,270.673,258.398,232.137,318.261,232.137,761.958,507.395
0.24300,334.673,271.125,258.812,232.518,318.765,232.518,763.81,508.214
0.24400,335.262,271.577,259.294,232.914,319.268,232.914,765.099,509.033
0.24400,336.036,272.042,259.712,233.297,319.804,233.297,765.817,509.875
0.24400,336.715,272.507,260.13,233.679,320.341,233.679,766.516,510.725
0.24400,337.506,272.959,260.545,234.059,320.878,234.059,767.786,511.569
0.24500,338.306,273.411,260.954,234.439,321.381,234.439,768.514,512.403
0.24500,339.098,273.863,261.362,234.819,321.885,234.819,769.265,513.259
0.24500,339.871,274.303,261.772,235.199,322.388,235.199,769.994,514.085
0.24500,340.642,274.742,262.186,235.579,322.891,235.579,771.85,514.904
0.24600,341.413,275.194,262.601,235.96,323.394,235.96,772.576,515.725
0.24600,342.192,275.646,263.015,236.333,323.864,236.333,773.896,516.52
0.24600,342.845,276.137,263.464,236.722,324.367,236.722,775.19,517.338
0.24600,343.483,276.602,263.882,237.105,324.904,237.105,777.105,518.179
0.24700,344.174,277.093,264.312,237.495,325.507,237.495,780.079,519.065
0.24700,345.302,277.975,264.737,237.883,326.076,237.883,781.908,519.929
0.24700,346.078,278.737,265.161,238.269,326.646,238.269,783.784,520.793
0.24700,346.858,279.162,265.583,238.653,327.215,238.653,786.22,521.656
0.24800,347.629,279.702,266.003,239.036,327.785,239.036,787.554,522.519
0.24800,348.432,280.853,266.426,239.42,328.355,239.42,788.26,523.382
0.24800,349.674,281.861,266.852,239.812,328.925,239.812,789.559,524.246
0.24800,350.952,282.874,267.513,240.412,329.81,240.412,791.964,525.728
0.24800,352.078,283.796,268.171,241.01,330.662,241.01,793.832,527.208
0.24900,353.28,284.616,268.827,241.608,331.514,241.608,796.276,528.686
0.24900,354.497,285.524,269.478,242.198,332.332,242.198,798.115,530.146
0.24900,355.667,286.416,270.12,242.786,333.151,242.786,799.373,531.613
0.24900,356.786,287.257,270.758,243.371,333.97,243.371,800.645,533.072
0.24900,357.891,288.004,271.392,243.954,334.755,243.954,801.884,534.517
0.24900,359.005,288.782,272.007,244.526,335.541,244.526,803.167,535.99
0.25000,359.681,289.298,272.431,245.1,336.11,245.1,804.484,536.854
0.25000,360.472,289.952,272.856,245.485,336.68,245.485,805.802,537.717
0.25000,361.588,290.824,273.281,245.869,337.25,245.869,807.048,538.581
0.25000,362.361,291.223,273.704,246.253,337.819,246.253,808.293,539.445
0.25000,363.481,292.101,274.128,246.637,338.356,246.637,809.041,540.292
0.25100,364.278,292.87,274.55,247.021,338.892,247.021,810.305,541.144
0.25100,364.882,293.388,274.972,247.403,339.429,247.403,811.054,541.985
0.25100,365.675,294.054,275.393,247.785,339.965,247.785,812.348,542.829
0.25100,366.314,294.693,275.812,248.167,340.502,248.167,814.151,543.674
0.25100,366.916,295.198,276.231,248.549,341.039,248.549,816.028,544.519
0.25100,367.54,295.703,276.65,248.93,341.575,248.93,817.952,545.36
0.25200,368.333,296.207,277.069,249.311,342.112,249.311,819.804,546.204
0.25200,369.121,296.712,277.486,249.692,342.648,249.692,820.531,547.045
0.25200,369.71,297.216,277.902,250.073,343.185,250.073,822.362,547.884
0.25200,370.311,297.721,278.317,250.452,343.722,250.452,823.6,548.726
0.25200,371.089,298.213,278.731,250.831,344.225,250.831,824.355,549.548
0.25300,371.686,298.704,279.145,251.209,344.728,251.209,825.67,550.371
0.25300,372.263,299.209,279.56,251.589,345.265,251.589,826.401,551.214
0.25300,373.375,299.713,279.973,251.969,345.801,251.969,828.268,552.054
0.25300,374.481,300.231,280.404,252.355,346.371,252.355,830.106,552.919
0.25300,375.587,300.736,280.816,252.734,346.941,252.734,830.864,553.783
0.25300,376.693,301.227,281.229,253.112,347.477,253.112,833.295,554.624
0.25400,377.806,301.719,281.639,253.491,347.98,253.491,834.6,555.444
0.25400,378.922,302.211,282.049,253.869,348.484,253.869,835.88,556.262
0.25400,380.038,302.703,282.459,254.247,348.987,254.247,837.17,557.079
0.25400,380.664,303.194,282.868,254.624,349.491,254.624,838.985,557.899
0.25400,381.25,303.686,283.278,255.002,349.994,255.002,839.738,558.717
0.25500,381.847,304.178,283.689,255.379,350.497,255.379,841.026,559.536
0.25500,382.953,304.682,284.103,255.758,351.034,255.758,841.788,560.382
0.25500,384.087,305.2,284.52,256.138,351.571,256.138,843.087,561.233
0.25500,384.686,305.717,284.937,256.519,352.14,256.519,844.364,562.097
0.25500,385.477,306.235,285.355,256.9,352.677,256.9,845.094,562.944
0.25500,386.282,306.739,285.77,257.279,353.213,257.279,846.373,563.787
0.25600,387.078,307.244,286.182,257.657,353.717,257.657,847.672,564.617
0.25600,388.223,307.736,286.593,258.035,354.22,258.035,848.931,565.472
0.25600,389.012,308.227,287.003,258.415,354.724,258.415,850.182,566.293
0.25600,389.8,308.706,287.417,258.794,355.227,258.794,850.917,567.109
0.25600,390.589,309.185,287.837,259.173,355.73,259.173,852.193,567.927
0.25700,391.377,309.651,288.256,259.553,356.234,259.553,852.911,568.743
0.25700,392.157,310.129,288.686,259.935,356.737,259.935,853.646,569.563
0.25700,392.944,310.608,289.111,260.316,357.241,260.316,854.953,570.383
0.25700,393.721,311.074,289.519,260.694,357.744,260.694,856.807,571.198
0.25700,394.227,311.526,289.929,261.067,358.215,261.067,858.075,571.992
0.25800,395.018,311.992,290.335,261.443,358.685,261.443,859.355,572.786
0.25800,395.55,312.458,290.742,261.819,359.155,261.819,860.088,573.581
0.25800,396.072,312.924,291.149,262.197,359.626,262.197,861.934,574.376
0.25800,396.608,313.389,291.555,262.573,360.129,262.573,862.665,575.194
0.25800,397.126,313.855,291.96,262.948,360.6,262.948,863.961,575.99
0.25900,397.664,314.321,292.367,263.33,361.07,263.33,864.681,576.783
0.25900,398.222,314.774,292.771,263.707,361.541,263.707,865.952,577.574
0.25900,398.739,315.239,293.178,264.083,362.044,264.083,867.251,578.394
0.25900,399.246,315.718,293.586,264.46,362.548,264.46,867.981,579.212
0.25900,399.808,316.184,293.993,264.835,363.051,264.835,869.831,580.037
0.26000,400.311,316.637,294.388,265.204,363.521,265.204,871.125,580.832
0.26000,400.834,317.064,294.78,265.571,363.991,265.571,871.88,581.63
0.26000,401.424,317.568,295.202,265.955,364.527,265.955,874.304,582.479
0.26000,401.969,318.047,295.611,266.332,365.031,266.332,875.066,583.303
0.26000,402.519,318.487,296.008,266.701,365.501,266.701,875.792,584.103
0.26100,403.081,318.914,296.41,267.073,365.971,267.073,877.078,584.912
0.26100,403.643,319.328,296.811,267.445,366.441,267.445,878.379,585.746
0.26100,404.149,319.741,297.212,267.817,366.911,267.817,879.101,586.545
0.26100,404.654,320.155,297.612,268.188,367.381,268.188,879.789,587.345
0.26100,405.164,320.569,297.996,268.551,367.818,268.551,880.513,588.119
0.26200,405.668,320.996,298.39,268.917,368.288,268.917,881.228,588.895
0.26200,406.168,321.424,298.781,269.283,368.725,269.283,881.982,589.668
0.26200,406.672,321.851,299.165,269.644,369.161,269.644,883.245,590.446
0.26200,407.172,322.278,299.557,270.009,369.598,270.009,884.534,591.223
0.26200,407.675,322.692,299.949,270.374,370.068,270.374,885.233,592.024
0.26300,408.177,323.106,300.344,270.741,370.539,270.741,885.956,592.82
0.26300,408.677,323.546,300.755,271.117,371.042,271.117,887.285,593.639
0.26300,409.178,323.986,301.164,271.494,371.545,271.494,887.981,594.462
0.26300,409.678,324.747,301.558,271.861,372.015,271.861,888.7,595.263
0.26300,410.234,325.132,301.983,272.24,372.519,272.24,889.983,596.086
0.26300,410.783,325.505,302.375,272.607,373.022,272.607,891.828,596.91
0.26400,411.344,325.878,302.771,272.976,373.493,272.976,892.541,597.707
0.26400,411.861,326.251,303.144,273.334,373.896,273.334,893.217,598.46
0.26400,412.382,326.625,303.536,273.7,374.367,273.7,895.041,599.26
0.26400,412.905,326.998,303.928,274.066,374.837,274.066,896.345,600.06
0.26400,413.43,327.371,304.319,274.432,375.274,274.432,897.076,600.839
0.26500,413.941,327.744,304.707,274.797,375.711,274.797,898.348,601.618
0.26500,414.465,328.117,305.083,275.155,376.148,275.155,900.238,602.395
0.26500,414.987,328.49,305.471,275.516,376.585,275.516,901,603.171
0.26500,415.52,328.864,305.864,275.883,377.055,275.883,901.725,603.97
0.26500,416.065,329.237,306.257,276.25,377.525,276.25,903.003,604.769
0.26600,416.612,329.61,306.649,276.617,377.995,276.617,904.263,605.578
0.26600,417.172,329.983,307.041,276.982,378.465,276.982,904.984,606.414
0.26600,417.719,330.393,307.454,277.364,379.002,277.364,905.708,607.26
0.26600,418.269,330.944,307.863,277.744,379.539,277.744,906.44,608.109
0.26600,418.842,331.369,308.267,278.116,380.042,278.116,907.174,608.933
0.26700,419.359,331.782,308.665,278.484,380.512,278.484,907.903,609.735
0.26700,419.876,332.183,309.064,278.852,380.983,278.852,908.651,610.538
0.26700,420.393,332.583,309.456,279.22,381.454,279.22,909.367,611.34
0.26700,420.909,332.983,309.847,279.588,381.924,279.588,910.056,612.142
0.26700,421.412,333.37,310.237,279.954,382.394,279.954,910.815,612.945
0.26800,421.916,333.758,310.627,280.32,382.864,280.32,911.574,613.746
0.26800,422.417,334.171,311.02,280.688,383.334,280.688,912.324,614.548
0.26800,422.918,334.571,311.419,281.062,383.804,281.062,913.022,615.348
0.26800,423.432,334.971,311.825,281.438,384.274,281.438,913.768,616.154
0.26800,424.058,335.397,312.262,281.863,384.843,281.863,914.494,617.029
0.26900,424.827,335.836,312.705,282.295,385.413,282.295,915.245,617.903
0.26900,425.428,336.3,313.12,282.676,385.916,282.676,915.964,618.726
0.26900,426.029,336.751,313.555,283.075,386.452,283.075,916.67,619.582
0.26900,426.645,337.177,313.999,283.534,386.955,283.534,917.993,620.407
0.26900,427.185,337.578,314.421,283.95,387.459,283.95,918.717,621.231
0.27000,427.736,337.991,314.812,284.325,387.928,284.325,919.412,622.032
0.27000,428.273,338.416,315.209,284.698,388.398,284.698,920.168,622.835
0.27000,428.83,338.842,315.608,285.066,388.868,285.066,920.901,623.64
0.27000,429.396,339.255,316.007,285.444,389.338,285.444,922.221,624.442
0.27000,429.947,339.668,316.406,285.821,389.808,285.821,922.952,625.24
0.27100,430.487,340.056,316.816,286.196,390.278,286.196,923.685,626.042
0.27100,431.011,340.443,317.223,286.57,390.748,286.57,924.441,626.862
0.27100,431.56,340.843,317.629,286.946,391.251,286.946,925.717,627.701
0.27100,432.111,341.256,318.036,287.322,391.754,287.322,926.436,628.54
0.27100,432.65,341.643,318.441,287.699,392.224,287.699,927.155,629.34
0.27200,433.163,342.031,318.831,288.063,392.661,288.063,927.913,630.122
0.27200,433.674,342.431,319.23,288.433,393.131,288.433,928.67,630.923
0.27200,434.181,342.857,319.627,288.801,393.634,288.801,930.005,631.744
0.27200,434.772,343.309,320.029,289.173,394.17,289.173,930.728,632.59
