Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
2621,101744.48,100981.39,94069.51,73903.5,180634.95,92861.06,63965.45,72840.92
2622,101791.72,101032.17,94102.11,73931.6,180703.73,92895.96,63988.08,72868.45
2623,101824.43,101082.95,94134.77,73959.7,180767.82,92930.77,64011.30,72895.72
2624,101878.79,101145.00,94167.36,73987.6,180824.95,92965.90,64034.72,72921.76
2625,101911.93,101209.92,94199.89,74015.1,180889.08,93000.67,64057.83,72948.30
2626,101953.58,101337.16,94231.15,74041.9,180941.53,93032.37,64080.26,72973.69
2627,101996.24,101383.29,94263.78,74068.8,180998.64,93064.17,64103.36,72999.79
2628,102044.86,101479.26,94296.40,74097.5,181069.81,93098.95,64126.43,73027.61
2629,102093.68,101583.53,94328.94,74126.9,181133.93,93133.77,64149.54,73054.47
2630,102142.76,101667.65,94361.47,74155.1,181193.39,93168.67,64171.88,73080.36
2631,102183.03,101730.40,94391.03,74179.9,181236.47,93197.41,64193.25,73104.28
2632,102216.08,101789.55,94423.65,74207.8,181293.57,93229.28,64214.80,73130.28
2633,102250.16,101823.12,94456.19,74236.9,181383.41,93267.23,64236.19,73160.33
2634,102283.16,101846.47,94488.76,74264.8,181449.91,93299.06,64257.57,73187.21
2635,102315.79,101868.89,94521.46,74292.2,181490.66,93327.76,64278.97,73210.82
2636,102348.31,101892.25,94554.04,74319.8,181547.78,93359.52,64300.34,73236.82
2637,102386.31,101916.53,94585.69,74345.6,181595.52,93391.25,64321.74,73261.45
2638,102419.03,101939.89,94617.04,74371.6,181643.29,93420.13,64342.96,73285.81
2639,102457.09,101963.25,94646.81,74398.1,181684.02,93448.85,64364.18,73309.56
2640,102501.43,101986.60,94679.36,74425.4,181745.84,93483.72,64385.56,73336.16
2641,102548.27,102009.96,94711.99,74453.8,181816.97,93518.50,64406.87,73364.92
2642,102588.42,102033.31,94744.28,74480.0,181867.07,93550.26,64428.87,73389.90
2643,102619.99,102056.67,94776.65,74506.2,181910.14,93579.12,64452.24,73414.14
2644,102661.32,102079.09,94809.27,74533.3,181969.60,93613.98,64474.15,73440.33
2645,102694.11,102102.44,94839.84,74558.4,182012.67,93642.65,64496.60,73464.58
2646,102732.35,102124.87,94870.75,74583.0,182053.41,93671.36,64520.00,73488.22
2647,102775.20,102160.41,94903.35,74612.1,182122.18,93706.13,64543.56,73515.43
2648,102807.66,102194.09,94935.85,74639.7,182186.35,93740.94,64566.01,73542.24
2649,102840.46,102216.51,94968.47,74667.1,182250.42,93775.89,64587.83,73569.22
2650,102873.04,102238.93,95000.96,74694.5,182307.54,93807.74,64609.63,73595.26
2651,102918.26,102262.29,95033.56,74721.9,182364.65,93842.64,64632.91,73621.21
2652,102961.54,102309.09,95066.13,74749.7,182421.77,93877.37,64656.24,73647.39
2653,102995.56,102346.51,95098.95,74778.1,182485.92,93912.29,64677.77,73674.09
2654,103036.80,102394.25,95131.44,74805.1,182543.05,93944.03,64699.94,73700.02
2655,103070.55,102429.79,95164.03,74832.7,182586.14,93972.71,64723.88,73724.03
2656,103103.62,102464.41,95196.81,74861.0,182657.31,94007.58,64747.20,73751.48
2657,103154.29,102499.02,95229.28,74891.0,182733.13,94045.47,64768.74,73780.73
2658,103186.92,102533.63,95261.78,74919.9,182804.27,94080.33,64790.66,73808.87
2659,103219.09,102557.92,95293.37,74945.6,182854.37,94112.23,64813.79,73834.80
2660,103260.49,102582.21,95325.94,74973.4,182918.53,94144.02,64836.93,73862.02
2661,103304.69,102617.75,95358.40,75001.6,182984.98,94178.85,64859.13,73889.17
2662,103361.93,102654.23,95390.90,75029.8,183058.49,94213.81,64880.95,73917.84
2663,103400.77,102705.71,95423.43,75055.7,183110.96,94245.61,64902.28,73943.17
2664,103448.52,102773.11,95456.03,75082.7,183168.10,94277.47,64924.31,73969.09
2665,103481.08,102833.98,95488.51,75111.1,183234.54,94312.36,64947.77,73996.46
2666,103513.98,102880.78,95521.04,75138.6,183296.36,94344.23,64969.72,74023.12
2667,103546.66,102927.58,95553.56,75163.5,183334.75,94373.07,64992.46,74046.52
2668,103588.13,102974.38,95586.04,75190.8,183389.56,94404.97,65015.04,74072.12
2669,103631.67,103020.25,95618.73,75218.6,183456.08,94436.85,65037.34,74099.36
2670,103669.15,103044.54,95651.39,75246.0,183510.88,94468.59,65060.30,74124.93
2671,103700.71,103067.89,95682.75,75271.2,183553.97,94497.37,65082.61,74149.28
2672,103752.74,103102.49,95715.28,75297.8,183597.08,94526.09,65106.58,74173.20
2673,103785.41,103148.36,95748.01,75325.1,183651.86,94557.88,65130.42,74198.84
2674,103818.19,103206.41,95780.61,75352.5,183722.95,94592.71,65153.65,74226.66
2675,103849.94,103266.33,95812.84,75379.6,183773.10,94624.55,65175.22,74251.29
2676,103882.73,103327.19,95843.48,75405.0,183823.24,94656.31,65196.74,74276.23
2677,103927.89,103389.91,95876.12,75433.2,183878.08,94688.07,65218.86,74301.76
2678,103974.98,103468.57,95908.67,75461.9,183953.91,94722.85,65242.66,74330.22
2679,104007.73,103516.07,95941.31,75490.2,184039.12,94760.60,65266.32,74359.29
2680,104041.31,103563.79,95973.93,75517.8,184100.96,94795.53,65288.74,74386.01
2681,104075.74,103651.94,96006.59,75545.1,184162.78,94830.26,65311.76,74412.62
2682,104151.55,103686.27,96039.08,75572.2,184212.93,94862.05,65333.83,74437.69
2683,104190.98,103709.65,96071.66,75599.4,184267.74,94893.91,65355.92,74463.27
2684,104229.11,103733.03,96101.13,75624.4,184308.52,94922.71,65377.76,74487.14
2685,104279.74,103756.42,96133.90,75653.8,184386.70,94960.49,65399.90,74516.26
2686,104312.36,103779.80,96186.87,75683.7,184457.95,94998.30,65433.47,74543.53
2687,104343.69,103802.24,96219.48,75711.3,184512.71,95030.10,65454.92,74568.84
2688,104397.44,103826.56,96249.55,75735.1,184551.13,95058.82,65476.82,74592.80
2689,104440.81,103850.88,96282.07,75762.3,184610.58,95090.65,65500.32,74618.86
2690,104474.08,103875.20,96314.78,75789.5,184663.00,95122.44,65521.63,74644.23
2691,104517.86,103899.52,96347.38,75817.5,184715.43,95154.20,65542.93,74669.47
2692,104567.13,103923.84,96379.92,75845.7,184786.57,95189.26,65564.37,74697.40
2693,104615.30,103947.22,96412.72,75871.9,184834.30,95221.01,65585.75,74722.09
2694,104647.72,103970.61,96444.12,75897.4,184882.05,95249.83,65607.08,74746.44
2695,104685.85,103993.98,96476.64,75924.5,184927.46,95278.52,65628.46,74770.51
2696,104718.32,104017.37,96509.25,75952.0,184982.21,95310.31,65649.92,74796.63
2697,104750.79,104039.81,96541.93,75979.5,185041.61,95342.15,65671.90,74822.30
2698,104796.20,104062.25,96574.67,76007.0,185094.07,95373.90,65695.36,74847.90
2699,104835.75,104084.69,96604.66,76030.7,185134.85,95399.63,65717.17,74871.33
2700,104867.49,104108.07,96637.22,76058.3,185182.66,95431.40,65740.18,74896.03
2701,104904.24,104130.51,96667.15,76082.1,185225.77,95460.11,65762.75,74920.14
2702,104948.53,104152.95,96699.79,76109.5,185268.89,95488.90,65785.51,74944.10
2703,104980.26,104175.39,96732.35,76137.0,185328.41,95520.68,65808.05,74970.50
2704,105012.12,104197.83,96762.04,76162.1,185373.87,95549.38,65830.08,74995.50
2705,105060.82,104220.27,96793.62,76188.0,185424.02,95581.13,65851.75,75020.18
2706,105093.63,104243.65,96824.30,76213.3,185476.53,95612.95,65873.49,75045.61
2707,105135.29,104267.97,96856.15,76238.9,185526.64,95644.66,65895.80,75070.66
2708,105170.01,104294.17,96906.62,76267.9,185600.18,95682.43,65919.93,75099.18
2709,105210.89,104318.50,96939.19,76295.0,185661.96,95714.33,65943.62,75125.48
2710,105243.84,104342.82,96971.68,76323.0,185728.41,95749.19,65965.73,75152.65
2711,105276.95,104367.14,97004.15,76350.3,185792.50,95780.90,65987.70,75182.66
2712,105318.63,104391.46,97036.67,76377.4,185847.24,95812.69,66009.03,75208.28
2713,105357.15,104415.78,97069.26,76404.5,185901.96,95844.41,66030.36,75233.94
2714,105408.03,104440.11,97101.75,76434.1,185961.37,95879.41,66051.66,75260.20
2715,105459.29,104475.69,97154.88,76463.8,186034.80,95917.27,66084.92,75288.50
2716,105508.53,104511.27,97187.35,76492.1,186094.20,95952.14,66106.96,75314.77
2717,105541.54,104548.74,97220.01,76517.0,186139.58,95980.98,66130.43,75339.50
2718,105575.32,104613.45,97252.50,76545.9,186206.01,96015.89,66151.76,75367.23
2719,105619.72,104674.38,97284.99,76573.5,186277.08,96050.66,66173.26,75395.30
2720,105651.86,104725.00,97317.60,76602.3,186327.16,96082.44,66194.58,75420.40
2721,105706.81,104777.49,97350.25,76630.9,186393.59,96117.27,66215.91,75447.63
2722,105752.19,104841.25,97381.98,76656.5,186431.98,96142.92,66237.49,75471.02
2723,105790.78,104893.74,97414.56,76683.9,186475.03,96171.77,66259.09,75495.30
2724,105835.92,104956.56,97447.05,76711.9,186541.50,96206.64,66282.42,75522.19
2725,105868.84,105019.38,97479.53,76739.9,186603.29,96241.45,66303.87,75548.43
2726,105901.89,105081.25,97512.00,76767.4,186660.44,96273.26,66325.90,75574.30
2727,105935.07,105143.13,97544.55,76795.3,186717.58,96305.01,66349.35,75600.47
2728,105967.67,105215.34,97577.07,76822.7,186772.35,96339.85,66370.79,75626.20
2729,106001.04,105299.73,97609.55,76850.3,186817.79,96374.70,66392.16,75650.84
2730,106055.90,105374.75,97642.05,76877.8,186891.29,96409.47,66413.54,75678.66
2731,106089.44,105451.66,97674.53,76904.7,186934.38,96441.35,66434.93,75702.62
2732,106122.38,105541.70,97707.10,76932.2,186998.58,96476.08,66456.36,75729.15
2733,106162.17,105636.46,97739.15,76958.0,187051.06,96507.95,66477.69,75754.34
2734,106197.08,105688.17,97771.74,76984.7,187108.20,96539.70,66499.01,75780.18
2735,106241.54,105713.62,97803.85,77009.7,187151.30,96568.53,66520.28,75804.42
2736,106277.85,105738.10,97836.45,77036.9,187201.42,96600.27,66541.59,75829.36
2737,106325.96,105761.61,97869.00,77064.2,187260.89,96635.08,66562.98,75855.55
2738,106364.53,105786.09,97901.52,77091.2,187318.07,96666.96,66585.00,75881.10
2739,106409.71,105810.57,97934.07,77117.0,187368.23,96698.71,66609.09,75905.99
2740,106452.74,105835.05,97966.53,77144.0,187420.70,96730.54,66632.52,75931.19
2741,106497.19,105859.53,97999.02,77172.4,187484.86,96765.49,66654.02,75958.01
2742,106535.60,105884.00,98031.49,77199.6,187544.35,96797.22,66675.43,75983.95
2743,106568.80,105908.48,98063.97,77228.9,187599.10,96828.97,66697.65,76009.96
2744,106619.40,105931.99,98096.62,77258.5,187670.23,96867.02,66719.18,76037.80
2745,106668.70,105956.46,98129.24,77286.0,187722.69,96898.84,66740.82,76063.37
2746,106711.38,105980.94,98160.99,77309.9,187763.47,96927.55,66762.50,76086.77
2747,106747.81,106004.44,98193.47,77337.1,187818.25,96962.48,66784.17,76112.36
2748,106795.76,106027.94,98225.95,77365.6,187861.37,96994.38,66805.78,76136.77
2749,106844.64,106051.45,98256.35,77391.2,187906.83,97023.12,66827.85,76161.10
2750,106886.06,106074.95,98288.48,77417.6,187945.27,97051.78,66851.60,76184.41
2751,106928.10,106098.45,98319.65,77443.0,188000.13,97083.61,66874.76,76210.10
2752,106971.92,106121.96,98352.19,77471.7,188064.33,97118.43,66896.39,76237.05
2753,107020.03,106157.73,98384.67,77500.0,188140.17,97153.24,66918.02,76265.72
2754,107069.38,106197.39,98417.29,77530.0,188223.05,97191.21,66939.90,76294.88
2755,107116.85,106244.46,98449.80,77557.5,188277.86,97222.94,66961.53,76320.54
2756,107163.13,106290.55,98480.63,77584.5,188332.66,97254.74,66982.85,76346.17
2757,107196.77,106337.61,98512.19,77610.4,188382.79,97286.65,67004.24,76371.21
2758,107243.96,106384.67,98542.90,77635.8,188428.26,97315.40,67025.51,76395.55
2759,107288.14,106421.43,98575.38,77663.7,188492.38,97350.20,67046.87,76422.63
2760,107331.62,106459.14,98607.90,77691.8,188563.56,97385.15,67068.20,76450.45
2761,107380.01,106497.82,98640.54,77720.0,188620.68,97417.12,67089.53,76475.82
2762,107419.26,106535.54,98671.41,77744.9,188663.76,97448.90,67110.79,76499.94
2763,107456.48,106573.26,98702.99,77770.9,188704.50,97477.57,67132.11,76523.85
2764,107489.62,106610.00,98732.21,77795.6,188747.59,97506.30,67154.00,76548.29
2765,107524.00,106646.74,98761.31,77820.2,188788.33,97534.97,67177.90,76572.46
2766,107558.93,106683.49,98790.62,77844.9,188831.39,97563.74,67201.16,76596.85
2767,107605.19,106720.24,98820.95,77869.8,188879.14,97592.69,67222.44,76621.52
2768,107639.88,106757.96,98851.82,77895.0,188929.24,97624.54,67243.71,76646.47
2769,107679.46,106795.68,98883.16,77921.9,188977.11,97656.35,67265.03,76671.08
2770,107718.07,106846.64,98915.64,77950.1,189041.34,97691.22,67287.07,76698.01
2771,107757.59,106937.72,98948.13,77979.0,189119.62,97729.06,67310.49,76726.76
2772,107791.67,106983.70,98980.77,78006.4,189176.85,97760.88,67332.61,76752.64
2773,107843.21,107007.04,99033.93,78036.2,189250.49,97798.79,67368.63,76780.46
2774,107893.11,107030.39,99066.45,78064.7,189319.50,97833.59,67390.18,76807.29
2775,107925.80,107053.73,99098.94,78091.4,189360.33,97865.57,67411.69,76832.51
2776,107971.80,107077.08,99131.43,78117.0,189405.80,97897.32,67433.98,76856.85
2777,108004.78,107100.42,99164.00,78144.8,189453.62,97926.04,67457.40,76881.49
2778,108079.86,107123.77,99196.57,78172.3,189513.14,97957.80,67478.77,76908.80
2779,108129.31,107147.11,99229.11,78200.0,189575.01,97989.69,67500.10,76934.80
2780,108180.31,107170.46,99261.59,78228.4,189634.52,98024.51,67522.12,76962.17
2781,108213.36,107193.80,99294.20,78256.6,189696.36,98059.30,67545.65,76988.86
2782,108245.41,107216.21,99326.82,78284.7,189758.19,98091.22,67567.69,77015.40
2783,108277.61,107238.62,99359.39,78312.0,189815.36,98122.95,67591.08,77040.93
2784,108330.44,107261.04,99391.92,78340.3,189874.91,98154.71,67612.74,77067.22
2785,108380.41,107284.38,99424.41,78367.6,189929.76,98186.52,67634.45,77092.54
2786,108416.42,107308.66,99455.47,78392.8,189979.94,98218.37,67656.60,77117.58
2787,108453.35,107335.73,99487.96,78421.5,190034.81,98253.12,67679.89,77143.17
2788,108511.34,107362.81,99520.44,78450.4,190113.16,98291.21,67701.91,77171.88
2789,108568.85,107388.95,99551.55,78478.3,190165.69,98323.03,67725.29,77197.14
2790,108610.02,107414.16,99581.60,78503.4,190208.83,98351.85,67747.23,77221.08
2791,108655.63,107439.37,99610.58,78528.0,190249.60,98377.50,67770.38,77244.68
2792,108691.01,107465.52,99643.10,78553.3,190297.43,98406.21,67791.91,77269.28
2793,108748.30,107491.66,99675.58,78580.5,190340.56,98435.00,67813.52,77293.22
2794,108784.05,107517.80,99708.05,78607.7,190390.72,98466.99,67835.32,77318.15
2795,108837.11,107543.95,99738.21,78632.0,190436.18,98495.72,67856.81,77342.52
2796,108871.95,107570.09,99770.76,78659.1,190481.66,98524.46,67879.04,77366.77
2797,108912.43,107595.30,99803.24,78686.4,190545.86,98556.15,67902.85,77393.73
2798,108954.36,107620.51,99835.70,78713.7,190603.04,98590.96,67926.92,77419.73
2799,108988.81,107645.71,99868.36,78741.0,190657.84,98622.72,67950.53,77445.05
2800,109029.64,107670.92,99900.86,78768.4,190715.04,98654.56,67972.17,77470.98
2801,109085.40,107695.19,99933.33,78793.9,190760.50,98686.38,67993.70,77495.30
2802,109160.32,107732.58,99965.80,78822.7,190824.73,98721.26,68015.77,77522.28
2803,109213.43,107777.16,99998.30,78851.0,190879.61,98753.02,68039.07,77547.97
2804,109262.41,107812.62,100030.76,78879.5,190939.13,98784.96,68060.68,77574.29
2805,109313.23,107848.06,100063.32,78908.0,191012.75,98822.87,68082.22,77602.06
2806,109359.65,107884.43,100095.88,78935.5,191069.94,98851.63,68103.75,77627.91
2807,109403.72,107920.80,100128.43,78961.6,191117.76,98880.43,68125.46,77652.50
2808,109436.16,107957.17,100160.95,78990.0,191170.29,98912.30,68146.93,77678.14
2809,109488.20,107992.62,100193.59,79018.0,191229.80,98947.17,68168.28,77704.29
2810,109520.46,108028.07,100226.14,79045.4,191282.35,98978.92,68189.75,77729.84
2811,109568.65,108063.52,100258.69,79073.5,191339.56,99010.69,68211.17,77755.73
2812,109625.38,108100.81,100291.17,79101.7,191399.09,99045.61,68233.20,77781.92
2813,109661.73,108140.85,100323.79,79128.9,191456.24,99077.48,68254.69,77807.89
2814,109699.06,108181.82,100356.26,79155.5,191504.06,99109.35,68276.04,77832.20
2815,109743.86,108222.79,100388.73,79182.5,191551.88,99138.20,68298.09,77856.79
2816,109780.49,108262.84,100421.41,79209.4,191602.04,99170.02,68321.22,77881.40
2817,109817.35,108302.89,100454.05,79234.8,191649.88,99198.68,68344.68,77905.97
2818,109855.05,108342.94,100486.52,79263.8,191718.79,99233.55,68366.80,77933.48
2819,109906.07,108383.91,100519.09,79290.9,191776.00,99268.78,68390.56,77960.10
2820,109980.87,108424.87,100551.58,79320.0,191842.55,99303.58,68413.80,77987.46
2821,110018.12,108465.84,100584.21,79348.7,191904.41,99335.43,68435.98,78013.39
2822,110069.51,108506.81,100615.35,79375.3,191947.53,99367.19,68459.22,78037.88
2823,110107.45,108559.02,100647.87,79403.9,192002.35,99398.95,68480.80,78063.11
2824,110143.94,108610.31,100680.35,79432.1,192054.83,99430.70,68502.85,78088.43
2825,110244.17,108661.60,100712.00,79458.2,192095.63,99459.46,68526.38,78112.03
2826,110292.99,108712.89,100744.52,79486.6,192145.83,99491.34,68549.59,78136.92
2827,110390.67,108764.18,100774.85,79513.3,192191.33,99520.00,68571.66,78161.28
2828,110461.97,108803.30,100807.35,79541.0,192250.86,99551.86,68594.00,78187.43
2829,110497.40,108841.52,100839.84,79569.6,192310.43,99586.75,68616.91,78213.33
2830,110532.04,108879.73,100872.33,79595.8,192358.25,99615.53,68639.38,78237.67
2831,110565.79,108917.02,100904.80,79623.2,192406.10,99647.25,68662.41,78262.30
2832,110616.97,108954.31,100937.40,79652.0,192463.36,99682.02,68684.39,78288.21
2833,110650.87,108991.60,100970.02,79679.5,192518.25,99713.76,68706.56,78313.75
2834,110685.06,109028.89,101002.57,79706.9,192570.77,99745.48,68730.07,78339.06
2835,110719.07,109066.18,101035.15,79734.2,192618.57,99777.29,68753.54,78363.80
2836,110795.84,109103.47,101065.81,79759.1,192666.32,99809.07,68775.95,78388.13
2837,110850.91,109139.84,101097.12,79785.1,192714.09,99840.90,68799.45,78412.89
2838,110887.24,109178.96,101129.60,79812.9,192764.18,99872.62,68822.64,78437.82
2839,110940.13,109219.00,101162.09,79839.9,192814.28,99904.43,68844.98,78462.42
2840,111018.05,109271.36,101204.91,79887.2,192870.12,99946.68,68880.29,78499.21
2841,111094.03,109326.88,101256.73,79928.4,192942.33,99995.16,68915.54,78539.28
2842,111170.90,109513.10,101307.97,79970.0,193019.20,100043.42,68950.02,78578.42
2843,111246.47,109663.23,101356.21,80010.8,193086.71,100088.52,68985.26,78615.80
2844,111323.09,109794.57,101403.68,80051.1,193154.24,100133.69,69019.45,78652.88
2845,111400.58,109855.50,101451.54,80093.2,193219.41,100178.89,69053.94,78689.96
2846,111479.45,109909.98,101502.27,80134.9,193289.27,100224.00,69089.55,78727.40
2847,111554.70,110070.07,101554.41,80175.7,193366.16,100272.34,69125.14,78766.07
2848,111628.73,110131.08,101604.64,80216.3,193436.06,100317.57,69159.97,78803.67
2849,111713.70,110182.49,101648.44,80254.5,193494.23,100363.00,69194.34,78839.79
2850,111795.95,110239.78,101693.91,80294.0,193557.09,100408.24,69228.42,78876.67
2851,111858.96,110292.41,101744.87,80334.5,193624.65,100456.60,69261.70,78914.73
2852,111940.14,110345.10,101796.69,80375.4,193706.19,100504.83,69294.97,78955.29
2853,112017.07,110400.73,101848.45,80416.2,193785.45,100553.20,69329.75,78994.03
2854,112091.31,110444.02,101899.60,80456.6,193855.36,100598.55,69365.00,79032.13
2855,112167.67,110486.36,101949.22,80496.7,193927.61,100646.80,69398.09,79070.34
2856,112243.15,110528.69,101998.52,80536.3,193997.49,100692.20,69431.81,79107.95
2857,112302.76,110571.98,102044.79,80574.8,194062.68,100737.49,69466.71,79145.13
2858,112363.37,110615.27,102093.13,80614.3,194123.18,100782.89,69499.85,79181.90
2859,112422.90,110658.56,102142.87,80654.1,194193.08,100831.06,69533.11,79219.69
2860,112498.75,110701.84,102192.26,80693.6,194265.34,100876.33,69566.24,79257.63
2861,112575.01,110744.17,102240.71,80732.9,194330.56,100921.52,69600.35,79294.52
2862,112634.29,110786.51,102288.34,80772.1,194391.11,100966.72,69633.55,79331.02
2863,112694.41,110828.84,102333.19,80810.7,194451.66,101008.86,69666.31,79367.11
2864,112754.76,110857.99,102365.64,80837.2,194492.42,101037.76,69687.73,79390.89
2865,112805.37,110887.15,102397.30,80863.5,194533.18,101066.59,69709.10,79414.26
2866,112843.32,110916.30,102429.19,80889.9,194576.29,101095.28,69730.51,79438.36
2867,112904.10,110945.45,102461.87,80918.6,194628.75,101127.02,69751.84,79463.58
2868,112941.08,110974.60,102494.38,80947.1,194683.53,101158.92,69773.16,79489.12
2869,112991.84,111003.76,102526.88,80975.4,194731.34,101190.86,69795.17,79514.02
2870,113029.82,111032.91,102559.47,81003.7,194779.15,101222.61,69819.19,79538.67
2871,113082.44,111062.06,102592.10,81032.9,194833.94,101257.36,69840.85,79564.24
2872,113120.13,111091.21,102624.83,81061.6,194888.74,101292.26,69863.06,79589.64
2873,113173.02,111120.36,102657.47,81089.9,194945.89,101324.03,69885.32,79615.57
2874,113226.16,111149.52,102690.10,81118.0,194998.40,101355.74,69907.19,79640.85
2875,113265.18,111178.67,102722.22,81144.4,195046.19,101387.67,69928.89,79665.53
2876,113341.44,111236.86,102772.69,81185.5,195118.42,101433.16,69962.15,79703.68
2877,113420.16,111292.07,102824.89,81226.8,195204.67,101484.40,69997.01,79743.67
2878,113497.49,111343.21,102874.27,81265.1,195269.91,101529.61,70032.82,79780.89
2879,113574.88,111397.13,102922.10,81304.1,195339.85,101574.99,70067.26,79818.29
2880,113641.68,111450.74,102966.66,81342.1,195405.08,101620.16,70101.75,79855.42
2881,113702.46,111590.84,103016.10,81381.7,195470.32,101665.47,70137.26,79892.16
2882,113756.23,111629.69,103048.87,81409.8,195529.83,101697.21,70160.03,79917.72
2883,113794.43,111658.86,103081.42,81435.4,195577.60,101725.93,70182.87,79942.50
2884,113832.22,111687.06,103113.07,81461.9,195620.69,101754.60,70205.68,79966.55
2885,113882.66,111714.32,103145.80,81489.3,195670.81,101786.44,70228.17,79991.62
2886,113920.69,111741.57,103178.31,81515.6,195713.91,101815.25,70250.68,80015.68
2887,113956.79,111768.83,103208.39,81541.7,195757.00,101846.96,70273.38,80039.35
2888,113991.88,111795.12,103237.46,81565.5,195795.41,101875.73,70295.27,80062.72
2889,114037.49,111821.42,103266.00,81589.5,195833.81,101904.55,70316.77,80086.02
2890,114082.93,111847.73,103298.58,81615.4,195874.57,101933.30,70338.92,80109.50
2891,114124.76,111873.07,103331.06,81641.1,195917.69,101962.11,70362.68,80133.59
2892,114159.01,111898.41,103363.57,81667.6,195963.14,101990.96,70385.66,80157.56
2893,114193.36,111923.75,103396.17,81693.2,196006.26,102019.71,70407.85,80181.31
2894,114227.37,111948.14,103428.77,81719.3,196054.05,102048.48,70431.08,80205.90
2895,114261.59,111972.53,103459.97,81745.2,196094.82,102077.29,70453.12,80229.51
2896,114295.17,111995.96,103492.55,81772.7,196147.33,102109.04,70476.76,80254.71
2897,114330.74,112019.39,103525.28,81800.0,196211.56,102143.94,70500.02,80281.55
2898,114363.82,112042.82,103557.83,81826.8,196247.66,102175.66,70521.99,80304.54
2899,114397.25,112066.25,103585.58,81852.3,196288.44,102201.36,70544.04,80327.78
2900,114431.82,112089.68,103614.60,81877.0,196331.56,102230.02,70567.46,80351.72
2901,114465.85,112114.07,103647.22,81903.8,196384.04,102261.87,70590.69,80376.96
2902,114500.04,112138.45,103679.72,81930.9,196436.55,102293.89,70612.87,80402.18
2903,114541.07,112161.88,103712.39,81957.7,196475.00,102322.59,70635.16,80426.10
2904,114579.34,112185.32,103745.12,81985.0,196520.47,102354.30,70658.80,80450.38
2905,114613.97,112209.70,103777.65,82012.6,196568.30,102386.07,70681.96,80474.94
2906,114655.90,112233.13,103810.17,82039.3,196627.81,102417.75,70704.15,80501.13
2907,114696.01,112256.56,103838.71,82063.9,196666.23,102446.42,70727.07,80524.09
2908,114729.40,112279.99,103869.38,82089.4,196706.98,102475.36,70750.00,80548.18
2909,114767.99,112303.42,103898.30,82113.8,196740.72,102501.17,70771.71,80570.82
2910,114803.92,112326.85,103929.85,82139.3,196779.17,102529.85,70793.67,80594.61
2911,114837.47,112350.29,103961.64,82164.9,196817.60,102555.76,70815.10,80618.52
2912,114875.13,112373.71,103994.23,82190.8,196860.73,102587.62,70837.18,80642.94
2913,114932.47,112397.14,104025.86,82216.4,196903.88,102616.42,70860.59,80667.35
2914,114968.16,112420.57,104054.72,82239.9,196942.31,102642.15,70882.48,80691.05
2915,115000.78,112444.00,104085.00,82265.4,196980.77,102671.11,70905.54,80714.90
2916,115033.19,112467.43,104114.74,82290.3,197019.22,102700.05,70927.79,80738.67
2917,115066.88,112490.86,104144.65,82315.1,197055.32,102725.90,70950.34,80762.12
2918,115103.67,112514.29,104173.47,82339.5,197093.77,102751.57,70973.60,80786.03
2919,115137.00,112537.72,104206.00,82366.2,197134.58,102780.41,70995.52,80810.49
2920,115175.41,112561.15,104238.57,82392.7,197189.43,102812.29,71018.02,80836.47
2921,115213.16,112585.53,104270.03,82418.7,197225.50,102837.99,71040.83,80859.95
2922,115246.84,112609.92,104302.50,82445.5,197270.91,102870.06,71063.64,80884.73
2923,115288.03,112633.34,104333.87,82471.5,197330.40,102901.86,71085.68,80911.24
2924,115321.96,112656.77,104365.17,82497.0,197371.13,102927.60,71107.25,80935.47
2925,115362.32,112680.20,104394.65,82522.2,197414.23,102956.48,71128.79,80959.87
2926,115395.20,112703.63,104423.88,82546.8,197454.97,102985.14,71149.99,80983.23
2927,115429.13,112727.06,104453.49,82571.7,197498.08,103014.15,71171.22,81007.22
2928,115461.89,112751.45,104482.50,82596.3,197536.49,103042.91,71192.50,81030.23
2929,115495.48,112789.02,104515.02,82622.6,197584.30,103074.84,71213.87,81054.77
2930,115532.88,112813.41,104544.36,82647.3,197622.71,103103.80,71235.02,81078.07
2931,115588.33,112836.84,104573.29,82671.9,197663.47,103132.48,71256.18,81101.65
2932,115628.77,112872.50,104605.75,82699.4,197708.89,103164.37,71277.48,81125.92
2933,115662.17,112908.17,104638.23,82725.2,197751.99,103196.12,71299.48,81149.90
2934,115706.61,112945.74,104670.76,82753.0,197811.42,103230.88,71323.55,81176.10
2935,115742.29,112972.04,104703.36,82781.5,197875.60,103262.72,71347.04,81202.59
2936,115779.71,113000.25,104735.85,82808.9,197913.99,103291.72,71368.64,81225.87
2937,115838.00,113027.51,104768.38,82834.5,197950.09,103320.50,71390.22,81249.01
2938,115873.06,113053.80,104800.93,82859.6,197988.52,103346.16,71412.36,81272.01
2939,115925.35,113082.97,104833.48,82886.2,198038.66,103378.00,71435.20,81297.01
2940,115982.68,113111.18,104865.07,82911.9,198084.14,103406.73,71456.64,81321.05
2941,116028.84,113137.48,104892.24,82935.4,198122.59,103432.37,71478.27,81344.40
2942,116064.33,113162.82,104924.78,82962.9,198170.41,103464.20,71501.63,81369.06
2943,116109.37,113188.16,104957.30,82990.2,198220.60,103496.03,71523.13,81393.95
