Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
1531,26593.25,24678.08,23060.79,18666.40,40668.45,22685.55,15771.41,19257.43
1532,26608.30,24691.23,23075.38,18678.00,40688.25,22698.43,15781.36,19268.82
1533,26623.07,24704.38,23089.42,18690.10,40709.16,22712.46,15791.19,19280.31
1534,26637.95,24716.24,23103.18,18701.50,40728.92,22725.22,15801.17,19291.53
1535,26657.82,24731.56,23117.93,18714.12,40755.94,22739.25,15811.05,19304.00
1536,26673.09,24746.97,23132.68,18726.53,40782.84,22753.47,15820.95,19316.52
1537,26687.68,24758.35,23146.54,18738.13,40797.63,22766.20,15830.79,19327.36
1538,26702.09,24772.47,23161.28,18750.06,40819.62,22780.34,15840.66,19339.06
1539,26716.93,24787.30,23176.20,18762.04,40845.42,22794.47,15850.55,19351.36
1540,26735.84,24802.22,23191.09,18774.36,40870.28,22808.57,15860.43,19363.55
1541,26753.34,24815.33,23205.82,18786.23,40893.13,22822.74,15870.38,19375.20
1542,26771.04,24828.49,23219.80,18797.88,40914.06,22836.77,15880.35,19386.82
1543,26787.46,24840.75,23232.84,18809.21,40936.95,22849.74,15890.08,19398.65
1544,26802.44,24853.07,23246.31,18820.58,40956.76,22862.46,15899.96,19410.03
1545,26817.46,24867.09,23260.90,18832.42,40982.61,22878.02,15909.84,19422.56
1546,26837.85,24882.82,23275.72,18844.60,41018.45,22893.35,15919.78,19436.65
1547,26857.37,24897.73,23290.52,18856.41,41049.23,22907.36,15929.67,19449.82
1548,26878.41,24913.44,23305.29,18868.84,41077.13,22922.76,15939.78,19462.45
1549,26893.05,24928.35,23320.10,18881.21,41103.91,22936.79,15950.27,19474.97
1550,26908.12,24947.23,23334.85,18893.26,41124.72,22950.89,15960.15,19486.61
1551,26923.18,24961.64,23349.61,18905.40,41148.56,22964.92,15970.07,19498.79
1552,26937.72,24976.16,23364.42,18917.63,41174.40,22979.02,15979.95,19511.26
1553,26956.79,25001.46,23379.16,18929.71,41198.18,22993.05,15989.85,19523.26
1554,26976.84,25040.32,23393.99,18942.26,41225.99,23008.47,15999.80,19535.80
1555,26995.84,25077.55,23408.74,18954.23,41253.03,23022.63,16009.68,19548.28
1556,27014.69,25102.28,23423.53,18966.22,41280.97,23036.65,16019.82,19560.85
1557,27034.02,25144.39,23438.28,18978.21,41306.80,23050.79,16030.49,19573.17
1558,27048.97,25180.42,23453.08,18990.17,41331.70,23064.82,16040.37,19585.34
1559,27063.67,25216.36,23467.88,19002.19,41356.56,23078.91,16050.27,19597.52
1560,27078.56,25252.96,23482.63,19014.39,41381.43,23094.31,16060.16,19609.70
1561,27098.17,25288.63,23497.40,19026.47,41401.25,23107.05,16070.04,19621.03
1562,27113.30,25319.91,23512.15,19038.68,41427.21,23122.62,16079.92,19633.34
1563,27130.14,25341.77,23526.47,19050.37,41451.09,23136.71,16089.82,19645.27
1564,27148.20,25355.53,23541.21,19062.27,41472.93,23150.85,16099.77,19656.94
1565,27169.05,25371.95,23555.90,19074.26,41502.79,23166.17,16109.66,19670.08
1566,27186.41,25385.17,23569.19,19085.94,41524.62,23180.26,16119.50,19681.56
1567,27201.07,25401.15,23583.94,19098.39,41551.54,23195.71,16129.53,19693.72
1568,27215.75,25416.19,23598.69,19110.57,41574.29,23209.77,16139.41,19705.53
1569,27230.46,25429.43,23613.00,19122.40,41595.12,23222.65,16149.30,19716.45
1570,27249.15,25445.03,23627.83,19134.96,41622.00,23238.03,16159.19,19728.81
1571,27268.23,25460.92,23642.57,19147.78,41651.82,23253.56,16169.09,19741.84
1572,27285.02,25473.37,23656.99,19159.32,41668.72,23266.28,16179.08,19752.68
1573,27299.56,25486.59,23670.26,19170.42,41686.57,23279.06,16188.91,19763.69
1574,27318.54,25500.79,23684.51,19182.14,41712.51,23293.10,16198.87,19775.99
1575,27338.30,25516.28,23699.35,19194.43,41734.41,23307.33,16208.76,19787.64
1576,27359.32,25532.70,23714.09,19206.86,41761.25,23321.45,16218.61,19800.13
1577,27378.61,25547.87,23728.38,19218.89,41788.09,23335.46,16228.53,19812.60
1578,27393.00,25561.10,23742.90,19230.64,41811.83,23349.64,16238.40,19824.41
1579,27407.62,25574.87,23756.29,19242.05,41831.67,23362.36,16248.21,19835.86
1580,27425.32,25588.99,23769.78,19253.17,41849.52,23375.29,16257.99,19846.86
1581,27440.19,25602.73,23784.52,19265.10,41869.39,23389.31,16267.88,19858.18
1582,27457.39,25616.46,23799.32,19277.39,41891.21,23403.49,16277.80,19870.04
1583,27474.99,25630.66,23814.10,19289.26,41914.12,23417.51,16287.69,19881.85
1584,27490.31,25645.84,23828.85,19301.40,41939.94,23432.97,16297.58,19894.28
1585,27505.86,25661.73,23843.60,19313.56,41965.76,23447.00,16307.46,19906.60
1586,27521.30,25677.37,23858.35,19325.64,41987.64,23461.02,16317.33,19918.33
1587,27539.27,25702.32,23873.12,19337.58,42009.47,23475.20,16327.22,19930.01
1588,27554.68,25724.74,23887.86,19350.13,42036.48,23491.84,16337.10,19942.58
1589,27573.18,25745.41,23902.64,19361.99,42063.41,23505.94,16346.98,19955.06
1590,27591.39,25759.97,23917.49,19373.89,42087.27,23520.10,16356.87,19966.89
1591,27606.07,25775.65,23932.23,19385.86,42114.15,23534.14,16366.76,19979.05
1592,27621.06,25790.66,23946.89,19397.73,42138.12,23548.36,16376.77,19991.28
1593,27635.98,25805.29,23961.63,19409.65,42163.00,23562.39,16386.63,20003.26
1594,27650.36,25820.03,23976.40,19421.74,42182.81,23576.51,16396.55,20014.62
1595,27669.01,25835.03,23991.20,19433.85,42207.68,23590.54,16406.43,20026.76
1596,27685.82,25847.94,24005.45,19445.64,42226.76,23603.36,16416.31,20037.76
1597,27700.17,25861.16,24019.80,19457.24,42248.61,23617.38,16426.27,20049.55
1598,27714.61,25876.31,24034.54,19469.37,42275.56,23631.69,16436.16,20062.06
1599,27728.85,25890.42,24049.28,19481.30,42298.51,23645.88,16446.12,20073.87
1600,27743.82,25925.04,24063.91,19492.93,42319.40,23659.93,16456.05,20085.32
1601,27760.90,25946.97,24077.92,19504.23,42336.26,23672.72,16465.90,20096.45
1602,27779.28,25960.58,24092.73,19516.70,42354.03,23685.43,16475.94,20107.77
1603,27793.75,25975.59,24107.47,19529.13,42378.88,23699.55,16485.83,20120.11
1604,27808.32,25987.86,24121.89,19540.83,42395.76,23712.26,16495.81,20130.94
1605,27826.47,26001.07,24136.64,19552.73,42419.98,23726.47,16505.75,20142.96
1606,27850.61,26015.53,24151.43,19564.81,42446.89,23741.80,16515.61,20155.45
1607,27864.96,26029.61,24166.18,19577.10,42470.73,23755.93,16525.50,20167.54
1608,27879.70,26043.79,24180.92,19589.51,42490.53,23770.05,16535.38,20179.02
1609,27894.57,26056.94,24195.76,19601.59,42510.43,23784.07,16545.27,20190.56
1610,27912.90,26070.19,24210.50,19613.75,42538.33,23798.17,16555.15,20203.20
1611,27931.79,26083.77,24225.25,19626.01,42561.14,23812.20,16565.04,20215.04
1612,27949.18,26096.08,24238.84,19637.25,42579.91,23825.05,16574.88,20226.20
1613,27966.75,26108.36,24253.05,19648.91,42599.77,23839.07,16584.71,20237.53
1614,27981.99,26122.96,24267.89,19661.40,42626.64,23853.19,16594.65,20249.83
1615,27999.14,26134.80,24281.07,19673.12,42643.59,23865.91,16604.49,20260.79
1616,28016.71,26147.59,24295.45,19684.96,42664.50,23879.95,16614.37,20272.28
1617,28031.93,26162.04,24310.19,19697.64,42691.41,23895.45,16624.35,20284.83
1618,28047.21,26175.72,24324.82,19709.48,42711.23,23908.22,16634.22,20296.00
1619,28061.59,26189.74,24339.13,19721.22,42737.10,23922.32,16644.15,20308.31
1620,28076.51,26203.85,24353.52,19733.00,42762.99,23936.34,16654.03,20320.68
1621,28093.18,26215.26,24367.76,19744.19,42779.77,23949.20,16663.92,20331.52
1622,28107.59,26229.43,24382.51,19756.60,42803.58,23963.23,16673.89,20343.79
1623,28122.21,26241.79,24396.87,19768.34,42825.47,23976.05,16683.77,20355.11
1624,28137.21,26252.83,24409.20,19779.08,42842.58,23988.77,16693.44,20366.10
1625,28151.94,26266.94,24424.04,19791.35,42868.50,24002.88,16703.47,20378.40
1626,28166.62,26280.59,24438.81,19803.37,42893.39,24016.91,16713.37,20390.13
1627,28181.81,26295.52,24453.59,19815.57,42920.20,24031.14,16723.26,20402.61
1628,28201.10,26309.98,24467.86,19827.43,42947.07,24045.30,16733.14,20415.08
1629,28219.00,26323.71,24482.54,19839.55,42969.10,24059.32,16743.02,20426.73
1630,28238.30,26338.60,24497.40,19852.14,42995.92,24074.71,16753.08,20439.21
1631,28255.08,26350.99,24512.03,19864.14,43013.87,24087.44,16762.96,20450.20
1632,28273.47,26365.01,24526.80,19876.26,43037.77,24101.56,16772.89,20462.18
1633,28287.98,26379.58,24541.54,19888.44,43063.71,24115.58,16782.77,20474.49
1634,28302.81,26394.14,24556.29,19900.67,43088.45,24129.86,16792.61,20486.73
1635,28317.13,26408.59,24571.04,19912.77,43113.29,24143.96,16802.49,20498.87
1636,28332.09,26423.66,24585.78,19925.26,43139.21,24158.03,16812.37,20511.29
1637,28347.11,26438.98,24600.71,19937.66,43164.98,24172.11,16822.27,20523.64
1638,28365.21,26452.74,24615.19,19949.61,43183.79,24186.13,16832.14,20534.67
1639,28384.78,26471.63,24629.93,19961.36,43206.58,24198.98,16842.02,20546.52
1640,28406.98,26501.21,24644.72,19973.81,43235.52,24214.31,16851.95,20559.38
1641,28426.80,26524.97,24659.47,19986.53,43260.40,24228.33,16861.83,20571.53
1642,28443.26,26536.88,24672.53,19997.55,43279.17,24241.05,16871.85,20582.70
1643,28462.03,26551.14,24687.23,20009.42,43301.00,24255.09,16882.51,20594.41
1644,28481.49,26565.74,24701.96,20021.36,43325.90,24269.20,16892.39,20606.09
1645,28496.13,26579.58,24716.41,20033.14,43348.73,24283.35,16902.33,20618.08
1646,28515.06,26593.80,24730.76,20045.05,43369.56,24297.55,16912.21,20629.57
1647,28533.65,26617.22,24745.21,20056.82,43393.32,24311.58,16922.10,20641.61
1648,28548.58,26637.23,24759.48,20068.67,43417.08,24325.63,16931.98,20653.59
1649,28566.47,26647.92,24774.11,20080.66,43438.93,24339.65,16941.86,20665.41
1650,28581.40,26658.46,24788.88,20092.82,43469.67,24355.21,16951.80,20678.57
1651,28601.80,26669.12,24803.42,20104.63,43498.55,24370.68,16961.67,20691.43
1652,28616.28,26679.22,24818.23,20116.79,43525.66,24384.70,16971.56,20703.94
1653,28630.86,26689.33,24832.97,20128.99,43548.41,24398.82,16981.44,20715.82
1654,28645.60,26699.51,24847.46,20141.06,43571.33,24412.84,16991.33,20727.64
1655,28663.61,26709.62,24861.82,20152.90,43592.22,24425.72,17001.26,20738.96
1656,28677.97,26719.81,24876.16,20164.62,43612.97,24439.73,17011.14,20750.44
1657,28692.80,26730.35,24891.08,20177.12,43640.83,24455.15,17021.15,20763.12
1658,28708.13,26741.39,24905.85,20189.59,43665.83,24470.48,17031.16,20775.26
1659,28727.00,26757.62,24920.67,20202.59,43690.60,24485.79,17041.03,20787.44
1660,28745.66,26768.31,24935.41,20214.93,43714.55,24500.05,17050.93,20799.46
1661,28765.45,26778.86,24950.22,20227.05,43740.39,24515.38,17060.83,20811.77
1662,28785.90,26789.41,24965.00,20239.20,43767.18,24529.54,17071.00,20824.40
1663,28804.99,26804.77,24978.93,20250.53,43785.99,24542.27,17081.58,20835.67
1664,28821.86,26815.32,24993.26,20261.69,43804.75,24555.05,17091.47,20846.67
1665,28836.85,26825.86,25006.86,20272.46,43822.64,24567.77,17101.34,20857.66
1666,28853.30,26836.41,25020.49,20284.03,43840.42,24580.57,17111.11,20868.79
1667,28872.86,26847.04,25035.23,20296.26,43864.32,24594.66,17121.14,20880.78
1668,28890.29,26862.74,25048.39,20307.32,43882.12,24607.41,17131.00,20891.86
1669,28905.31,26878.94,25063.13,20319.81,43904.88,24622.88,17140.88,20903.69
1670,28920.41,26895.17,25077.89,20332.03,43928.77,24638.20,17150.77,20915.74
1671,28939.18,26910.86,25092.61,20343.96,43950.54,24652.30,17160.65,20927.39
1672,28957.68,26927.93,25107.36,20356.07,43973.35,24667.63,17170.61,20939.25
1673,28972.73,26944.09,25121.73,20367.85,43992.16,24680.56,17180.48,20950.29
1674,28987.55,26959.78,25134.67,20379.14,44011.14,24693.28,17190.21,20961.62
1675,29005.54,26977.35,25147.84,20390.24,44028.96,24706.00,17200.07,20972.65
1676,29020.65,27009.29,25162.59,20402.35,44052.76,24720.09,17209.95,20984.50
1677,29040.16,27038.82,25177.41,20414.94,44074.52,24734.11,17219.83,20996.20
1678,29058.25,27052.12,25192.25,20426.64,44095.37,24748.17,17229.69,21007.70
1679,29072.71,27064.04,25204.38,20437.25,44110.17,24759.58,17239.38,21018.31
1680,29091.32,27078.90,25219.14,20449.39,44134.92,24773.69,17249.32,21030.48
1681,29110.34,27093.22,25233.89,20461.41,44159.76,24787.70,17259.20,21042.73
1682,29125.21,27106.55,25248.08,20473.14,44178.53,24800.57,17269.07,21053.88
1683,29139.82,27118.13,25260.50,20483.88,44193.38,24811.99,17278.98,21064.48
1684,29154.48,27133.69,25275.34,20496.71,44217.36,24826.11,17288.86,21076.31
1685,29168.98,27147.95,25288.91,20508.01,44236.22,24838.83,17298.89,21087.50
1686,29183.44,27161.21,25303.65,20519.72,44255.01,24851.73,17309.56,21098.82
1687,29198.04,27176.44,25318.44,20531.77,44277.75,24865.76,17319.50,21110.69
1688,29212.89,27192.03,25333.19,20544.25,44301.50,24879.98,17329.49,21122.99
1689,29227.66,27206.63,25348.06,20556.30,44326.23,24894.01,17339.38,21135.22
1690,29246.14,27219.92,25362.80,20568.14,44345.13,24908.04,17349.32,21146.57
1691,29264.79,27234.08,25377.58,20579.74,44365.89,24922.09,17359.20,21157.89
1692,29279.30,27247.02,25390.58,20590.75,44383.70,24934.81,17368.99,21168.80
1693,29293.86,27261.62,25405.33,20602.86,44408.55,24949.01,17378.95,21180.95
1694,29313.19,27275.92,25419.64,20614.61,44431.36,24963.03,17388.81,21192.95
1695,29331.12,27288.74,25434.07,20626.36,44451.15,24977.26,17398.72,21204.27
1696,29345.83,27303.87,25448.87,20638.63,44477.04,24992.58,17408.60,21216.87
1697,29361.10,27319.04,25463.63,20650.89,44500.83,25006.62,17418.48,21229.00
1698,29379.41,27334.11,25478.40,20662.99,44524.66,25020.70,17428.44,21241.02
1699,29398.11,27349.32,25493.26,20674.98,44551.37,25034.74,17438.33,21253.50
1700,29417.98,27364.85,25508.01,20686.88,44580.20,25048.76,17448.50,21266.33
1701,29432.70,27380.02,25522.83,20698.68,44604.99,25062.79,17459.13,21278.51
1702,29447.43,27400.54,25537.58,20710.90,44625.80,25076.87,17469.05,21290.01
1703,29461.71,27410.64,25551.09,20721.53,44645.72,25089.59,17478.86,21301.16
1704,29476.11,27420.81,25565.85,20733.94,44672.54,25103.74,17488.72,21313.64
1705,29490.44,27430.91,25580.59,20746.00,44698.31,25117.78,17498.60,21325.79
1706,29508.98,27441.51,25595.39,20757.99,44722.12,25133.10,17508.49,21337.76
1707,29527.63,27452.58,25610.13,20770.92,44746.95,25148.43,17518.36,21349.91
1708,29542.75,27463.11,25624.92,20783.03,44772.73,25162.46,17528.34,21362.40
1709,29557.85,27473.79,25638.95,20794.69,44799.46,25176.52,17538.17,21374.92
1710,29574.96,27483.88,25651.38,20805.54,44816.26,25189.25,17547.93,21385.86
1711,29594.88,27494.52,25666.12,20818.09,44842.08,25203.33,17557.85,21398.22
1712,29610.27,27505.05,25680.87,20830.32,44868.96,25217.35,17567.73,21410.85
1713,29627.86,27515.15,25694.70,20842.26,44887.80,25230.15,17577.62,21422.00
1714,29646.72,27525.33,25708.30,20854.16,44906.62,25242.87,17587.45,21433.17
1715,29661.69,27535.42,25722.85,20865.57,44926.41,25255.62,17597.33,21444.70
1716,29677.09,27546.03,25737.06,20877.20,44945.27,25268.36,17607.22,21455.87
1717,29692.32,27556.57,25751.32,20888.95,44967.13,25282.42,17617.10,21467.57
1718,29708.00,27567.17,25766.14,20900.94,44990.93,25296.47,17627.07,21479.55
1719,29722.82,27577.31,25779.16,20912.04,45007.73,25309.19,17636.90,21490.38
1720,29741.77,27587.40,25792.75,20923.43,45025.51,25322.00,17646.90,21501.58
1721,29757.90,27597.59,25806.81,20934.97,45043.35,25334.72,17656.81,21512.72
1722,29776.15,27608.12,25821.16,20946.78,45067.15,25348.80,17666.69,21524.71
1723,29790.90,27618.79,25835.81,20958.71,45092.89,25362.83,17676.61,21536.86
1724,29805.74,27629.33,25850.59,20970.64,45117.72,25376.87,17686.49,21549.00
1725,29823.81,27639.86,25865.12,20982.37,45141.64,25390.89,17696.46,21560.78
1726,29838.67,27655.74,25879.87,20994.44,45163.39,25404.97,17706.34,21572.48
1727,29853.59,27672.02,25894.61,21006.49,45182.17,25419.03,17716.23,21583.65
1728,29872.51,27688.13,25909.36,21018.44,45205.93,25433.10,17726.13,21595.87
1729,29886.98,27698.85,25922.51,21029.96,45230.76,25447.36,17735.97,21608.02
1730,29903.31,27714.97,25936.54,21041.45,45249.59,25458.82,17745.82,21619.27
1731,29922.68,27731.57,25951.29,21053.83,45274.36,25473.03,17755.70,21631.44
1732,29937.82,27750.07,25966.04,21066.30,45294.19,25487.05,17765.58,21642.80
1733,29952.24,27767.16,25980.79,21078.07,45315.94,25501.10,17775.50,21654.45
1734,29967.12,27783.81,25994.62,21089.55,45332.89,25513.82,17785.34,21665.34
1735,29981.37,27805.99,26007.46,21100.52,45349.71,25526.63,17795.12,21676.22
1736,29995.70,27823.07,26022.08,21112.56,45367.64,25539.35,17805.05,21687.26
1737,30012.12,27839.63,26036.07,21124.48,45384.51,25550.95,17814.88,21698.14
1738,30032.46,27861.02,26050.86,21136.96,45409.25,25564.97,17825.06,21710.35
1739,30053.03,27877.23,26065.67,21149.40,45434.07,25579.16,17835.72,21722.53
1740,30067.55,27898.62,26079.39,21160.60,45450.87,25590.58,17845.65,21733.38
1741,30082.02,27915.18,26093.77,21172.16,45472.74,25604.61,17855.65,21745.14
1742,30097.16,27937.03,26107.61,21183.64,45494.49,25618.65,17865.48,21756.80
1743,30112.29,27954.05,26122.36,21195.72,45520.29,25632.71,17875.39,21769.10
1744,30132.12,27976.26,26137.10,21207.83,45544.03,25646.76,17885.28,21781.08
1745,30150.48,27993.80,26151.83,21219.78,45567.82,25660.78,17895.22,21793.25
1746,30165.00,28016.44,26166.58,21231.50,45586.61,25673.54,17905.10,21804.44
1747,30181.34,28034.83,26179.36,21242.54,45605.38,25686.26,17914.82,21815.29
1748,30198.64,28059.31,26192.69,21254.14,45624.22,25699.01,17924.68,21826.49
1749,30213.37,28080.25,26207.43,21266.12,45646.06,25713.02,17934.55,21838.14
1750,30228.28,28103.03,26222.23,21278.35,45665.88,25727.06,17944.49,21849.47
1751,30243.50,28114.01,26236.97,21291.25,45692.64,25742.37,17954.60,21861.78
1752,30258.28,28124.61,26251.76,21303.24,45711.61,25755.30,17964.49,21873.10
1753,30273.07,28134.71,26266.30,21315.11,45737.45,25769.38,17974.47,21885.52
1754,30290.72,28144.86,26280.22,21326.59,45758.33,25782.11,17984.30,21896.91
1755,30307.71,28154.96,26294.65,21338.28,45781.12,25796.29,17994.22,21908.76
1756,30322.62,28165.50,26309.40,21350.17,45803.86,25811.65,18004.10,21920.78
1757,30340.59,28175.84,26324.18,21362.06,45826.65,25825.67,18013.98,21932.44
1758,30356.32,28185.94,26337.55,21373.16,45847.58,25839.69,18023.77,21944.11
1759,30375.20,28196.19,26352.35,21385.45,45870.39,25853.70,18033.65,21955.93
1760,30395.37,28206.73,26367.17,21397.56,45897.18,25867.72,18043.52,21968.59
1761,30412.96,28217.35,26381.92,21409.07,45917.06,25880.50,18053.46,21979.75
1762,30431.42,28227.91,26396.72,21420.90,45940.84,25894.53,18063.35,21991.88
1763,30450.35,28244.18,26411.26,21432.77,45958.68,25907.25,18073.24,22002.87
1764,30465.28,28260.34,26425.59,21444.40,45983.49,25921.41,18083.13,22015.20
1765,30479.73,28276.20,26440.11,21456.30,46006.28,25935.43,18093.02,22027.22
1766,30499.52,28286.74,26454.86,21468.84,46031.12,25949.61,18103.00,22039.40
1767,30513.90,28297.47,26469.60,21481.22,46056.92,25964.93,18113.10,22051.73
1768,30528.91,28313.60,26484.34,21493.78,46083.69,25980.40,18123.72,22064.05
1769,30543.80,28325.16,26499.08,21506.01,46106.50,25995.92,18133.61,22075.86
1770,30558.53,28336.14,26513.85,21518.97,46132.38,26011.28,18143.49,22088.17
1771,30573.52,28346.79,26527.75,21530.54,46152.16,26025.57,18153.54,22099.51
1772,30587.93,28362.04,26542.59,21542.69,46173.92,26039.59,18163.43,22111.28
1773,30602.48,28377.56,26557.16,21554.58,46195.68,26052.40,18173.32,22122.80
1774,30619.36,28388.10,26571.20,21566.34,46212.52,26065.13,18183.15,22133.66
1775,30637.82,28398.70,26585.73,21578.17,46235.42,26079.15,18193.04,22145.49
1776,30652.66,28409.25,26600.56,21590.22,46260.31,26093.18,18203.04,22157.63
1777,30667.65,28419.87,26615.30,21602.24,46283.07,26107.24,18213.14,22169.66
1778,30682.55,28430.42,26629.89,21614.25,46305.84,26121.35,18223.07,22181.47
1779,30700.89,28440.99,26644.60,21626.21,46329.63,26135.37,18232.93,22193.58
1780,30718.06,28451.68,26658.97,21637.94,46349.43,26148.30,18242.81,22204.91
1781,30732.88,28462.22,26673.74,21649.69,46372.20,26162.32,18252.84,22216.84
1782,30747.51,28478.29,26688.19,21661.45,46394.95,26175.13,18262.71,22228.48
1783,30762.63,28494.91,26702.59,21673.23,46417.73,26189.15,18272.61,22240.54
1784,30778.07,28519.84,26717.35,21685.10,46439.56,26203.24,18282.48,22251.86
1785,30793.52,28547.44,26732.10,21697.74,46465.36,26218.58,18292.35,22264.33
1786,30808.12,28577.13,26746.89,21709.76,46486.16,26232.62,18302.38,22276.03
1787,30828.38,28599.51,26761.63,21721.97,46510.96,26246.76,18312.25,22288.18
1788,30843.41,28616.08,26776.05,21733.78,46535.82,26260.78,18322.14,22300.15
1789,30858.00,28637.80,26790.14,21745.45,46552.60,26273.55,18331.97,22311.15
1790,30876.47,28655.38,26804.89,21757.50,46577.32,26287.58,18341.86,22323.38
1791,30894.46,28672.96,26819.30,21769.29,46596.19,26300.31,18351.80,22334.83
1792,30908.98,28689.98,26834.05,21781.22,46620.95,26314.34,18361.68,22347.77
1793,30928.83,28706.63,26848.90,21793.97,46648.69,26329.74,18371.56,22360.55
1794,30943.29,28723.29,26863.66,21806.47,46675.64,26345.21,18381.44,22373.05
1795,30957.73,28740.31,26877.85,21818.01,46694.44,26358.03,18391.27,22384.28
1796,30972.21,28760.50,26892.70,21829.94,46714.26,26372.09,18401.24,22395.82
1797,30987.03,28770.77,26907.44,21842.02,46736.18,26386.11,18411.14,22407.47
1798,31003.83,28780.86,26921.71,21853.68,46756.94,26398.95,18421.11,22418.97
1799,31023.87,28790.99,26936.35,21865.80,46778.69,26412.97,18430.96,22430.61
1800,31042.42,28801.73,26951.13,21877.87,46803.49,26427.14,18440.84,22442.86
1801,31060.63,28812.27,26965.92,21890.13,46827.30,26441.16,18450.73,22454.83
1802,31080.23,28823.31,26980.67,21902.42,46851.16,26456.50,18460.61,22466.65
1803,31098.80,28833.84,26995.52,21914.32,46875.96,26470.52,18470.58,22478.80
1804,31116.84,28844.47,27010.05,21926.19,46899.80,26484.58,18480.58,22490.82
1805,31131.67,28855.00,27024.75,21938.21,46925.59,26498.60,18490.45,22502.97
1806,31146.61,28865.54,27039.46,21950.08,46948.33,26512.63,18500.37,22514.82
1807,31161.42,28875.87,27053.98,21962.03,46969.22,26525.51,18510.25,22526.31
1808,31178.22,28885.96,27067.71,21973.43,46988.15,26538.23,18520.14,22537.34
1809,31193.21,28896.13,27082.08,21985.21,47008.03,26552.26,18530.03,22548.70
1810,31211.24,28906.23,27096.64,21996.98,47030.93,26566.27,18540.14,22560.61
1811,31229.29,28916.84,27111.27,22008.77,47055.76,26580.37,18550.62,22572.78
1812,31243.91,28926.95,27125.98,22020.73,47075.62,26594.48,18560.49,22584.00
1813,31261.32,28937.05,27139.37,22031.79,47093.46,26607.21,18570.35,22595.06
1814,31281.02,28947.77,27154.10,22044.23,47118.27,26621.45,18580.25,22607.20
1815,31295.80,28957.87,27168.49,22056.10,47141.15,26634.55,18590.14,22618.88
1816,31311.81,28968.52,27181.70,22067.34,47155.98,26646.05,18599.89,22629.40
1817,31326.49,28979.06,27195.83,22079.03,47180.79,26660.07,18609.73,22641.64
1818,31341.18,28989.59,27209.86,22090.61,47204.61,26674.25,18619.63,22653.45
1819,31356.30,29000.18,27224.73,22103.07,47232.46,26689.58,18629.51,22666.13
1820,31371.46,29010.72,27239.50,22115.76,47257.34,26705.03,18639.38,22678.27
1821,31391.15,29021.77,27254.23,22127.92,47282.14,26719.07,18649.28,22690.48
1822,31410.63,29032.75,27268.95,22140.06,47305.95,26733.09,18659.17,22702.31
1823,31427.65,29043.36,27282.79,22151.58,47326.82,26745.87,18669.02,22713.83
1824,31445.92,29053.90,27297.52,22163.30,47345.77,26758.59,18679.16,22724.98
1825,31461.19,29064.87,27312.20,22175.29,47362.64,26771.31,18689.80,22736.05
1826,31476.42,29076.81,27326.79,22186.04,47379.43,26782.73,18699.70,22746.72
1827,31495.79,29095.30,27341.61,22198.75,47403.22,26798.05,18709.58,22758.89
1828,31510.87,29111.98,27356.31,22210.57,47427.96,26812.07,18719.51,22770.96
1829,31525.59,29128.17,27371.01,22222.68,47450.80,26824.90,18729.45,22782.77
1830,31544.77,29150.92,27385.70,22234.62,47473.61,26838.93,18739.37,22794.75
1831,31559.75,29168.46,27399.67,22246.19,47493.39,26851.73,18749.25,22806.08
1832,31577.83,29190.16,27414.12,22257.79,47514.15,26865.77,18759.15,22817.74
1833,31595.59,29207.23,27428.68,22269.60,47536.91,26879.83,18769.04,22829.56
1834,31609.83,29223.85,27443.16,22281.47,47560.87,26893.89,18779.00,22841.22
1835,31624.19,29245.66,27457.63,22293.37,47584.71,26907.94,18788.88,22853.23
1836,31638.65,29267.48,27471.12,22304.67,47604.48,26920.72,18798.72,22864.44
1837,31653.06,29289.74,27485.00,22316.15,47623.29,26933.44,18808.54,22875.61
1838,31667.88,29311.95,27499.42,22327.93,47645.14,26947.53,18818.42,22887.10
1839,31682.16,29334.60,27513.77,22339.88,47667.99,26961.55,18828.47,22898.92
1840,31699.33,29362.42,27527.46,22351.33,47686.82,26974.38,18838.30,22910.28
1841,31715.59,29390.62,27540.27,22362.01,47703.61,26985.79,18848.05,22920.99
1842,31734.83,29419.39,27554.72,22373.85,47723.37,26998.57,18857.93,22932.34
1843,31749.14,29449.11,27568.62,22385.36,47744.24,27012.59,18867.76,22943.88
1844,31763.90,29479.65,27582.37,22396.69,47762.18,27025.50,18877.58,22954.87
1845,31779.19,29511.44,27597.02,22408.29,47780.99,27038.22,18887.46,22966.05
1846,31796.65,29532.85,27611.75,22421.26,47804.73,27053.55,18897.35,22978.03
1847,31811.92,29548.79,27626.47,22433.69,47829.59,27067.58,18907.23,22990.21
1848,31832.61,29564.69,27641.20,22446.18,47855.37,27081.71,18917.11,23002.56
1849,31852.33,29579.77,27655.92,22458.26,47881.15,27095.80,18927.12,23014.90
1850,31867.04,29594.03,27670.50,22470.12,47902.91,27109.82,18937.23,23026.54
1851,31885.97,29609.53,27685.22,22482.25,47925.70,27123.94,18947.91,23038.36
1852,31900.53,29624.68,27699.95,22494.51,47948.46,27137.96,18957.79,23050.18
1853,31917.36,29637.91,27714.15,22505.91,47969.34,27151.99,18967.63,23061.71
